"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 49 기","82355042322","제 48 기","93865544838","제 47 기","85555724673","1","KRW",NA
"2","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 49 기","7984317434","제 48 기","18395726785","제 47 기","12998371365","2","KRW",NA
"3","20220322000399","11011","2021","00126788","BS","재무상태표","dart_ShortTermDepositsNotClassifiedAsCashEquivalents","단기투자예치금","-","제 49 기","45100000000","제 48 기","29570000000","제 47 기","18420000000","3","KRW",NA
"4","20220322000399","11011","2021","00126788","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 49 기","18039470433","제 48 기","15417876940","제 47 기","21962930725","4","KRW",NA
"5","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue","당기손익-공정가치측정금융자산","-","제 49 기","0","제 48 기","5045450000","제 47 기","13476958000","5","KRW",NA
"6","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타유동금융자산","-","제 49 기","538457000","제 48 기","13220497058","제 47 기","7432173087","6","KRW",NA
"7","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 49 기","9341108595","제 48 기","12157099170","제 47 기","11225132777","7","KRW",NA
"8","20220322000399","11011","2021","00126788","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 49 기","1351688860","제 48 기","58894885","제 47 기","40158719","8","KRW",NA
"9","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 49 기","106816528368","제 48 기","88240692649","제 47 기","105225153313","9","KRW",NA
"10","20220322000399","11011","2021","00126788","BS","재무상태표","dart_LongTermDepositsNotClassifiedAsCashEquivalents","장기투자예치금","-","제 49 기","8962000000","제 48 기","202000000","제 47 기","7072000000","10","KRW",NA
"11","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue","당기손익-공정가치측정금융자산","-","제 49 기","18811098009","제 48 기","6141180000","제 47 기","3846904454","11","KRW",NA
"12","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome","기타포괄손익-공정가치 측정 금융자산","-","제 49 기","10346144000","제 48 기","6594229400","제 47 기","6020440400","12","KRW",NA
"13","20220322000399","11011","2021","00126788","BS","재무상태표","dart_OtherNonCurrentAssets","기타비유동자산","-","제 49 기","14755511246","제 48 기","15153315741","제 47 기","23215772105","13","KRW",NA
"14","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_InvestmentsInAssociates","관계기업투자주식","-","제 49 기","8216557055","제 48 기","9883485568","제 47 기","11504228457","14","KRW",NA
"15","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 49 기","37072650490","제 48 기","38681024296","제 47 기","40205186036","15","KRW",NA
"16","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 49 기","5536726779","제 48 기","6275808080","제 47 기","6497230034","16","KRW",NA
"17","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_RightofuseAssets","사용권자산","-","제 49 기","3115840789","제 48 기","4731064459","제 47 기","6068933131","17","KRW",NA
"18","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 49 기","0","제 48 기","578585105","제 47 기","794458696","18","KRW",NA
"19","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 49 기","189171570690","제 48 기","182106237487","제 47 기","190780877986","19","KRW",NA
"20","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 49 기","14594445088","제 48 기","9467814976","제 47 기","14798777023","21","KRW",NA
"21","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_TradeAndOtherCurrentPayables","매입채무","-","제 49 기","3772312686","제 48 기","2562142547","제 47 기","3893574294","22","KRW",NA
"22","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_OtherCurrentFinancialLiabilities","기타유동금융부채","-","제 49 기","3428344728","제 48 기","1040208150","제 47 기","2398577010","23","KRW",NA
"23","20220322000399","11011","2021","00126788","BS","재무상태표","dart_OtherCurrentLiabilities","기타유동부채","-","제 49 기","4105634656","제 48 기","3733093016","제 47 기","4731723419","24","KRW",NA
"24","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_CurrentLeaseLiabilities","리스부채","-","제 49 기","1708643543","제 48 기","1783475418","제 47 기","1744541408","25","KRW",NA
"25","20220322000399","11011","2021","00126788","BS","재무상태표","dart_PaymentsOfIncomeTaxesPayable","미지급법인세","-","제 49 기","1579509475","제 48 기","348895845","제 47 기","2030360892","26","KRW",NA
"26","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_NoncurrentLiabilities","비유동부채","-","제 49 기","2552815117","제 48 기","6351632511","제 47 기","7832501817","27","KRW",NA
"27","20220322000399","11011","2021","00126788","BS","재무상태표","dart_LongTermBorrowingsGross","장기차입금","-","제 49 기","0","제 48 기","2407000000","제 47 기","2407000000","28","KRW",NA
"28","20220322000399","11011","2021","00126788","BS","재무상태표","dart_OtherNonCurrentLiabilities","기타비유동부채","-","제 49 기","1043836695","제 48 기","917341876","제 47 기","973800250","29","KRW",NA
"29","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_NoncurrentLeaseLiabilities","리스부채","-","제 49 기","1508978422","제 48 기","3015294098","제 47 기","4327787906","30","KRW",NA
"30","20220322000399","11011","2021","00126788","BS","재무상태표","dart_PostemploymentBenefitObligations","순확정급여부채","-","제 49 기","0","제 48 기","11996537","제 47 기","123913661","31","KRW",NA
"31","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_Liabilities","부채총계","-","제 49 기","17147260205","제 48 기","15819447487","제 47 기","22631278840","32","KRW",NA
"32","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_EquityAttributableToOwnersOfParent","지배기업의 소유주에게 귀속되는 자본","-","제 49 기","172024310485","제 48 기","166286790000","제 47 기","168149599146","34","KRW",NA
"33","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_IssuedCapital","자본금","-","제 49 기","6370000000","제 48 기","6370000000","제 47 기","6370000000","35","KRW",NA
"34","20220322000399","11011","2021","00126788","BS","재무상태표","dart_CapitalSurplus","자본잉여금","-","제 49 기","14413199530","제 48 기","14413199530","제 47 기","14413199530","36","KRW",NA
"35","20220322000399","11011","2021","00126788","BS","재무상태표","dart_ElementsOfOtherStockholdersEquity","자본조정","-","제 49 기","-1512536463","제 48 기","-1512536463","제 47 기","-1512536463","37","KRW",NA
"36","20220322000399","11011","2021","00126788","BS","재무상태표","dart_OtherComprehensiveIncomeLossAccumulatedAmount","기타포괄손익누계액","-","제 49 기","2917381417","제 48 기","-795908855","제 47 기","-557249165","38","KRW",NA
"37","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_RetainedEarnings","이익잉여금(결손금)","-","제 49 기","149836266001","제 48 기","147812035788","제 47 기","149436185244","39","KRW",NA
"38","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_Equity","자본총계","-","제 49 기","172024310485","제 48 기","166286790000","제 47 기","168149599146","40","KRW",NA
"39","20220322000399","11011","2021","00126788","BS","재무상태표","ifrs-full_EquityAndLiabilities","자본과부채총계","-","제 49 기","189171570690","제 48 기","182106237487","제 47 기","190780877986","41","KRW",NA
"40","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_Revenue","매출액","-","제 49 기","54666374874","제 48 기","53652808949","제 47 기","71560150104","0","KRW",""
"41","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_CostOfSales","매출원가","-","제 49 기","22008555726","제 48 기","21283178038","제 47 기","27875565439","1","KRW",""
"42","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_GrossProfit","매출총이익","-","제 49 기","32657819148","제 48 기","32369630911","제 47 기","43684584665","2","KRW",""
"43","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","dart_TotalSellingGeneralAdministrativeExpenses","판매비와관리비","-","제 49 기","26609604511","제 48 기","28439135990","제 47 기","33287710879","3","KRW",""
"44","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","dart_OperatingIncomeLoss","영업이익(손실)","-","제 49 기","6048214637","제 48 기","3930494921","제 47 기","10396873786","4","KRW",""
"45","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","금융손익","-","제 49 기","1377195927","제 48 기","1731388712","제 47 기","2157189060","5","KRW",""
"46","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","금융수익","-","제 49 기","1502810868","제 48 기","1934327817","제 47 기","2218044119","6","KRW",""
"47","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","금융비용","-","제 49 기","125614941","제 48 기","202939105","제 47 기","60855059","7","KRW",""
"48","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","기타손익","-","제 49 기","373703027","제 48 기","106507514","제 47 기","380967997","8","KRW",""
"49","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","기타수익","-","제 49 기","860193928","제 48 기","586285183","제 47 기","489788515","9","KRW",""
"50","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","기타비용","-","제 49 기","486490901","제 48 기","479777669","제 47 기","108820518","10","KRW",""
"51","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","dart_OtherGains","지분법손익","-","제 49 기","-2464173155","제 48 기","-4194944404","제 47 기","116044013","11","KRW",""
"52","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_ProfitLossBeforeTax","법인세비용차감전순이익(손실)","-","제 49 기","5334940436","제 48 기","1573446743","제 47 기","13051074856","12","KRW",""
"53","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_IncomeTaxExpenseContinuingOperations","법인세비용","-","제 49 기","1943412292","제 48 기","1449594871","제 47 기","2853817002","13","KRW",""
"54","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_ProfitLoss","당기순이익(손실)","-","제 49 기","3391528143","제 48 기","123851872","제 47 기","10197257854","14","KRW",""
"55","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_OtherComprehensiveIncome","기타포괄손익","-","제 49 기","4176994942","제 48 기","-155658419","제 47 기","-1424711900","15","KRW",""
"56","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax","당기손익으로 재분류되지 않는항목","-","제 49 기","3372837742","제 48 기","530556691","제 47 기","-848153058","16","KRW",""
"57","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","-표준계정코드 미사용-","순확정급여부채의 재측정 요소","-","제 49 기","71411679","제 48 기","83001271","제 47 기","-157060395","17","KRW",""
"58","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation","기타포괄손익-공정가치 지분상품 평가 및 처분손익","-","제 49 기","3301426063","제 48 기","447555420","제 47 기","-691092663","18","KRW",""
"59","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax","당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)","-","제 49 기","804157200","제 48 기","-686215110","제 47 기","-576558842","19","KRW",""
"60","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax","관계기업의 기타포괄손익에 대한 지분","-","제 49 기","797244642","제 48 기","-680751085","제 47 기","-577784392","20","KRW",""
"61","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax","해외산업환산손익","-","제 49 기","6912558","제 48 기","-5464025","제 47 기","1225550","21","KRW",""
"62","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_ComprehensiveIncome","총포괄손익","-","제 49 기","7568523085","제 48 기","-31806547","제 47 기","8772545954","22","KRW",""
"63","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_ProfitLossAttributableToOwnersOfParent","지배기업소유주지분","-","제 49 기","3391528144","제 48 기","123851872","제 47 기","10197257854","24","KRW",""
"64","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent","지배기업소유주지분","-","제 49 기","7568523086","제 48 기","-31806547","제 47 기","8772545954","27","KRW",""
"65","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_BasicEarningsLossPerShare","기본주당이익(손실)","-","제 49 기","556","제 48 기","20","제 47 기","1671","30","KRW",""
"66","20220322000399","11011","2021","00126788","CIS","포괄손익계산서","ifrs-full_DilutedEarningsLossPerShare","희석주당이익(손실)","-","제 49 기","556","제 48 기","20","제 47 기","1671","31","KRW",""
"67","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInOperatingActivities","영업활동현금흐름","-","제 49 기","12942695179","제 48 기","9407867519","제 47 기","13220565518","0","KRW",NA
"68","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities","영업에서 창출된 현금흐름","-","제 49 기","11500980052","제 48 기","10235554421","제 47 기","14814636947","1","KRW",NA
"69","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities","법인세납부","-","제 49 기","802305088","제 48 기","3076287162","제 47 기","3987687380","2","KRW",NA
"70","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_InterestPaidClassifiedAsOperatingActivities","이자지급","-","제 49 기","29074555","제 48 기","40636052","제 47 기","58706969","3","KRW",NA
"71","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_InterestReceivedClassifiedAsOperatingActivities","이자수입","-","제 49 기","1966003270","제 48 기","1993003512","제 47 기","2049064356","4","KRW",NA
"72","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_DividendsReceivedClassifiedAsOperatingActivities","배당금수입","-","제 49 기","307091500","제 48 기","296232800","제 47 기","403258564","5","KRW",NA
"73","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInInvestingActivities","투자활동현금흐름","-","제 49 기","-19796322975","제 48 기","-197935109","제 47 기","-21970572371","6","KRW",NA
"74","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_ProceedsFromSalesOfShortTermFinancialInstruments","단기투자예치금의 감소","-","제 49 기","17100000000","제 48 기","15100000000","제 47 기","10700000000","7","KRW",NA
"75","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_ProceedsFromSalesOfFairValueFinancialAsset","당기손익-공정가치측정금융자산 감소","-","제 49 기","11188313940","제 48 기","14122727272","제 47 기","2677272728","8","KRW",NA
"76","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_ProceedsFromSalesOfOtherCurrentFinancialAssets","기타유동금융자산의 감소","-","제 49 기","11033240000","제 48 기","4705840000","제 47 기","11828290000","9","KRW",NA
"77","20220322000399","11011","2021","00126788","CF","현금흐름표","-표준계정코드 미사용-","기타포괄손익-공정가치측정 금융자산의 감소","-","제 49 기","887984383","제 48 기","","제 47 기","","10","KRW",NA
"78","20220322000399","11011","2021","00126788","CF","현금흐름표","-표준계정코드 미사용-","장기투자예치금의 감소","-","제 49 기","13800000000","제 48 기","2280000000","제 47 기","","11","KRW",NA
"79","20220322000399","11011","2021","00126788","CF","현금흐름표","ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities","유형자산의 처분","-","제 49 기","4545455","제 48 기","54097272","제 47 기","","12","KRW",NA
"80","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets","기타비유동금융자산의 감소","-","제 49 기","1464285455","제 48 기","437272727","제 47 기","1571481629","13","KRW",NA
"81","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_PurchaseOfShortTermFinancialInstruments","단기투자예치금의 증가","-","제 49 기","45100000000","제 48 기","17100000000","제 47 기","15100000000","14","KRW",NA
"82","20220322000399","11011","2021","00126788","CF","현금흐름표","dart_PurchaseOfFairValueFinancialAsset","당기손익-공정가치측정금융자산 증가","-","제 49 기","19121300000","제 48 기","8202012089","제 47 기","10800000000","15","KRW",NA
"83","20220322000399","11011","2021","00126788","CF","현금흐름표","-표준계정코드 미사용-","기타포괄손익-공정가치금융자산의 증가","-","제 49 기","517948208","제 48 기","3061386521","제 47 기","1529236435","16","KRW",NA
