"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 42 기","240119046915","제 41 기","225264786972","제 40 기","256205876182","1","KRW",NA
"2","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 42 기","94869431075","제 41 기","91865657515","제 40 기","105880567234","2","KRW",NA
"3","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","매출채권 및 기타유동채권","-","제 42 기","101769505877","제 41 기","89528333043","제 40 기","107155017442","3","KRW",NA
"4","20220323001283","11011","2021","00185046","BS","재무상태표","dart_CurrentFinanceLeaseReceivables","리스채권","-","제 42 기","328312492","제 41 기","0","제 40 기","0","4","KRW",NA
"5","20220323001283","11011","2021","00185046","BS","재무상태표","dart_ShortTermDepositsNotClassifiedAsCashEquivalents","기타금융자산","-","제 42 기","38694974594","제 41 기","40110683962","제 40 기","38045532000","5","KRW",NA
"6","20220323001283","11011","2021","00185046","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 42 기","4162898610","제 41 기","3723817629","제 40 기","5124738916","6","KRW",NA
"7","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 42 기","293924267","제 41 기","0","제 40 기","0","7","KRW",NA
"8","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 42 기","0","제 41 기","36294823","제 40 기","20590","8","KRW",NA
"9","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 42 기","81463484073","제 41 기","76142838652","제 40 기","94503872407","9","KRW",NA
"10","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 42 기","3912150405","제 41 기","1048769027","제 40 기","1133766888","10","KRW",NA
"11","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_RightofuseAssets","사용권자산","-","제 42 기","15498060016","제 41 기","1496789876","제 40 기","5261024857","11","KRW",NA
"12","20220323001283","11011","2021","00185046","BS","재무상태표","dart_OtherIntangibleAssetsGross","무형자산","-","제 42 기","50516309565","제 41 기","63569372116","제 40 기","76228318702","12","KRW",NA
"13","20220323001283","11011","2021","00185046","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentReceivablesGross","장기매출채권 및 기타비유동채권","-","제 42 기","2995958022","제 41 기","1130216492","제 40 기","2503127118","13","KRW",NA
"14","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","기타비유동금융자산","-","제 42 기","779032659","제 41 기","2455715217","제 40 기","2212809922","14","KRW",NA
"15","20220323001283","11011","2021","00185046","BS","재무상태표","dart_OtherNonCurrentAssets","기타비유동자산","-","제 42 기","7565975924","제 41 기","6441975924","제 40 기","5308324333","15","KRW",NA
"16","20220323001283","11011","2021","00185046","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 42 기","195997482","제 41 기","0","제 40 기","1856500587","16","KRW",NA
