"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","ord","currency","thstrm_add_amount"
"40","20220321000852","11011","2021","01562589","IS","손익계산서","-표준계정코드 미사용-","금융수익","-","제 1 기","910000000","9","KRW",""
"41","20220321000852","11011","2021","01562589","IS","손익계산서","-표준계정코드 미사용-","금융비용","-","제 1 기","4000000","10","KRW",""
"42","20220321000852","11011","2021","01562589","IS","손익계산서","-표준계정코드 미사용-","기타영업외수익","-","제 1 기","0","11","KRW",""
"43","20220321000852","11011","2021","01562589","IS","손익계산서","-표준계정코드 미사용-","기타영업외비용","-","제 1 기","5000000","12","KRW",""
"44","20220321000852","11011","2021","01562589","IS","손익계산서","ifrs-full_ProfitLossBeforeTax","법인세비용차감전순이익","-","제 1 기","148085000000","13","KRW",""
"45","20220321000852","11011","2021","01562589","IS","손익계산서","ifrs-full_IncomeTaxExpenseContinuingOperations","법인세비용","-","제 1 기","5219000000","14","KRW",""
"46","20220321000852","11011","2021","01562589","IS","손익계산서","ifrs-full_ProfitLoss","당기순이익","-","제 1 기","142866000000","15","KRW",""
"47","20220321000852","11011","2021","01562589","IS","손익계산서","ifrs-full_BasicEarningsLossPerShare","보통주 기본/희석주당이익","-","제 1 기","1839","17","KRW",""
"48","20220321000852","11011","2021","01562589","IS","손익계산서","-표준계정코드 미사용-","우선주 기본/희석주당이익","-","제 1 기","1839","18","KRW",""
"49","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","ifrs-full_ProfitLoss","당기순이익","-","제 1 기","142866000000","0","KRW",""
"50","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","ifrs-full_OtherComprehensiveIncome","기타포괄손익","-","제 1 기","22168000000","1","KRW",""
"51","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax","후속적으로 당기손익으로 재분류될 수 있는 항목","-","제 1 기","24526000000","2","KRW",""
"52","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","-표준계정코드 미사용-","지분법자본변동","-","제 1 기","16354000000","3","KRW",""
"53","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","-표준계정코드 미사용-","부의지분법자본변동","-","제 1 기","8172000000","4","KRW",""
"54","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax","당기손익으로 재분류되지 않는항목(세후기타포괄손익)","-","제 1 기","-2358000000","5","KRW",""
"55","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans","확정급여제도의 재측정요소","-","제 1 기","274000000","6","KRW",""
"56","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","-표준계정코드 미사용-","지분법이익잉여금변동","-","제 1 기","-2632000000","7","KRW",""
"57","20220321000852","11011","2021","01562589","CIS","포괄손익계산서","ifrs-full_ComprehensiveIncome","총포괄이익","-","제 1 기","165034000000","8","KRW",""
"58","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInOperatingActivities","영업활동으로 인한 현금흐름","-","제 1 기","-22742000000","0","KRW",NA
"59","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_ProfitLossForStatementOfCashFlows","당기순이익","-","제 1 기","142866000000","1","KRW",NA
"60","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_AdjustmentsForReconcileProfitLoss","비현금항목의 조정","-","제 1 기","-170227000000","2","KRW",NA
"61","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities","운전자본의 조정","-","제 1 기","4026000000","3","KRW",NA
"62","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_InterestReceivedClassifiedAsOperatingActivities","이자의 수취","-","제 1 기","701000000","4","KRW",NA
"63","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities","법인세의 납부","-","제 1 기","108000000","5","KRW",NA
"64","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInInvestingActivities","투자활동으로 인한 현금흐름","-","제 1 기","-56805000000","6","KRW",NA
"65","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfShortTermFinancialInstruments","단기금융상품의 취득","-","제 1 기","40000000000","7","KRW",NA
"66","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfLoansAndReceivables","기타채권의 증가","-","제 1 기","5058000000","8","KRW",NA
"67","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfLand","토지의 취득","-","제 1 기","366000000","9","KRW",NA
"68","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfBuildings","건물의 취득","-","제 1 기","750000000","10","KRW",NA
"69","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfVehicles","차량운반구의 취득","-","제 1 기","70000000","11","KRW",NA
"70","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfOfficeEquipment","비품의 취득","-","제 1 기","3059000000","12","KRW",NA
"71","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfOtherPropertyPlantAndEquipment","임차자산개량권의 취득","-","제 1 기","2660000000","13","KRW",NA
"72","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfBrandNames","상표권의 취득","-","제 1 기","443000000","14","KRW",NA
"73","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights","회원권의 취득","-","제 1 기","911000000","15","KRW",NA
"74","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_PurchaseOfComputerSoftware","소프트웨어의 취득","-","제 1 기","3488000000","16","KRW",NA
"75","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInFinancingActivities","재무활동으로 인한 현금흐름","-","제 1 기","-1299000000","17","KRW",NA
"76","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities","리스부채의 감소","-","제 1 기","103000000","18","KRW",NA
"77","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_AcquisitionOfTreasuryShares","자기주식의 매입","-","제 1 기","819000000","19","KRW",NA
"78","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities","기타재무활동으로 인한 현금유출액","-","제 1 기","-377000000","20","KRW",NA
"79","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents","외화환산으로 인한 현금및현금성자산의 변동","-","제 1 기","0","21","KRW",NA
"80","20220321000852","11011","2021","01562589","CF","현금흐름표","ifrs-full_IncreaseDecreaseInCashAndCashEquivalents","현금및현금성자산의 증가(감소)","-","제 1 기","-80846000000","22","KRW",NA
"81","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_CashAndCashEquivalentsAtBeginningOfPeriodCf","기초현금및현금성자산","-","제 1 기","172814000000","23","KRW",NA
"82","20220321000852","11011","2021","01562589","CF","현금흐름표","dart_CashAndCashEquivalentsAtEndOfPeriodCf","기말현금및현금성자산","-","제 1 기","91968000000","24","KRW",NA
"83","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","별도재무제표 [member]","제 1 기","1250830000000","1","KRW",NA
"84","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|기타자본항목","제 1 기","0","1","KRW",NA
"85","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|기타포괄손익누계액 [member]","제 1 기","-10502000000","1","KRW",NA
"86","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|이익잉여금 [member]","제 1 기","0","1","KRW",NA
"87","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|자본금 [member]","제 1 기","77746000000","1","KRW",NA
"88","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|자본잉여금 [member]","제 1 기","1183586000000","1","KRW",NA
"89","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익","별도재무제표 [member]","제 1 기","142866000000","2","KRW",NA
"90","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익","자본 [member]|기타자본항목","제 1 기","0","2","KRW",NA
"91","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익","자본 [member]|기타포괄손익누계액 [member]","제 1 기","0","2","KRW",NA
"92","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익","자본 [member]|이익잉여금 [member]","제 1 기","142866000000","2","KRW",NA
"93","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익","자본 [member]|자본금 [member]","제 1 기","0","2","KRW",NA
"94","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익","자본 [member]|자본잉여금 [member]","제 1 기","0","2","KRW",NA
"95","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법자본변동","별도재무제표 [member]","제 1 기","16354000000","4","KRW",NA
"96","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법자본변동","자본 [member]|기타자본항목","제 1 기","0","4","KRW",NA
"97","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법자본변동","자본 [member]|기타포괄손익누계액 [member]","제 1 기","16354000000","4","KRW",NA
"98","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법자본변동","자본 [member]|이익잉여금 [member]","제 1 기","0","4","KRW",NA
"99","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법자본변동","자본 [member]|자본금 [member]","제 1 기","0","4","KRW",NA
"100","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법자본변동","자본 [member]|자본잉여금 [member]","제 1 기","0","4","KRW",NA
"101","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","부의지분법자본변동","별도재무제표 [member]","제 1 기","8172000000","5","KRW",NA
"102","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","부의지분법자본변동","자본 [member]|기타자본항목","제 1 기","0","5","KRW",NA
"103","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","부의지분법자본변동","자본 [member]|기타포괄손익누계액 [member]","제 1 기","8172000000","5","KRW",NA
"104","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","부의지분법자본변동","자본 [member]|이익잉여금 [member]","제 1 기","0","5","KRW",NA
"105","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","부의지분법자본변동","자본 [member]|자본금 [member]","제 1 기","0","5","KRW",NA
"106","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","부의지분법자본변동","자본 [member]|자본잉여금 [member]","제 1 기","0","5","KRW",NA
"107","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금변동","별도재무제표 [member]","제 1 기","-2632000000","6","KRW",NA
"108","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금변동","자본 [member]|기타자본항목","제 1 기","0","6","KRW",NA
"109","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금변동","자본 [member]|기타포괄손익누계액 [member]","제 1 기","0","6","KRW",NA
"110","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금변동","자본 [member]|이익잉여금 [member]","제 1 기","-2632000000","6","KRW",NA
"111","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금변동","자본 [member]|자본금 [member]","제 1 기","0","6","KRW",NA
"112","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금변동","자본 [member]|자본잉여금 [member]","제 1 기","0","6","KRW",NA
"113","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","확정급여제도의 재측정요소","별도재무제표 [member]","제 1 기","274000000","7","KRW",NA
"114","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","확정급여제도의 재측정요소","자본 [member]|기타자본항목","제 1 기","0","7","KRW",NA
"115","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","확정급여제도의 재측정요소","자본 [member]|기타포괄손익누계액 [member]","제 1 기","0","7","KRW",NA
"116","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","확정급여제도의 재측정요소","자본 [member]|이익잉여금 [member]","제 1 기","274000000","7","KRW",NA
"117","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","확정급여제도의 재측정요소","자본 [member]|자본금 [member]","제 1 기","0","7","KRW",NA
"118","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","확정급여제도의 재측정요소","자본 [member]|자본잉여금 [member]","제 1 기","0","7","KRW",NA
"119","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","총포괄손익","별도재무제표 [member]","제 1 기","165034000000","8","KRW",NA
"120","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","총포괄손익","자본 [member]|기타자본항목","제 1 기","0","8","KRW",NA
"121","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","총포괄손익","자본 [member]|기타포괄손익누계액 [member]","제 1 기","24526000000","8","KRW",NA
"122","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","총포괄손익","자본 [member]|이익잉여금 [member]","제 1 기","140508000000","8","KRW",NA
"123","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","총포괄손익","자본 [member]|자본금 [member]","제 1 기","0","8","KRW",NA
"124","20220321000852","11011","2021","01562589","SCE","자본변동표","-표준계정코드 미사용-","총포괄손익","자본 [member]|자본잉여금 [member]","제 1 기","0","8","KRW",NA
"125","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식취득","별도재무제표 [member]","제 1 기","-819000000","9","KRW",NA
"126","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식취득","자본 [member]|기타자본항목","제 1 기","-819000000","9","KRW",NA
"127","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식취득","자본 [member]|기타포괄손익누계액 [member]","제 1 기","0","9","KRW",NA
"128","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식취득","자본 [member]|이익잉여금 [member]","제 1 기","0","9","KRW",NA
"129","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식취득","자본 [member]|자본금 [member]","제 1 기","0","9","KRW",NA
"130","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식취득","자본 [member]|자본잉여금 [member]","제 1 기","0","9","KRW",NA
"131","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_OtherTransactions","기타","별도재무제표 [member]","제 1 기","-376000000","10","KRW",NA
"132","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_OtherTransactions","기타","자본 [member]|기타자본항목","제 1 기","0","10","KRW",NA
"133","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_OtherTransactions","기타","자본 [member]|기타포괄손익누계액 [member]","제 1 기","0","10","KRW",NA
"134","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_OtherTransactions","기타","자본 [member]|이익잉여금 [member]","제 1 기","0","10","KRW",NA
"135","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_OtherTransactions","기타","자본 [member]|자본금 [member]","제 1 기","0","10","KRW",NA
"136","20220321000852","11011","2021","01562589","SCE","자본변동표","dart_OtherTransactions","기타","자본 [member]|자본잉여금 [member]","제 1 기","-376000000","10","KRW",NA
"137","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_Equity","기말자본","별도재무제표 [member]","제 1 기","1414669000000","11","KRW",NA
"138","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|기타자본항목","제 1 기","-819000000","11","KRW",NA
"139","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|기타포괄손익누계액 [member]","제 1 기","14024000000","11","KRW",NA
"140","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|이익잉여금 [member]","제 1 기","140508000000","11","KRW",NA
"141","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|자본금 [member]","제 1 기","77746000000","11","KRW",NA
"142","20220321000852","11011","2021","01562589","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|자본잉여금 [member]","제 1 기","1183210000000","11","KRW",NA
