"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","ord","currency","thstrm_add_amount"
"15","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_Liabilities","부채총계","-","제 2 기","1185952390","제 1 기","1171767330","17","KRW",NA
"16","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_IssuedCapital","자본금","-","제 2 기","352000000","제 1 기","32000000","19","KRW",NA
"17","20220322000096","11011","2021","01514698","BS","재무상태표","dart_IssuedCapitalOfCommonStock","보통주자본금","-","제 2 기","352000000","제 1 기","32000000","20","KRW",NA
"18","20220322000096","11011","2021","01514698","BS","재무상태표","dart_CapitalSurplus","자본잉여금","-","제 2 기","6314431527","제 1 기","393842027","21","KRW",NA
"19","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_SharePremium","주식발행초과금","-","제 2 기","6206073700","제 1 기","285484200","22","KRW",NA
"20","20220322000096","11011","2021","01514698","BS","재무상태표","dart_ConsiderationConversionRightsCapitalSurplus","전환권대가","-","제 2 기","108357827","제 1 기","108357827","23","KRW",NA
"21","20220322000096","11011","2021","01514698","BS","재무상태표","dart_ElementsOfOtherStockholdersEquity","기타자본","-","제 2 기","-1574496","제 1 기","","24","KRW",NA
"22","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_TreasuryShares","자기주식","-","제 2 기","1574496","제 1 기","","25","KRW",NA
"23","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_RetainedEarnings","결손금","-","제 2 기","-75929532","제 1 기","-12290464","26","KRW",NA
"24","20220322000096","11011","2021","01514698","BS","재무상태표","dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition","미처분이익잉여금(미처리결손금)","-","제 2 기","-75929532","제 1 기","-12290464","27","KRW",NA
"25","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_Equity","자본총계","-","제 2 기","6588927499","제 1 기","413551563","28","KRW",NA
"26","20220322000096","11011","2021","01514698","BS","재무상태표","ifrs-full_EquityAndLiabilities","자본과부채총계","-","제 2 기","7774879889","제 1 기","1585318893","29","KRW",NA
"27","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_TotalSellingGeneralAdministrativeExpenses","영업비용","-","제 2 기","86131020","제 1 기","12024290","1","KRW",""
"28","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_SalariesWages","급여","-","제 2 기","19200000","제 1 기","1795890","2","KRW",""
"29","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_Commissions","지급수수료","-","제 2 기","52008080","제 1 기","10228400","3","KRW",""
"30","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_TrainingExpenses","교육훈련비","-","제 2 기","740000","제 1 기","","4","KRW",""
"31","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_PublicationExpenses","도서인쇄비","-","제 2 기","6385500","제 1 기","","5","KRW",""
"32","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_CeremonyExpenses","행사비","-","제 2 기","7797440","제 1 기","","6","KRW",""
"33","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_OperatingIncomeLoss","영업손실","-","제 2 기","-86131020","제 1 기","-12024290","7","KRW",""
"34","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_FinanceIncome","금융수익","-","제 2 기","38472902","제 1 기","83833","8","KRW",""
"35","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_InterestIncomeFinanceIncome","이자수익","-","제 2 기","38472902","제 1 기","83833","9","KRW",""
"36","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_FinanceCosts","금융원가","-","제 2 기","23846452","제 1 기","1869052","10","KRW",""
"37","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","dart_InterestExpenseFinanceExpense","이자비용","-","제 2 기","23846452","제 1 기","1869052","11","KRW",""
"38","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_ProfitLossBeforeTax","법인세비용차감전손실","-","제 2 기","-71504570","제 1 기","-13809509","12","KRW",""
"39","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_IncomeTaxExpenseContinuingOperations","법인세수익","-","제 2 기","-7865502","제 1 기","-1519045","13","KRW",""
"40","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_ProfitLoss","당기순손실","-","제 2 기","-63639068","제 1 기","-12290464","14","KRW",""
"41","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_ComprehensiveIncome","총포괄손익","-","제 2 기","-63639068","제 1 기","-12290464","16","KRW",""
"42","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_BasicEarningsLossPerShareFromContinuingOperations","계속영업기본주당이익(손실)","-","제 2 기","-21","제 1 기","-38","19","KRW",""
"43","20220322000096","11011","2021","01514698","CIS","포괄손익계산서","ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations","계속영업희석주당이익(손실)","-","제 2 기","-21","제 1 기","-38","21","KRW",""
"44","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInOperatingActivities","영업활동현금흐름","-","제 2 기","-520720492","제 1 기","-10157467","0","KRW",NA
"45","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_ProfitLossForStatementOfCashFlows","당기순이익(손실)","-","제 2 기","-63639068","제 1 기","-12290464","1","KRW",NA
"46","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_AdjustmentsForReconcileProfitLoss","당기순이익조정을 위한 가감","-","제 2 기","-22491952","제 1 기","266174","2","KRW",NA
"47","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_AdjustmentsForInterestExpenses","이자비용","-","제 2 기","23846452","제 1 기","1869052","3","KRW",NA
"48","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_AdjustmentsForInterestIncome","이자수익","-","제 2 기","38472902","제 1 기","83833","4","KRW",NA
"49","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_OtherAdjustmentsToReconcileProfitLoss","당기순이익조정을 위한 기타 가감","-","제 2 기","-7865502","제 1 기","-1519045","5","KRW",NA
"50","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities","영업활동으로인한자산ㆍ부채의변동","-","제 2 기","-435779690","제 1 기","1795890","6","KRW",NA
"51","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_AdjustmentsForDecreaseincreaseInShortTermAdvancePayments","단기선급금의 감소(증가)","-","제 2 기","-433983800","제 1 기","","7","KRW",NA
"52","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_AdjustmentsForIncreasedecreaseInOtherFinancialLiabilities","기타금융부채의 증가(감소)","-","제 2 기","-1795890","제 1 기","1795890","8","KRW",NA
"53","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_InterestReceivedClassifiedAsOperatingActivities","이자수취(영업)","-","제 2 기","1391478","제 1 기","83833","9","KRW",NA
"54","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities","법인세납부(환급)","-","제 2 기","201260","제 1 기","12900","10","KRW",NA
"55","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInInvestingActivities","투자활동현금흐름","-","제 2 기","-6400000000","제 1 기","","11","KRW",NA
"56","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_PurchaseOfShortTermFinancialInstruments","단기금융상품의 취득","-","제 2 기","6400000000","제 1 기","","12","KRW",NA
"57","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInFinancingActivities","재무활동현금흐름","-","제 2 기","6239015004","제 1 기","1595463460","13","KRW",NA
"58","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_ProceedsFromIssuingShares","주식의 발행","-","제 2 기","6240589500","제 1 기","317484200","14","KRW",NA
"59","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_ProceedsFromConvertibleBonds","전환사채의 증가","-","제 2 기","","제 1 기","1277979260","15","KRW",NA
"60","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_AcquisitionOfTreasuryShares","자기주식의 취득","-","제 2 기","1574496","제 1 기","","16","KRW",NA
"61","20220322000096","11011","2021","01514698","CF","현금흐름표","ifrs-full_IncreaseDecreaseInCashAndCashEquivalents","현금및현금성자산의순증가(감소)","-","제 2 기","-681705488","제 1 기","1585305993","17","KRW",NA
"62","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_CashAndCashEquivalentsAtBeginningOfPeriodCf","기초현금및현금성자산","-","제 2 기","1585305993","제 1 기","","18","KRW",NA
"63","20220322000096","11011","2021","01514698","CF","현금흐름표","dart_CashAndCashEquivalentsAtEndOfPeriodCf","기말현금및현금성자산","-","제 2 기","903600505","제 1 기","1585305993","19","KRW",NA
"64","20220322000096","11011","2021","01514698","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","별도재무제표 [member]","제 2 기","413551563","제 1 기","317484200","1","KRW",NA
"65","20220322000096","11011","2021","01514698","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|이익잉여금 [member]","제 2 기","-12290464","제 1 기","","1","KRW",NA
"66","20220322000096","11011","2021","01514698","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|자본금 [member]","제 2 기","32000000","제 1 기","32000000","1","KRW",NA
"67","20220322000096","11011","2021","01514698","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|자본잉여금 [member]","제 2 기","393842027","제 1 기","285484200","1","KRW",NA
"68","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_ProfitLoss","당기순손실","별도재무제표 [member]","제 2 기","-63639068","제 1 기","-12290464","2","KRW",NA
"69","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_ProfitLoss","당기순손실","자본 [member]|이익잉여금 [member]","제 2 기","","제 1 기","-12290464","2","KRW",NA
"70","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_IssueOfEquity","지분의 발행","별도재무제표 [member]","제 2 기","6240589500","제 1 기","108357827","3","KRW",NA
"71","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_IssueOfEquity","지분의 발행","자본 [member]|자본금 [member]","제 2 기","320000000","제 1 기","","3","KRW",NA
"72","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_IssueOfEquity","지분의 발행","자본 [member]|자본잉여금 [member]","제 2 기","5920589500","제 1 기","108357827","3","KRW",NA
"73","20220322000096","11011","2021","01514698","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식 거래로 인한 증감","별도재무제표 [member]","제 2 기","-1574496","제 1 기","","4","KRW",NA
"74","20220322000096","11011","2021","01514698","SCE","자본변동표","dart_TreasuryShareTransactions","자기주식 거래로 인한 증감","자본 [member]|기타포괄손익누계액 [member]","제 2 기","-1574496","제 1 기","","4","KRW",NA
"75","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_Equity","기말자본","별도재무제표 [member]","제 2 기","6588927499","제 1 기","413551563","5","KRW",NA
"76","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|기타포괄손익누계액 [member]","제 2 기","-1574496","제 1 기","","5","KRW",NA
"77","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|이익잉여금 [member]","제 2 기","-75929532","제 1 기","-12290464","5","KRW",NA
"78","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|자본금 [member]","제 2 기","352000000","제 1 기","32000000","5","KRW",NA
"79","20220322000096","11011","2021","01514698","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|자본잉여금 [member]","제 2 기","6314431527","제 1 기","393842027","5","KRW",NA
