"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220323000156","11011","2021","00148461","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 48 기","53855547633","제 47 기","51783592074","제 46 기","54206279959","1","KRW",NA
"2","20220323000156","11011","2021","00148461","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 48 기","11747815352","제 47 기","16105602331","제 46 기","13082018525","2","KRW",NA
"3","20220323000156","11011","2021","00148461","BS","재무상태표","dart_ShortTermDepositsNotClassifiedAsCashEquivalents","단기금융상품","-","제 48 기","5506045639","제 47 기","4176695446","제 46 기","5063281811","3","KRW",NA
"4","20220323000156","11011","2021","00148461","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","매출채권및기타채권","-","제 48 기","10609724500","제 47 기","11767893648","제 46 기","11972447210","4","KRW",NA
"5","20220323000156","11011","2021","00148461","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 48 기","24862530408","제 47 기","18801571808","제 46 기","22518412438","5","KRW",NA
"6","20220323000156","11011","2021","00148461","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 48 기","1107278015","제 47 기","915802605","제 46 기","1320910763","6","KRW",NA
"7","20220323000156","11011","2021","00148461","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 48 기","22153719","제 47 기","16026236","제 46 기","249209212","7","KRW",NA
"8","20220323000156","11011","2021","00148461","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 48 기","52613705736","제 47 기","46931159609","제 46 기","48296900359","8","KRW",NA
"9","20220323000156","11011","2021","00148461","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentReceivablesGross","장기매출채권 및 기타비유동채권","-","제 48 기","1001251000","제 47 기","822347500","제 46 기","255000000","9","KRW",NA
"10","20220323000156","11011","2021","00148461","BS","재무상태표","-표준계정코드 미사용-","기타포괄손익-공정가치측정금융자산","-","제 48 기","8556085980","제 47 기","4866443517","제 46 기","4298738078","10","KRW",NA
