"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 64 기","1077770577004","제 63 기","857825866621","제 62 기","916181572072","1","KRW",NA
"2","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 64 기","159305426565","제 63 기","156938068404","제 62 기","122345942641","2","KRW",NA
"3","20220317001248","11011","2021","00103006","BS","재무상태표","dart_ShortTermDepositsNotClassifiedAsCashEquivalents","금융기관예치금","-","제 64 기","10290425867","제 63 기","6843837052","제 62 기","10627227908","3","KRW",NA
"4","20220317001248","11011","2021","00103006","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 64 기","478304006687","제 63 기","372412925669","제 62 기","403523174449","4","KRW",NA
"5","20220317001248","11011","2021","00103006","BS","재무상태표","dart_ShortTermOtherReceivables","기타수취채권","-","제 64 기","15101922753","제 63 기","24268877527","제 62 기","20277277295","5","KRW",NA
"6","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타금융자산","-","제 64 기","8925520682","제 63 기","18500000","제 62 기","26390000","6","KRW",NA
"7","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 64 기","374688704601","제 63 기","266118695122","제 62 기","331584643178","7","KRW",NA
"8","20220317001248","11011","2021","00103006","BS","재무상태표","dart_OtherCurrentAssets","기타자산","-","제 64 기","27923089317","제 63 기","30331323205","제 62 기","26529679024","8","KRW",NA
"9","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 64 기","3231480532","제 63 기","893639642","제 62 기","1267237577","9","KRW",NA
"10","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 64 기","1396501790561","제 63 기","1387903204831","제 62 기","1430456486613","10","KRW",NA
"11","20220317001248","11011","2021","00103006","BS","재무상태표","dart_LongTermDepositsNotClassifiedAsCashEquivalents","금융기관예치금","-","제 64 기","14878000","제 63 기","12565000","제 62 기","9100000","11","KRW",NA
"12","20220317001248","11011","2021","00103006","BS","재무상태표","dart_LongTermTradeReceivablesGross","매출채권","-","제 64 기","2186658608","제 63 기","2922992600","제 62 기","","12","KRW",NA
"13","20220317001248","11011","2021","00103006","BS","재무상태표","dart_LongTermLeaseholdDeposits","기타수취채권","-","제 64 기","8255124011","제 63 기","15115286085","제 62 기","9991643213","13","KRW",NA
"14","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","기타금융자산","-","제 64 기","38790422259","제 63 기","52631379308","제 62 기","44564146597","14","KRW",NA
"15","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 64 기","866338182075","제 63 기","914507308461","제 62 기","995459280472","15","KRW",NA
"16","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 64 기","15719414404","제 63 기","15010864043","제 62 기","16120106655","16","KRW",NA
"17","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_InvestmentsInAssociates","공동기업 및 관계기업 투자","-","제 64 기","325499124493","제 63 기","259122960433","제 62 기","249694730228","17","KRW",NA
"18","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_InvestmentProperty","투자부동산","-","제 64 기","133939837281","제 63 기","124885363352","제 62 기","110834037213","18","KRW",NA
"19","20220317001248","11011","2021","00103006","BS","재무상태표","dart_OtherNonCurrentAssets","기타자산","-","제 64 기","5468592150","제 63 기","2972675692","제 62 기","2969394538","19","KRW",NA
"20","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 64 기","289557280","제 63 기","721809857","제 62 기","814047697","20","KRW",NA
"21","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 64 기","2474272367565","제 63 기","2245729071452","제 62 기","2346638058685","21","KRW",NA
"22","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 64 기","601225850753","제 63 기","587336954887","제 62 기","640459454298","23","KRW",NA
"23","20220317001248","11011","2021","00103006","BS","재무상태표","dart_ShortTermTradePayables","매입채무","-","제 64 기","200183386192","제 63 기","146419564645","제 62 기","138479164452","24","KRW",NA
"24","20220317001248","11011","2021","00103006","BS","재무상태표","dart_ShortTermOtherPayables","기타지급채무","-","제 64 기","72929553472","제 63 기","62936039903","제 62 기","69914173290","25","KRW",NA
"25","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_ShorttermBorrowings","단기차입금","-","제 64 기","259959726226","제 63 기","290499378152","제 62 기","359444210999","26","KRW",NA
"26","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_CurrentPortionOfLongtermBorrowings","유동성장기부채","-","제 64 기","10049256610","제 63 기","43143672607","제 62 기","26684151895","27","KRW",NA
"27","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_CurrentTaxLiabilities","당기법인세부채","-","제 64 기","20142801953","제 63 기","7195708733","제 62 기","9719096911","28","KRW",NA
"28","20220317001248","11011","2021","00103006","BS","재무상태표","dart_OtherCurrentLiabilities","기타부채","-","제 64 기","37961126300","제 63 기","37142590847","제 62 기","36218656751","29","KRW",NA
"29","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_NoncurrentLiabilities","비유동부채","-","제 64 기","234936612186","제 63 기","195453813920","제 62 기","235328757596","30","KRW",NA
"30","20220317001248","11011","2021","00103006","BS","재무상태표","dart_LongTermOtherGuaranteeDepositReceivedGross","기타지급채무","-","제 64 기","9076493990","제 63 기","7742702832","제 62 기","12342983111","31","KRW",NA
"31","20220317001248","11011","2021","00103006","BS","재무상태표","dart_LongTermBorrowingsGross","장기차입금","-","제 64 기","64199568949","제 63 기","37569084313","제 62 기","74822440360","32","KRW",NA
"32","20220317001248","11011","2021","00103006","BS","재무상태표","dart_PostemploymentBenefitObligations","순확정급여부채","-","제 64 기","3875619511","제 63 기","8225404464","제 62 기","6032500480","33","KRW",NA
"33","20220317001248","11011","2021","00103006","BS","재무상태표","dart_OtherNonCurrentLiabilities","기타부채","-","제 64 기","10542511782","제 63 기","7156849159","제 62 기","5213518973","34","KRW",NA
"34","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_DeferredTaxLiabilities","이연법인세부채","-","제 64 기","147242417954","제 63 기","134759773152","제 62 기","136917314672","35","KRW",NA
"35","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_Liabilities","부채총계","-","제 64 기","836162462939","제 63 기","782790768807","제 62 기","875788211894","36","KRW",NA
"36","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_EquityAttributableToOwnersOfParent","지배지분","-","제 64 기","1527750786969","제 63 기","1356975131231","제 62 기","1356416781424","38","KRW",NA
"37","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_IssuedCapital","자본금","-","제 64 기","23000000000","제 63 기","20000000000","제 62 기","20000000000","39","KRW",NA
"38","20220317001248","11011","2021","00103006","BS","재무상태표","dart_ElementsOfOtherStockholdersEquity","기타자본구성요소","-","제 64 기","8089053040","제 63 기","9195858838","제 62 기","9734411563","40","KRW",NA
"39","20220317001248","11011","2021","00103006","BS","재무상태표","dart_OtherComprehensiveIncomeLossAccumulatedAmount","기타포괄손익누계액","-","제 64 기","9419601015","제 63 기","-16538641237","제 62 기","-14117916418","41","KRW",NA
"40","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_RetainedEarnings","이익잉여금","-","제 64 기","1487242132914","제 63 기","1344317913630","제 62 기","1340800286279","42","KRW",NA
"41","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_NoncontrollingInterests","비지배지분","-","제 64 기","110359117657","제 63 기","105963171414","제 62 기","114433065367","43","KRW",NA
"42","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_Equity","자본총계","-","제 64 기","1638109904626","제 63 기","1462938302645","제 62 기","1470849846791","44","KRW",NA
"43","20220317001248","11011","2021","00103006","BS","재무상태표","ifrs-full_EquityAndLiabilities","부채및자본총계","-","제 64 기","2474272367565","제 63 기","2245729071452","제 62 기","2346638058685","45","KRW",NA
"44","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","ifrs-full_Revenue","매출액","-","제 64 기","1691354877090","제 63 기","1397372009900","제 62 기","1639715935474","0","KRW",""
"45","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","ifrs-full_CostOfSales","매출원가","-","제 64 기","1433080796356","제 63 기","1232982010500","제 62 기","1449203150616","1","KRW",""
"46","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","ifrs-full_GrossProfit","매출총이익","-","제 64 기","258274080734","제 63 기","164389999400","제 62 기","190512784858","2","KRW",""
"47","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","dart_TotalSellingGeneralAdministrativeExpenses","판매비와관리비","-","제 64 기","159747432407","제 63 기","154558557417","제 62 기","168066429910","3","KRW",""
"48","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","dart_OperatingIncomeLoss","영업이익(손실)","-","제 64 기","98526648327","제 63 기","9831441983","제 62 기","22446354948","4","KRW",""
"49","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","dart_OtherGains","기타영업외수익","-","제 64 기","25561054401","제 63 기","22698175879","제 62 기","16474399322","5","KRW",""
"50","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","dart_OtherLosses","기타영업외비용","-","제 64 기","16472092029","제 63 기","6733874370","제 62 기","12626382162","6","KRW",""
"51","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","ifrs-full_FinanceIncome","금융수익","-","제 64 기","37256135838","제 63 기","26522016746","제 62 기","19961071905","7","KRW",""
"52","20220317001248","11011","2021","00103006","CIS","포괄손익계산서","ifrs-full_FinanceCosts","금융비용","-","제 64 기","20353415045","제 63 기","39880042013","제 62 기","29092645574","8","KRW",""
