"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 27 기","25241670039","제 26 기","21015763325","제 25 기","20511199635","1","KRW",NA
"2","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 27 기","1936510293","제 26 기","7629452689","제 25 기","8136379873","2","KRW",NA
"3","20221109000270","11011","2021","00527491","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 27 기","2738189564","제 26 기","1455163306","제 25 기","1001554469","3","KRW",NA
"4","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentContractAssets","유동계약자산","-","제 27 기","437029741","제 26 기","1279935693","제 25 기","922113871","4","KRW",NA
"5","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","단기기타채권","-","제 27 기","153701726","제 26 기","66196608","제 25 기","67172652","5","KRW",NA
"6","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","단기기타금융자산","-","제 27 기","582145564","제 26 기","1677356954","제 25 기","1622060918","6","KRW",NA
"7","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 27 기","18991914857","제 26 기","8680538840","제 25 기","8640103150","7","KRW",NA
"8","20221109000270","11011","2021","00527491","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 27 기","395406334","제 26 기","227119235","제 25 기","121814702","8","KRW",NA
"9","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 27 기","6771960","제 26 기","0","제 25 기","0","9","KRW",NA
"10","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 27 기","9329997631","제 26 기","9717951897","제 25 기","15021274427","10","KRW",NA
"11","20221109000270","11011","2021","00527491","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentReceivablesGross","장기기타채권","-","제 27 기","110137617","제 26 기","357127348","제 25 기","353336000","11","KRW",NA
"12","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 27 기","5713640617","제 26 기","6124889674","제 25 기","14517991885","12","KRW",NA
"13","20221109000270","11011","2021","00527491","BS","재무상태표","dart_OtherIntangibleAssetsGross","무형자산","-","제 27 기","128685317","제 26 기","85162966","제 25 기","149946542","13","KRW",NA
"14","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_InvestmentProperty","투자부동산","-","제 27 기","2969934336","제 26 기","2934733833","제 25 기","0","14","KRW",NA
"15","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_RightofuseAssets","사용권자산","-","제 27 기","376311858","제 26 기","0","제 25 기","0","15","KRW",NA
"16","20221109000270","11011","2021","00527491","BS","재무상태표","dart_OtherNonCurrentAssets","기타비유동자산","-","제 27 기","24664353","제 26 기","0","제 25 기","0","16","KRW",NA
"17","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 27 기","6623533","제 26 기","216038076","제 25 기","0","17","KRW",NA
"18","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 27 기","34571667670","제 26 기","30733715222","제 25 기","35532474062","18","KRW",NA
"19","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 27 기","7782665595","제 26 기","4111302756","제 25 기","1695419350","20","KRW",NA
"20","20221109000270","11011","2021","00527491","BS","재무상태표","dart_ShortTermTradePayables","단기매입채무","-","제 27 기","781678917","제 26 기","1004482465","제 25 기","629920999","21","KRW",NA
"21","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentContractLiabilities","계약부채","-","제 27 기","712050374","제 26 기","1919636365","제 25 기","386460777","22","KRW",NA
"22","20221109000270","11011","2021","00527491","BS","재무상태표","dart_ShortTermOtherPayables","단기기타채무","-","제 27 기","835602805","제 26 기","843799597","제 25 기","590713447","23","KRW",NA
"23","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_ShorttermBorrowings","단기차입금","-","제 27 기","5000000000","제 26 기","","제 25 기","","24","KRW",NA
"24","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentLeaseLiabilities","유동리스부채","-","제 27 기","79740963","제 26 기","","제 25 기","","25","KRW",NA
"25","20221109000270","11011","2021","00527491","BS","재무상태표","dart_OtherCurrentLiabilities","기타유동부채","-","제 27 기","366082249","제 26 기","343384329","제 25 기","88324127","26","KRW",NA
"26","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_CurrentTaxLiabilities","당기법인세부채","-","제 27 기","7510287","제 26 기","","제 25 기","","27","KRW",NA
"27","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_NoncurrentLiabilities","비유동부채","-","제 27 기","1376699012","제 26 기","1272604950","제 25 기","1280993968","28","KRW",NA
"28","20221109000270","11011","2021","00527491","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentPayables","장기기타채무","-","제 27 기","52819494","제 26 기","28723486","제 25 기","115000000","29","KRW",NA
"29","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_NoncurrentLeaseLiabilities","비유동리스부채","-","제 27 기","310350255","제 26 기","","제 25 기","","30","KRW",NA
"30","20221109000270","11011","2021","00527491","BS","재무상태표","dart_PostemploymentBenefitObligations","퇴직급여부채","-","제 27 기","1013529263","제 26 기","1243881464","제 25 기","1034932176","31","KRW",NA
"31","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_DeferredTaxLiabilities","이연법인세부채","-","제 27 기","","제 26 기","","제 25 기","131061792","32","KRW",NA
"32","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_Liabilities","부채총계","-","제 27 기","9159364607","제 26 기","5383907706","제 25 기","2976413318","33","KRW",NA
"33","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_EquityAttributableToOwnersOfParent","지배기업의 소유주에게 귀속되는 자본","-","제 27 기","25202654638","제 26 기","26588939977","제 25 기","30244786975","35","KRW",NA
"34","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_IssuedCapital","자본금","-","제 27 기","3780000000","제 26 기","3780000000","제 25 기","3780000000","36","KRW",NA
"35","20221109000270","11011","2021","00527491","BS","재무상태표","dart_CapitalSurplus","자본잉여금","-","제 27 기","2700922650","제 26 기","2700922650","제 25 기","2700922650","37","KRW",NA
"36","20221109000270","11011","2021","00527491","BS","재무상태표","dart_ElementsOfOtherStockholdersEquity","기타자본구성요소","-","제 27 기","-2836687002","제 26 기","-2806450145","제 25 기","-2806450145","38","KRW",NA
"37","20221109000270","11011","2021","00527491","BS","재무상태표","dart_OtherComprehensiveIncomeLossAccumulatedAmount","기타포괄손익누계액","-","제 27 기","2130506797","제 26 기","2130506797","제 25 기","2130506797","39","KRW",NA
"38","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_RetainedEarnings","이익잉여금(결손금)","-","제 27 기","19427912193","제 26 기","20783960675","제 25 기","24439807673","40","KRW",NA
"39","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_NoncontrollingInterests","비지배지분","-","제 27 기","209648425","제 26 기","-1239132461","제 25 기","2311273769","41","KRW",NA
"40","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_Equity","자본총계","-","제 27 기","25412303063","제 26 기","25349807516","제 25 기","32556060744","42","KRW",NA
"41","20221109000270","11011","2021","00527491","BS","재무상태표","ifrs-full_EquityAndLiabilities","자본과부채총계","-","제 27 기","34571667670","제 26 기","30733715222","제 25 기","35532474062","43","KRW",NA
"42","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_Revenue","수익(매출액)","-","제 27 기","17954149632","제 26 기","13012200925","제 25 기","13269091815","0","KRW",""
"43","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_CostOfSales","매출원가","-","제 27 기","13937926576","제 26 기","11737300264","제 25 기","11781263500","1","KRW",""
"44","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_GrossProfit","매출총이익","-","제 27 기","4016223056","제 26 기","1274900661","제 25 기","1487828315","2","KRW",""
"45","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","dart_TotalSellingGeneralAdministrativeExpenses","판매비와관리비","-","제 27 기","4189105150","제 26 기","4767640021","제 25 기","4137544027","3","KRW",""
"46","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","dart_MiscellaneousExpenses","일반판매비와관리비","-","제 27 기","4420201134","제 26 기","4308607755","제 25 기","4154237245","4","KRW",""
"47","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","dart_BadDebtExpenses","대손상각비(대손충당금환입)","-","제 27 기","-231095984","제 26 기","459032266","제 25 기","-16693218","5","KRW",""
"48","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","dart_OperatingIncomeLoss","영업이익(손실)","-","제 27 기","-172882094","제 26 기","-3492739360","제 25 기","-2649715712","6","KRW",""
"49","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_FinanceIncome","금융수익","-","제 27 기","251410701","제 26 기","336510033","제 25 기","237895711","7","KRW",""
"50","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_FinanceCosts","금융원가","-","제 27 기","85830048","제 26 기","12869780","제 25 기","44754326","8","KRW",""
"51","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","dart_OtherGains","기타이익","-","제 27 기","203491343","제 26 기","45797116","제 25 기","189814036","9","KRW",""
"52","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","dart_OtherLosses","기타손실","-","제 27 기","12256133","제 26 기","4407132409","제 25 기","32522950","10","KRW",""
"53","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_ProfitLossBeforeTax","법인세비용차감전순이익(손실)","-","제 27 기","183933769","제 26 기","-7530434400","제 25 기","-2299283241","11","KRW",""
"54","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_IncomeTaxExpenseContinuingOperations","법인세비용","-","제 27 기","214855428","제 26 기","-352360988","제 25 기","-158035541","12","KRW",""
"55","20221109000270","11011","2021","00527491","CIS","포괄손익계산서","ifrs-full_ProfitLoss","당기순이익(손실)","-","제 27 기","-30921659","제 26 기","-7178073412","제 25 기","-2141247700","13","KRW",""
