"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 40 기","440800178858","제 39 기","547154527505","제 38 기","659799553196","1","KRW",NA
"2","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 40 기","106927607277","제 39 기","102048065302","제 38 기","47939846192","2","KRW",NA
"3","20220812000666","11011","2021","00141246","BS","재무상태표","dart_ShortTermDepositsNotClassifiedAsCashEquivalents","단기금융상품","-","제 40 기","3803300000","제 39 기","9580200000","제 38 기","131099237955","3","KRW",NA
"4","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","매출채권 및 기타채권","-","제 40 기","173706224901","제 39 기","223515318782","제 38 기","205423760563","4","KRW",NA
"5","20220812000666","11011","2021","00141246","BS","재무상태표","dart_ShortTermDueFromCustomersForContractWork","미청구공사","-","제 40 기","68572254140","제 39 기","39301946191","제 38 기","64349276771","5","KRW",NA
"6","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 40 기","26018780213","제 39 기","45830030880","제 38 기","78623143552","6","KRW",NA
"7","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 40 기","434142516","제 39 기","398724758","제 38 기","424353136","7","KRW",NA
"8","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타금융자산","-","제 40 기","37996198227","제 39 기","29007588172","제 38 기","8385846979","8","KRW",NA
"9","20220812000666","11011","2021","00141246","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 40 기","23341671584","제 39 기","24294489347","제 38 기","36806289204","9","KRW",NA
"10","20220812000666","11011","2021","00141246","BS","재무상태표","ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners","매각예정비유동자산","-","제 40 기","","제 39 기","73178164073","제 38 기","86747798844","10","KRW",NA
