"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 27 기","61423352078","제 26 기","30289103135","제 25 기","30269722917","1","KRW",NA
"2","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 27 기","37805545372","제 26 기","9978304950","제 25 기","10263715367","2","KRW",NA
"3","20220318001144","11011","2021","00317487","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 27 기","8360206646","제 26 기","5222455282","제 25 기","11305397275","3","KRW",NA
"4","20220318001144","11011","2021","00317487","BS","재무상태표","-표준계정코드 미사용-","당기손익-공정가치측정금융자산","-","제 27 기","5000000000","제 26 기","","제 25 기","","4","KRW",NA
"5","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타유동금융자산","-","제 27 기","780078414","제 26 기","8000561259","제 25 기","3649658794","5","KRW",NA
"6","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 27 기","8892211987","제 26 기","6342906148","제 25 기","4821376613","6","KRW",NA
"7","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 27 기","44955754","제 26 기","12957984","제 25 기","37439530","7","KRW",NA
"8","20220318001144","11011","2021","00317487","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 27 기","540353905","제 26 기","731917512","제 25 기","192135338","8","KRW",NA
"9","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 27 기","37684389643","제 26 기","32270301187","제 25 기","33158569866","9","KRW",NA
"10","20220318001144","11011","2021","00317487","BS","재무상태표","-표준계정코드 미사용-","장기성매출채권","-","제 27 기","334770006","제 26 기","106923493","제 25 기","680053697","10","KRW",NA
"11","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome","기타포괄손익-공정가치측정금융자산","-","제 27 기","29395600","제 26 기","26676400","제 25 기","24188950","11","KRW",NA
"12","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition","비유동 당기손익-공정가치 측정 지정 금융자산","-","제 27 기","17310303687","제 26 기","2909010702","제 25 기","1846633100","12","KRW",NA
"13","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","기타비유동금융자산","-","제 27 기","2990177968","제 26 기","4155507987","제 25 기","5394031959","13","KRW",NA
"14","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_InvestmentsInAssociates","관계기업투자","-","제 27 기","4778742564","제 26 기","227858795","제 25 기","226172751","14","KRW",NA
"15","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 27 기","9029359902","제 26 기","19474770245","제 25 기","21281018358","15","KRW",NA
"16","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_RightofuseAssets","사용권자산","-","제 27 기","2761095191","제 26 기","4601584442","제 25 기","3007007172","16","KRW",NA
"17","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 27 기","432320417","제 26 기","453786176","제 25 기","349056997","17","KRW",NA
"18","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 27 기","","제 26 기","271620178","제 25 기","313585783","18","KRW",NA
"19","20220318001144","11011","2021","00317487","BS","재무상태표","dart_OtherNonCurrentAssets","기타비유동자산","-","제 27 기","18224308","제 26 기","42562769","제 25 기","36821099","19","KRW",NA
"20","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 27 기","99107741721","제 26 기","62559404322","제 25 기","63428292783","20","KRW",NA
"21","20220318001144","11011","2021","00317487","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 27 기","45059811195","제 26 기","11780438498","제 25 기","18674586678","22","KRW",NA
"22","20220318001144","11011","2021","00317487","BS","재무상태표","dart_ShortTermTradePayables","매입채무","-","제 27 기","2816043878","제 26 기","3109529879","제 25 기","3574791487","23","KRW",NA
