"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 19 기","35236959177","제 18 기","25832965921","제 17 기","22268231977","1","KRW",NA
"2","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 19 기","5679037196","제 18 기","7375053618","제 17 기","4307866403","2","KRW",NA
"3","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","매출채권 및 기타채권","-","제 19 기","6988453296","제 18 기","6497377912","제 17 기","5132027188","3","KRW",NA
"4","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 19 기","8585652237","제 18 기","7676098298","제 17 기","5771020340","4","KRW",NA
"5","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타금융자산","-","제 19 기","13609891532","제 18 기","4012617392","제 17 기","7020516759","5","KRW",NA
"6","20220518000196","11011","2021","01069736","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 19 기","373924916","제 18 기","271818701","제 17 기","36801287","6","KRW",NA
"7","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 19 기","23299034715","제 18 기","22516848842","제 17 기","19195699919","7","KRW",NA
"8","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","기타금융자산","-","제 19 기","196685339","제 18 기","45079546","제 17 기","31349788","8","KRW",NA
"9","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 19 기","22706412303","제 18 기","22004477636","제 17 기","18727327925","9","KRW",NA
"10","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 19 기","56877476","제 18 기","57369312","제 17 기","57177826","10","KRW",NA
"11","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 19 기","339059597","제 18 기","409922348","제 17 기","379844380","11","KRW",NA
"12","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 19 기","58535993892","제 18 기","48349814763","제 17 기","41463931896","12","KRW",NA
"13","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 19 기","5846567701","제 18 기","5866443703","제 17 기","8921892503","14","KRW",NA
"14","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_TradeAndOtherCurrentPayables","매입채무 및 기타채무","-","제 19 기","2696635062","제 18 기","3479540243","제 17 기","3313295876","15","KRW",NA
"15","20220518000196","11011","2021","01069736","BS","재무상태표","ifrs-full_ShorttermBorrowings","단기차입금","-","제 19 기","0","제 18 기","0","제 17 기","3600000000","16","KRW",NA
