"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 70 기","1304322155414","제 69 기","899379632205","제 68 기","782267638560","1","KRW",NA
"2","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 70 기","469820712334","제 69 기","264505615391","제 68 기","144220731464","2","KRW",NA
"3","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","매출채권및기타채권","-","제 70 기","348980890881","제 69 기","347409191948","제 68 기","377764164991","3","KRW",NA
"4","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 70 기","442870948","제 69 기","267196343","제 68 기","0","4","KRW",NA
"5","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타금융자산(유동)","-","제 70 기","225644147832","제 69 기","35603198149","제 68 기","17025339359","5","KRW",NA
"6","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 70 기","187548130477","제 69 기","187799637575","제 68 기","177283976040","6","KRW",NA
"7","20220317000772","11011","2021","00150244","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 70 기","71885402942","제 69 기","63794792799","제 68 기","65973426706","7","KRW",NA
"8","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 70 기","2326729284269","제 69 기","2398404066636","제 68 기","2488591966919","8","KRW",NA
"9","20220317000772","11011","2021","00150244","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentReceivablesGross","매출채권및기타채권(비유동)","-","제 70 기","10285828370","제 69 기","13125164600","제 68 기","33349680401","9","KRW",NA
"10","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome","기타포괄손익-공정가치측정금융자산","-","제 70 기","18497108884","제 69 기","14111279994","제 68 기","13393993241","10","KRW",NA
"11","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition","당기손익-공정가치측정금융자산(비유동)","-","제 70 기","7435962297","제 69 기","5049366287","제 68 기","4452446334","11","KRW",NA
"12","20220317000772","11011","2021","00150244","BS","재무상태표","ifrs-full_InvestmentsInJointVentures","공동기업투자","-","제 70 기","0","제 69 기","2908746268","제 68 기","0","12","KRW",NA
