"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 8 기","131082832164","제 7 기","121439988038","제 6 기","57716699798","1","KRW",NA
"2","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 8 기","38816764981","제 7 기","24045165392","제 6 기","23820185965","2","KRW",NA
"3","20220811000232","11011","2021","01046708","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 8 기","24708461349","제 7 기","33867769311","제 6 기","14357323531","3","KRW",NA
"4","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","유동금융자산","-","제 8 기","29651950865","제 7 기","35122899212","제 6 기","1026305720","4","KRW",NA
"5","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","기타수취채권","-","제 8 기","2298008719","제 7 기","2800013056","제 6 기","2337083194","5","KRW",NA
"6","20220811000232","11011","2021","01046708","BS","재무상태표","dart_OtherCurrentAssets","기타유동자산","-","제 8 기","2197222629","제 7 기","1541422251","제 6 기","1484914265","6","KRW",NA
"7","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 8 기","33410423621","제 7 기","24062718816","제 6 기","14690887123","7","KRW",NA
"8","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 8 기","61159223990","제 7 기","42034836765","제 6 기","43545490424","8","KRW",NA
"9","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","비유동금융자산","-","제 8 기","5620167776","제 7 기","3379408584","제 6 기","1959139480","9","KRW",NA
"10","20220811000232","11011","2021","01046708","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentReceivablesGross","기타수취채권","-","제 8 기","2055203331","제 7 기","1338656692","제 6 기","1476326572","10","KRW",NA
"11","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_InvestmentsInAssociates","관계기업에 대한 투자자산","-","제 8 기","1843519673","제 7 기","1165606954","제 6 기","487045071","11","KRW",NA
"12","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 8 기","45359737644","제 7 기","30790482050","제 6 기","31361642106","12","KRW",NA
"13","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 8 기","4472290635","제 7 기","4662626730","제 6 기","7288548039","13","KRW",NA
"14","20220811000232","11011","2021","01046708","BS","재무상태표","dart_OtherNonCurrentAssets","기타비유동자산","-","제 8 기","259033870","제 7 기","296102099","제 6 기","354666599","14","KRW",NA
"15","20220811000232","11011","2021","01046708","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 8 기","1549271061","제 7 기","401953656","제 6 기","618122557","15","KRW",NA
