"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 25 기","390030134035","제 24 기","366475643821","제 23 기","311695984339","1","KRW",NA
"2","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 25 기","179549391986","제 24 기","232195014385","제 23 기","94986654753","2","KRW",NA
"3","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_TradeAndOtherCurrentReceivables","매출채권및기타채권","-","제 25 기","33257939859","제 24 기","30390298546","제 23 기","27571579170","3","KRW",NA
"4","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 25 기","339151008","제 24 기","362745401","제 23 기","1616605617","4","KRW",NA
"5","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","금융자산","-","제 25 기","170677610234","제 24 기","100624824934","제 23 기","183499735633","5","KRW",NA
"6","20220316001341","11011","2021","00266952","BS","재무상태표","dart_OtherCurrentAssets","기타자산","-","제 25 기","6137932652","제 24 기","2830863412","제 23 기","3952219582","6","KRW",NA
"7","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 25 기","68108296","제 24 기","71897143","제 23 기","69189584","7","KRW",NA
"8","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 25 기","494076917930","제 24 기","368290323987","제 23 기","310427569406","8","KRW",NA
"9","20220316001341","11011","2021","00266952","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentReceivablesGross","매출채권및기타채권","-","제 25 기","3118788909","제 24 기","3342724274","제 23 기","2705518249","9","KRW",NA
"10","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates","공동기업및관계기업투자","-","제 25 기","26801766472","제 24 기","21799186055","제 23 기","26658467764","10","KRW",NA
"11","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 25 기","81902098234","제 24 기","84856623966","제 23 기","79308137089","11","KRW",NA
"12","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_RightofuseAssets","사용권자산","-","제 25 기","4542924502","제 24 기","2487935736","제 23 기","5338662392","12","KRW",NA
"13","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_InvestmentProperty","투자부동산","-","제 25 기","44270379459","제 24 기","58397077784","제 23 기","63219780309","13","KRW",NA
"14","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 25 기","113328673619","제 24 기","47697156809","제 23 기","34934582803","14","KRW",NA
"15","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","금융자산","-","제 25 기","200927664146","제 24 기","127452820925","제 23 기","82738478478","15","KRW",NA
"16","20220316001341","11011","2021","00266952","BS","재무상태표","dart_OtherNonCurrentAssets","기타자산","-","제 25 기","722683368","제 24 기","1907232819","제 23 기","1386332984","16","KRW",NA
"17","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 25 기","18461939221","제 24 기","20349565619","제 23 기","14137609338","17","KRW",NA
"18","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 25 기","884107051965","제 24 기","734765967808","제 23 기","622123553745","18","KRW",NA
"19","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 25 기","75232676831","제 24 기","58429427706","제 23 기","45404199285","20","KRW",NA
"20","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_TradeAndOtherCurrentPayables","매입채무및기타채무","-","제 25 기","39915672719","제 24 기","23874489828","제 23 기","19915363998","21","KRW",NA
"21","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_OtherCurrentFinancialLiabilities","금융부채","-","제 25 기","2176995792","제 24 기","6531303","제 23 기","21398566","22","KRW",NA
"22","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CurrentLeaseLiabilities","리스부채","-","제 25 기","2124310212","제 24 기","2384645993","제 23 기","2559726297","23","KRW",NA
"23","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CurrentTaxLiabilities","당기법인세부채","-","제 25 기","9502035211","제 24 기","5808495789","제 23 기","546499421","24","KRW",NA
"24","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_CurrentProvisions","충당부채","-","제 25 기","4894361943","제 24 기","6414815207","제 23 기","6316899876","25","KRW",NA
"25","20220316001341","11011","2021","00266952","BS","재무상태표","dart_OtherCurrentLiabilities","기타부채","-","제 25 기","16619300954","제 24 기","19940449586","제 23 기","16044311127","26","KRW",NA
"26","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_NoncurrentLiabilities","비유동부채","-","제 25 기","59047980317","제 24 기","37770201459","제 23 기","27468432812","27","KRW",NA
"27","20220316001341","11011","2021","00266952","BS","재무상태표","dart_LongTermTradeAndOtherNonCurrentPayables","매입채무및기타채무","-","제 25 기","4503917046","제 24 기","15211763158","제 23 기","13608063252","28","KRW",NA
"28","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialLiabilities","금융부채","-","제 25 기","16368982334","제 24 기","","제 23 기","","29","KRW",NA
"29","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_NoncurrentLeaseLiabilities","리스부채","-","제 25 기","2347957617","제 24 기","19679335","제 23 기","2314753350","30","KRW",NA
"30","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_NoncurrentProvisions","충당부채","-","제 25 기","672376848","제 24 기","421032278","제 23 기","846674260","31","KRW",NA
"31","20220316001341","11011","2021","00266952","BS","재무상태표","-표준계정코드 미사용-","순확정급여부채","-","제 25 기","10561075762","제 24 기","10296125090","제 23 기","8087019461","32","KRW",NA
"32","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_DeferredTaxLiabilities","이연법인세부채","-","제 25 기","24593670710","제 24 기","11821601598","제 23 기","2611922489","33","KRW",NA
"33","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_Liabilities","부채총계","-","제 25 기","134280657148","제 24 기","96199629165","제 23 기","72872632097","34","KRW",NA
"34","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_EquityAttributableToOwnersOfParent","지배기업의소유지분","-","제 25 기","428447459096","제 24 기","365746237539","제 23 기","323767633909","36","KRW",NA
"35","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_IssuedCapital","자본금","-","제 25 기","4653433000","제 24 기","4653433000","제 23 기","4653433000","37","KRW",NA
"36","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_SharePremium","주식발행초과금","-","제 25 기","143176205401","제 24 기","143176205401","제 23 기","143176205401","38","KRW",NA
"37","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_RetainedEarnings","이익잉여금","-","제 25 기","365123268539","제 24 기","299893877851","제 23 기","250424820195","39","KRW",NA
"38","20220316001341","11011","2021","00266952","BS","재무상태표","dart_ElementsOfOtherStockholdersEquity","기타자본","-","제 25 기","-84505447844","제 24 기","-81977278713","제 23 기","-74486824687","40","KRW",NA
"39","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_NoncontrollingInterests","비지배지분","-","제 25 기","321378935721","제 24 기","272820101104","제 23 기","225483287739","41","KRW",NA
"40","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_Equity","자본총계","-","제 25 기","749826394817","제 24 기","638566338643","제 23 기","549250921648","42","KRW",NA
"41","20220316001341","11011","2021","00266952","BS","재무상태표","ifrs-full_EquityAndLiabilities","부채와 자본 총계","-","제 25 기","884107051965","제 24 기","734765967808","제 23 기","622123553745","43","KRW",NA
"42","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_Revenue","영업수익","-","제 25 기","269321818107","제 24 기","289246162719","제 23 기","253948129771","0","KRW",""
"43","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_CostOfSales","영업비용","-","제 25 기","249940435154","제 24 기","231495861627","제 23 기","224529726967","1","KRW",""
"44","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","dart_OperatingIncomeLoss","영업손익","-","제 25 기","19381382953","제 24 기","57750301092","제 23 기","29418402804","2","KRW",""
"45","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","-표준계정코드 미사용-","영업외이익","-","제 25 기","107098589159","제 24 기","51276724986","제 23 기","15662449959","3","KRW",""
"46","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_FinanceIncome","금융수익","-","제 25 기","87613601706","제 24 기","64682305719","제 23 기","28887725753","4","KRW",""
"47","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_FinanceCosts","금융비용","-","제 25 기","6879101556","제 24 기","20153696099","제 23 기","15927324750","5","KRW",""
"48","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","dart_OtherGains","기타수익","-","제 25 기","30509277942","제 24 기","10758766774","제 23 기","4397950060","6","KRW",""
"49","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","dart_OtherLosses","기타비용","-","제 25 기","11462428561","제 24 기","5333042744","제 23 기","1368481218","7","KRW",""
"50","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","-표준계정코드 미사용-","공동기업및관계기업투자평가손익","-","제 25 기","7317239628","제 24 기","1322391336","제 23 기","-327419886","8","KRW",""
"51","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_ProfitLossBeforeTax","법인세비용차감전순손익","-","제 25 기","126479972112","제 24 기","109027026078","제 23 기","45080852763","9","KRW",""
"52","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_IncomeTaxExpenseContinuingOperations","법인세비용(수익)","-","제 25 기","22803976062","제 24 기","14064601959","제 23 기","6748843360","10","KRW",""
"53","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_ProfitLossFromContinuingOperations","계속영업당기순이익","-","제 25 기","103675996050","제 24 기","94962424119","제 23 기","38332009403","11","KRW",""
"54","20220316001341","11011","2021","00266952","CIS","포괄손익계산서","ifrs-full_ProfitLossFromDiscontinuedOperations","중단영업이익","-","제 25 기","","제 24 기","","제 23 기","2525854640","12","KRW",""
