"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","ord","currency","thstrm_add_amount"
"19","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 2 기","863560221816","제 1 기","840319669533","19","KRW",NA
"20","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 2 기","39681477400","제 1 기","37687794173","20","KRW",NA
"21","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_InvestmentProperty","투자부동산","-","제 2 기","19939179889","제 1 기","17041363281","21","KRW",NA
"22","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","순확정급여자산","-","제 2 기","13916115867","제 1 기","3647284629","22","KRW",NA
"23","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 2 기","1877935028583","제 1 기","1717817070057","23","KRW",NA
"24","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 2 기","385816175815","제 1 기","227914046481","25","KRW",NA
"25","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","매입채무","-","제 2 기","93557722099","제 1 기","102845174014","26","KRW",NA
"26","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","단기차입금","-","제 2 기","58781703546","제 1 기","11829118313","27","KRW",NA
"27","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","유동장기차입금","-","제 2 기","","제 1 기","52330200","28","KRW",NA
"28","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","유동사채","-","제 2 기","79925799248","제 1 기","","29","KRW",NA
"29","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","기타채무","-","제 2 기","104534347379","제 1 기","80969417255","30","KRW",NA
"30","20220713000282","11011","2021","01428203","BS","재무상태표","dart_OtherCurrentLiabilities","기타유동부채","-","제 2 기","8262535245","제 1 기","10335706155","31","KRW",NA
"31","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_CurrentProvisions","유동충당부채","-","제 2 기","2346777953","제 1 기","3963849704","32","KRW",NA
"32","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_CurrentTaxLiabilities","당기법인세부채","-","제 2 기","38407290345","제 1 기","17918450840","33","KRW",NA
"33","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_NoncurrentLiabilities","비유동부채","-","제 2 기","103704586128","제 1 기","170036508269","34","KRW",NA
"34","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","비유동사채","-","제 2 기","19955488160","제 1 기","99778808843","35","KRW",NA
"35","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","기타채무","-","제 2 기","18991715714","제 1 기","3665441967","36","KRW",NA
"36","20220713000282","11011","2021","01428203","BS","재무상태표","-표준계정코드 미사용-","기타장기종업원급여부채","-","제 2 기","2536722132","제 1 기","2971908968","37","KRW",NA
"37","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_NoncurrentProvisions","비유동충당부채","-","제 2 기","14752672986","제 1 기","11848521617","38","KRW",NA
"38","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_DeferredTaxLiabilities","이연법인세부채","-","제 2 기","47467987136","제 1 기","51771826874","39","KRW",NA
"39","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_Liabilities","부채총계","-","제 2 기","489520761943","제 1 기","397950554750","40","KRW",NA
"40","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_EquityAttributableToOwnersOfParent","지배기업의 소유주에게 귀속되는 자본","-","제 2 기","1388414266640","제 1 기","1319866515307","42","KRW",NA
"41","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_IssuedCapital","자본금","-","제 2 기","15970512000","제 1 기","15970512000","43","KRW",NA
"42","20220713000282","11011","2021","01428203","BS","재무상태표","dart_CapitalSurplus","자본잉여금","-","제 2 기","1162662119801","제 1 기","1162662119801","44","KRW",NA
"43","20220713000282","11011","2021","01428203","BS","재무상태표","dart_ElementsOfOtherStockholdersEquity","자본조정","-","제 2 기","-1113988899","제 1 기","-1090804349","45","KRW",NA
"44","20220713000282","11011","2021","01428203","BS","재무상태표","dart_OtherComprehensiveIncomeLossAccumulatedAmount","기타포괄손익누계액","-","제 2 기","-60003945","제 1 기","","46","KRW",NA
"45","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_RetainedEarnings","이익잉여금","-","제 2 기","210955627683","제 1 기","142324687855","47","KRW",NA
"46","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_Equity","자본총계","-","제 2 기","1388414266640","제 1 기","1319866515307","49","KRW",NA
"47","20220713000282","11011","2021","01428203","BS","재무상태표","ifrs-full_EquityAndLiabilities","자본과부채총계","-","제 2 기","1877935028583","제 1 기","1717817070057","50","KRW",NA
"48","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_Revenue","매출액","-","제 2 기","1175659965172","제 1 기","708657396421","0","KRW",""
"49","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_CostOfSales","매출원가","-","제 2 기","879113374030","제 1 기","582610069551","1","KRW",""
"50","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_GrossProfit","매출총이익","-","제 2 기","296546591142","제 1 기","126047326870","2","KRW",""
"51","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","dart_TotalSellingGeneralAdministrativeExpenses","판매비와관리비","-","제 2 기","136095432921","제 1 기","90207956068","3","KRW",""
"52","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","dart_OperatingIncomeLoss","영업이익(손실)","-","제 2 기","160451158221","제 1 기","35839370802","4","KRW",""
"53","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","지분법손익","-","제 2 기","-244462086","제 1 기","10024343886","5","KRW",""
"54","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","순금융손익","-","제 2 기","1006882098","제 1 기","5074553676","6","KRW",""
"55","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","금융수익","-","제 2 기","8745816892","제 1 기","8882436557","7","KRW",""
"56","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","금융원가","-","제 2 기","-7738934794","제 1 기","-3807882881","8","KRW",""
"57","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","기타영업외손익","-","제 2 기","-3428434963","제 1 기","83747553476","9","KRW",""
"58","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","기타이익","-","제 2 기","15816994174","제 1 기","89820307860","10","KRW",""
"59","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","기타손실","-","제 2 기","-19245429137","제 1 기","-6072754384","11","KRW",""
"60","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_ProfitLossBeforeTax","법인세비용차감전순이익(손실)","-","제 2 기","157785143270","제 1 기","134685821840","12","KRW",""
"61","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_IncomeTaxExpenseContinuingOperations","법인세비용","-","제 2 기","40560523880","제 1 기","2335832839","13","KRW",""
"62","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_ProfitLoss","당기순이익(손실)","-","제 2 기","117224619390","제 1 기","132349989001","14","KRW",""
"63","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","지배기업의 소유주지분","-","제 2 기","117224619390","제 1 기","132349989001","15","KRW",""
"64","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_OtherComprehensiveIncome","기타포괄손익","-","제 2 기","772232193","제 1 기","3753833505","16","KRW",""
"65","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","후속적으로 당기손익으로 재분류되지 않는 항목","-","제 2 기","832236138","제 1 기","3753833505","17","KRW",""
"66","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","보험수리적손익","-","제 2 기","832236138","제 1 기","3661225505","18","KRW",""
"67","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","지분법이익잉여금변동","-","제 2 기","","제 1 기","92608000","19","KRW",""
"68","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","후속적으로 당기손익으로 재분류되는 항목","-","제 2 기","-60003945","제 1 기","","20","KRW",""
"69","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","-표준계정코드 미사용-","해외산업환산손익","-","제 2 기","-60003945","제 1 기","","21","KRW",""
"70","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_ComprehensiveIncome","총포괄손익","-","제 2 기","117996851583","제 1 기","136103822506","22","KRW",""
"71","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_ProfitLossAttributableToOwnersOfParent","지배기업의 소유주지분","-","제 2 기","117996851583","제 1 기","136103822506","24","KRW",""
"72","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_BasicEarningsLossPerShare","기본주당이익(손실)","-","제 2 기","7353","제 1 기","14761","26","KRW",""
"73","20220713000282","11011","2021","01428203","CIS","포괄손익계산서","ifrs-full_DilutedEarningsLossPerShare","희석주당이익(손실)","-","제 2 기","7353","제 1 기","14761","27","KRW",""
"74","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInOperatingActivities","영업활동현금흐름","-","제 2 기","229687322986","제 1 기","109679809227","0","KRW",NA
"75","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","(1) 영업으로부터 창출된 현금흐름","-","제 2 기","254328547818","제 1 기","114480664770","1","KRW",NA
"76","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","당기순이익","-","제 2 기","117224619390","제 1 기","132349989001","2","KRW",NA
"77","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","손익조정항목","-","제 2 기","149791828366","제 1 기","-9656369515","3","KRW",NA
"78","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","영업활동으로 인한 자산부채의 변동","-","제 2 기","-12687899938","제 1 기","-8212954716","4","KRW",NA
"79","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities","(2) 법인세납부(환급)","-","제 2 기","24641224832","제 1 기","4800855543","5","KRW",NA
"80","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInInvestingActivities","투자활동현금흐름","-","제 2 기","-242466955457","제 1 기","-271650508081","6","KRW",NA
"81","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","관계기업투자의 취득","-","제 2 기","-69611779000","제 1 기","","7","KRW",NA
"82","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities","유형자산의 취득","-","제 2 기","113578274219","제 1 기","62378972219","8","KRW",NA
"83","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities","무형자산의 취득","-","제 2 기","6239993506","제 1 기","1363540995","9","KRW",NA
"84","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_PurchaseOfInvestmentProperty","투자부동산의 취득","-","제 2 기","8525933","제 1 기","207137865","10","KRW",NA
"85","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","사용권자산의 취득","-","제 2 기","-5084058000","제 1 기","","11","KRW",NA
"86","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","장기선급금의 증가","-","제 2 기","-4190413600","제 1 기","","12","KRW",NA
"87","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_IncreaseInGuaranteeDeposits","보증금의 증가","-","제 2 기","2428666477","제 1 기","45410854978","13","KRW",NA
"88","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","단기대여금의 증가","-","제 2 기","-20000000000","제 1 기","","14","KRW",NA
"89","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","장기대여금의 증가","-","제 2 기","-1744660000","제 1 기","-1286627667","15","KRW",NA
"90","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","당기손익-공정가치 측정 금융자산의 순증감","-","제 2 기","-35355433852","제 1 기","-254001875045","16","KRW",NA
"91","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_PurchaseOfLongTermFinancialInstruments","장기금융상품의 취득","-","제 2 기","","제 1 기","1000000","17","KRW",NA
"92","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities","유형자산의 처분","-","제 2 기","1211901954","제 1 기","238497082","18","KRW",NA
"93","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities","무형자산의 처분","-","제 2 기","37200000","제 1 기","","19","KRW",NA
"94","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","보증금의 회수","-","제 2 기","9196500000","제 1 기","2907087887","20","KRW",NA
"95","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","정부보조금 수령","-","제 2 기","406905753","제 1 기","220229861","21","KRW",NA
"96","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","장기선급금의 감소","-","제 2 기","","제 1 기","1690402322","22","KRW",NA
"97","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","단기대여금의 감소","-","제 2 기","2601439467","제 1 기","1947154690","23","KRW",NA
"98","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_InterestReceivedClassifiedAsInvestingActivities","이자수취","-","제 2 기","2319281956","제 1 기","586547723","24","KRW",NA
"99","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_DividendsReceivedClassifiedAsInvestingActivities","배당금수취","-","제 2 기","1620000","제 1 기","3582000000","25","KRW",NA
"100","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","사업결합으로 인한 증가","-","제 2 기","","제 1 기","81827581123","26","KRW",NA
"101","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInFinancingActivities","재무활동현금흐름","-","제 2 기","-7413865516","제 1 기","-3001681292","27","KRW",NA
"102","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_ProceedsFromShortTermBorrowings","단기차입금의 순증감","-","제 2 기","46952585233","제 1 기","2588009101","28","KRW",NA
"103","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_InterestPaidClassifiedAsFinancingActivities","이자지급","-","제 2 기","3960646099","제 1 기","3408303384","29","KRW",NA
"104","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_DividendsPaidClassifiedAsFinancingActivities","배당금지급","-","제 2 기","49425915700","제 1 기","","30","KRW",NA
"105","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","유동성장기부채의 상환","-","제 2 기","-52330200","제 1 기","-546115700","31","KRW",NA
"106","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","리스부채 상환","-","제 2 기","-904374200","제 1 기","-672597600","32","KRW",NA
"107","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","법인설립비용","-","제 2 기","","제 1 기","-113174160","33","KRW",NA
"108","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_AcquisitionOfTreasuryShares","자기주식의 취득","-","제 2 기","23184550","제 1 기","849499549","34","KRW",NA
"109","20220713000282","11011","2021","01428203","CF","현금흐름표","ifrs-full_IncreaseDecreaseInCashAndCashEquivalents","현금및현금성자산의순증가(감소)","-","제 2 기","-20193497987","제 1 기","-164972380146","35","KRW",NA
"110","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_CashAndCashEquivalentsAtBeginningOfPeriodCf","기초현금및현금성자산","-","제 2 기","85223242372","제 1 기","250234257356","36","KRW",NA
"111","20220713000282","11011","2021","01428203","CF","현금흐름표","-표준계정코드 미사용-","외화표시 현금및현금성자산에 대한 환율변동효과","-","제 2 기","-49986357","제 1 기","-38634838","37","KRW",NA
"112","20220713000282","11011","2021","01428203","CF","현금흐름표","dart_CashAndCashEquivalentsAtEndOfPeriodCf","기말현금및현금성자산","-","제 2 기","64979758028","제 1 기","85223242372","38","KRW",NA
"113","20220713000282","11011","2021","01428203","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","연결재무제표 [member]","제 2 기","1319866515307","제 1 기","899967376510","1","KRW",NA
"114","20220713000282","11011","2021","01428203","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","142324687855","제 1 기","6220865349","1","KRW",NA
"115","20220713000282","11011","2021","01428203","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","제 2 기","15970512000","제 1 기","8350210000","1","KRW",NA
"116","20220713000282","11011","2021","01428203","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","제 2 기","1162662119801","제 1 기","885396301161","1","KRW",NA
"117","20220713000282","11011","2021","01428203","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정","제 2 기","-1090804349","제 1 기","","1","KRW",NA
"118","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","당기순이익","연결재무제표 [member]","제 2 기","117224619390","제 1 기","132349989001","3","KRW",NA
"119","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","당기순이익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","117224619390","제 1 기","132349989001","3","KRW",NA
"120","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","보험수리적손익","연결재무제표 [member]","제 2 기","832236138","제 1 기","3661225505","4","KRW",NA
"121","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","보험수리적손익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","832236138","제 1 기","3661225505","4","KRW",NA
"122","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금 변동","연결재무제표 [member]","제 2 기","","제 1 기","92608000","5","KRW",NA
"123","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","지분법이익잉여금 변동","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","","제 1 기","92608000","5","KRW",NA
"124","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","해외사업환산손익","연결재무제표 [member]","제 2 기","-60003945","제 1 기","","6","KRW",NA
"125","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","해외사업환산손익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","제 2 기","-60003945","제 1 기","","6","KRW",NA
"126","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","법인설립비용","연결재무제표 [member]","제 2 기","","제 1 기","-40126000","8","KRW",NA
"127","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","법인설립비용","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","제 2 기","","제 1 기","-40126000","8","KRW",NA
"128","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","사업결합으로 인한 변동","연결재무제표 [member]","제 2 기","","제 1 기","284926246640","9","KRW",NA
"129","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","사업결합으로 인한 변동","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","제 2 기","","제 1 기","7620302000","9","KRW",NA
"130","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","사업결합으로 인한 변동","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","제 2 기","","제 1 기","277305944640","9","KRW",NA
"131","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","연차배당","연결재무제표 [member]","제 2 기","-33482582700","제 1 기","","10","KRW",NA
"132","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","연차배당","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","-33482582700","제 1 기","","10","KRW",NA
"133","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","중간배당","연결재무제표 [member]","제 2 기","-15943333000","제 1 기","","11","KRW",NA
"134","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","중간배당","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","-15943333000","제 1 기","","11","KRW",NA
"135","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","자기주식 취득","연결재무제표 [member]","제 2 기","-23184550","제 1 기","-1090804349","12","KRW",NA
"136","20220713000282","11011","2021","01428203","SCE","자본변동표","-표준계정코드 미사용-","자기주식 취득","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정","제 2 기","-23184550","제 1 기","-1090804349","12","KRW",NA
"137","20220713000282","11011","2021","01428203","SCE","자본변동표","ifrs-full_Equity","기말자본","연결재무제표 [member]","제 2 기","1388414266640","제 1 기","1319866515307","13","KRW",NA
"138","20220713000282","11011","2021","01428203","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","제 2 기","-60003945","제 1 기","","13","KRW",NA
"139","20220713000282","11011","2021","01428203","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","제 2 기","210955627683","제 1 기","","13","KRW",NA
"140","20220713000282","11011","2021","01428203","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","제 2 기","15970512000","제 1 기","","13","KRW",NA
"141","20220713000282","11011","2021","01428203","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","제 2 기","1162662119801","제 1 기","","13","KRW",NA
"142","20220713000282","11011","2021","01428203","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정","제 2 기","-1113988899","제 1 기","","13","KRW",NA
