"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","ord","currency","thstrm_add_amount"
"29","20220303000452","11011","2021","01493535","CIS","포괄손익계산서","ifrs-full_ComprehensiveIncome","총포괄손익","-","제 2 기","-34573351","제 1 기","-23192891","9","KRW",""
"30","20220303000452","11011","2021","01493535","CIS","포괄손익계산서","ifrs-full_BasicEarningsLossPerShare","기본주당이익(손실)","-","제 2 기","-6","제 1 기","-29","11","KRW",""
"31","20220303000452","11011","2021","01493535","CIS","포괄손익계산서","ifrs-full_DilutedEarningsLossPerShare","희석주당이익(손실)","-","제 2 기","-6","제 1 기","-29","12","KRW",""
"32","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInOperatingActivities","영업활동현금흐름","-","제 2 기","-56688767","제 1 기","-12889220","0","KRW",NA
"33","20220303000452","11011","2021","01493535","CF","현금흐름표","dart_ProfitLossForStatementOfCashFlows","영업에서 창출된 현금흐름","-","제 2 기","-59015500","제 1 기","-13673340","1","KRW",NA
"34","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_InterestReceivedClassifiedAsOperatingActivities","이자수취","-","제 2 기","2581563","제 1 기","926820","2","KRW",NA
"35","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities","법인세납부","-","제 2 기","254830","제 1 기","142700","3","KRW",NA
"36","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInInvestingActivities","투자활동현금흐름","-","제 2 기","-12000000000","제 1 기","0","4","KRW",NA
"37","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_CashFlowsFromUsedInFinancingActivities","재무활동현금흐름","-","제 2 기","11804195500","제 1 기","1990000000","5","KRW",NA
"38","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_ProceedsFromIssuingShares","주식의 발행","-","제 2 기","12000000000","제 1 기","1990000000","6","KRW",NA
"39","20220303000452","11011","2021","01493535","CF","현금흐름표","dart_PaymentForStockIssueCost","신주발행비 지급","-","제 2 기","195804500","제 1 기","0","7","KRW",NA
"40","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents","현금및현금성자산에 대한 환율변동효과","-","제 2 기","0","제 1 기","0","8","KRW",NA
"41","20220303000452","11011","2021","01493535","CF","현금흐름표","ifrs-full_IncreaseDecreaseInCashAndCashEquivalents","현금및현금성자산의순증가(감소)","-","제 2 기","-252493267","제 1 기","1977110780","9","KRW",NA
"42","20220303000452","11011","2021","01493535","CF","현금흐름표","dart_CashAndCashEquivalentsAtBeginningOfPeriodCf","기초현금및현금성자산","-","제 2 기","2787110780","제 1 기","810000000","10","KRW",NA
"43","20220303000452","11011","2021","01493535","CF","현금흐름표","dart_CashAndCashEquivalentsAtEndOfPeriodCf","기말현금및현금성자산","-","제 2 기","2534617513","제 1 기","2787110780","11","KRW",NA
"44","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","별도재무제표 [member]","제 2 기","876140518","제 1 기","806829300","1","KRW",NA
"45","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|이익잉여금 [member]","제 2 기","23192891","제 1 기","0","1","KRW",NA
"46","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|자본금 [member]","제 2 기","81000000","제 1 기","81000000","1","KRW",NA
"47","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_EquityAtBeginningOfPeriod","기초자본","자본 [member]|자본잉여금 [member]","제 2 기","818333409","제 1 기","725829300","1","KRW",NA
"48","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익(손실)","별도재무제표 [member]","제 2 기","-34573351","제 1 기","-23192891","2","KRW",NA
"49","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익(손실)","자본 [member]|이익잉여금 [member]","제 2 기","34573351","제 1 기","23192891","2","KRW",NA
"50","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익(손실)","자본 [member]|자본금 [member]","제 2 기","0","제 1 기","0","2","KRW",NA
"51","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_ProfitLoss","당기순이익(손실)","자본 [member]|자본잉여금 [member]","제 2 기","0","제 1 기","0","2","KRW",NA
"52","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_OtherComprehensiveIncomeForStatementOfChangesInEquity","기타포괄손익","별도재무제표 [member]","제 2 기","0","제 1 기","0","3","KRW",NA
"53","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_OtherComprehensiveIncomeForStatementOfChangesInEquity","기타포괄손익","자본 [member]|이익잉여금 [member]","제 2 기","0","제 1 기","0","3","KRW",NA
"54","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_OtherComprehensiveIncomeForStatementOfChangesInEquity","기타포괄손익","자본 [member]|자본금 [member]","제 2 기","0","제 1 기","0","3","KRW",NA
"55","20220303000452","11011","2021","01493535","SCE","자본변동표","dart_OtherComprehensiveIncomeForStatementOfChangesInEquity","기타포괄손익","자본 [member]|자본잉여금 [member]","제 2 기","0","제 1 기","0","3","KRW",NA
"56","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_IssueOfEquity","지분의 발행","별도재무제표 [member]","제 2 기","11804195500","제 1 기","92504109","4","KRW",NA
"57","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_IssueOfEquity","지분의 발행","자본 [member]|자본금 [member]","제 2 기","600000000","제 1 기","","4","KRW",NA
"58","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_IssueOfEquity","지분의 발행","자본 [member]|자본잉여금 [member]","제 2 기","11204195500","제 1 기","92504109","4","KRW",NA
"59","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_Equity","기말자본","별도재무제표 [member]","제 2 기","12645762667","제 1 기","876140518","5","KRW",NA
"60","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|이익잉여금 [member]","제 2 기","57766242","제 1 기","23192891","5","KRW",NA
"61","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|자본금 [member]","제 2 기","681000000","제 1 기","81000000","5","KRW",NA
"62","20220303000452","11011","2021","01493535","SCE","자본변동표","ifrs-full_Equity","기말자본","자본 [member]|자본잉여금 [member]","제 2 기","12022528909","제 1 기","818333409","5","KRW",NA
