"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 14 기","104040565372","제 13 기","81836872418","제 12 기","70665507683","1","KRW",NA
"2","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 14 기","18500865620","제 13 기","24904689739","제 12 기","36712023190","2","KRW",NA
"3","20220321001239","11011","2021","01222432","BS","재무상태표","dart_ShortTermDepositsNotClassifiedAsCashEquivalents","단기금융상품","-","제 14 기","30482637940","제 13 기","25345859136","제 12 기","8041672500","3","KRW",NA
"4","20220321001239","11011","2021","01222432","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 14 기","15421407774","제 13 기","8338964436","제 12 기","9524720987","4","KRW",NA
"5","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타금융자산","-","제 14 기","15518468790","제 13 기","3545082364","제 12 기","56833694","5","KRW",NA
"6","20220321001239","11011","2021","01222432","BS","재무상태표","dart_OtherCurrentAssets","기타자산","-","제 14 기","371200501","제 13 기","522697197","제 12 기","151295559","6","KRW",NA
"7","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 14 기","23745984747","제 13 기","19179579546","제 12 기","16178089833","7","KRW",NA
"8","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_CurrentTaxAssets","당기법인세자산","-","제 14 기","","제 13 기","","제 12 기","871920","8","KRW",NA
"9","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 14 기","56480388972","제 13 기","43199879443","제 12 기","21192139177","9","KRW",NA
"10","20220321001239","11011","2021","01222432","BS","재무상태표","dart_LongTermDepositsNotClassifiedAsCashEquivalents","당기손익-공정가치 측정 금융자산","-","제 14 기","4938915550","제 13 기","1699488606","제 12 기","1061886442","10","KRW",NA
"11","20220321001239","11011","2021","01222432","BS","재무상태표","-표준계정코드 미사용-","기타포괄손익-공정가치 측정 금융자산","-","제 14 기","","제 13 기","2567331000","제 12 기","2300000000","11","KRW",NA
"12","20220321001239","11011","2021","01222432","BS","재무상태표","-표준계정코드 미사용-","파생상품자산","-","제 14 기","","제 13 기","451415000","제 12 기","","12","KRW",NA
"13","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","기타금융자산","-","제 14 기","3292318000","제 13 기","2275688000","제 12 기","2115552000","13","KRW",NA
"14","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 14 기","24052018302","제 13 기","4325400211","제 12 기","3100394600","14","KRW",NA
"15","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_RightofuseAssets","사용권자산","-","제 14 기","12347482672","제 13 기","11565987605","제 12 기","4478182179","15","KRW",NA
"16","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 14 기","888056563","제 13 기","867734577","제 12 기","1011935036","16","KRW",NA
"17","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_InvestmentProperty","투자부동산","-","제 14 기","9863856564","제 13 기","18928573583","제 12 기","","17","KRW",NA
"18","20220321001239","11011","2021","01222432","BS","재무상태표","-표준계정코드 미사용-","관계기업투자자산","-","제 14 기","","제 13 기","","제 12 기","6637650943","18","KRW",NA
"19","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 14 기","1097741321","제 13 기","518260861","제 12 기","486537977","19","KRW",NA
"20","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 14 기","160520954344","제 13 기","125036751861","제 12 기","91857646860","20","KRW",NA
"21","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 14 기","31006893837","제 13 기","18169982202","제 12 기","18728986549","22","KRW",NA
"22","20220321001239","11011","2021","01222432","BS","재무상태표","dart_ShortTermTradePayables","매입채무","-","제 14 기","12102770295","제 13 기","6843281752","제 12 기","7678558894","23","KRW",NA
"23","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_CurrentContractLiabilities","계약부채","-","제 14 기","109215462","제 13 기","127545991","제 12 기","85677706","24","KRW",NA
"24","20220321001239","11011","2021","01222432","BS","재무상태표","ifrs-full_OtherCurrentFinancialLiabilities","기타금융부채","-","제 14 기","9991712569","제 13 기","5217857084","제 12 기","5407410562","25","KRW",NA
"25","20220321001239","11011","2021","01222432","BS","재무상태표","dart_OtherCurrentLiabilities","기타부채","-","제 14 기","1829464154","제 13 기","2011154288","제 12 기","1863304955","26","KRW",NA
