"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",31500,32000,30800,32000,2340
"1990-01-04",32500,32700,32500,32600,2010
"1990-01-05",32600,32600,31600,32200,540
"1990-01-06",32000,32000,31600,31600,3260
"1990-01-08",32200,32400,31800,32400,7830
"1990-01-09",32400,32600,32100,32100,4200
"1990-01-10",32400,32400,31800,31800,4550
"1990-01-11",32000,32000,31500,31600,3920
"1990-01-12",31600,31600,31000,31300,4870
"1990-01-13",31300,31300,31200,31200,1550
"1990-01-15",30500,31000,30500,30800,2090
"1990-01-16",31000,31000,30500,30800,2830
"1990-01-17",31000,31000,30400,30400,3400
"1990-01-18",30400,30800,30400,30700,4070
"1990-01-19",30600,30600,30000,30000,3980
"1990-01-20",29800,30300,29800,30300,3240
"1990-01-22",30500,31600,30500,31000,5730
"1990-01-23",31500,31500,31000,31000,10130
"1990-01-24",31200,31500,31200,31500,11330
"1990-01-25",31600,32300,31600,31800,14320
"1990-01-29",30500,31400,30500,31000,2910
"1990-01-30",31000,31200,30500,30600,7250
"1990-01-31",30400,31300,30300,31300,7280
"1990-02-01",30500,30900,30500,30700,6040
"1990-02-02",30500,30900,30500,30500,2830
"1990-02-03",30500,30600,30500,30600,3200
"1990-02-05",30800,31400,30600,31200,12960
"1990-02-06",31300,32200,31300,32100,20020
"1990-02-07",32000,32500,31600,31800,15770
"1990-02-08",31800,32100,31800,32100,12280
"1990-02-09",32100,32200,31600,31800,6430
"1990-02-10",31700,31700,31400,31400,2210
"1990-02-12",31200,31700,31000,31200,4440
"1990-02-13",31200,31400,31000,31100,5380
"1990-02-14",31100,32400,31100,32400,11880
"1990-02-15",33700,33700,33700,33700,48130
"1990-02-16",34800,34800,33900,34100,58340
"1990-02-17",34000,34400,33600,33800,17090
"1990-02-19",33800,34500,33800,34100,38360
"1990-02-20",34700,34700,34300,34700,26500
"1990-02-21",35000,35200,35000,35000,29580
"1990-02-22",35200,35300,34700,34700,20810
"1990-02-23",35000,35300,34600,34600,16660
"1990-02-24",34600,34800,34300,34400,6040
"1990-02-26",34100,34400,33800,33800,6450
"1990-02-27",33500,34500,33500,34500,13320
"1990-02-28",34400,34500,33600,34000,11080
"1990-03-02",10830,10986,10673,10673,17850
"1990-03-03",10641,10673,10547,10579,8460
"1990-03-05",10515,10673,10515,10516,5410
"1990-03-06",10484,10578,10390,10422,11110
"1990-03-07",10484,10578,10390,10390,16120
"1990-03-08",10358,10484,10358,10390,12590
"1990-03-09",10358,10452,10358,10390,12580
"1990-03-12",10390,10452,10296,10327,5590
"1990-03-13",10296,10296,10264,10296,7690
"1990-03-14",10296,10296,10045,10076,11620
"1990-03-15",10014,10139,9856,10139,22780
"1990-03-16",10045,10202,10045,10139,6280
"1990-03-17",10139,10139,9982,10045,5920
"1990-03-19",10045,10202,9951,9982,9420
"1990-03-20",10013,10296,10013,10296,19280
"1990-03-21",10296,10296,10171,10202,12120
"1990-03-22",10202,10265,10202,10202,9150
"1990-03-23",10171,10265,10108,10139,7510
"1990-03-24",10139,10139,10045,10076,3470
"1990-03-26",10045,10076,10014,10076,7810
"1990-03-27",10076,10108,10076,10108,6900
"1990-03-28",10076,10108,9982,9982,6600
"1990-03-29",9982,10045,9825,9857,16550
"1990-03-30",9888,10202,9825,10202,26830
"1990-03-31",10202,10202,10045,10170,4250
"1990-04-02",10202,10202,10076,10076,6670
"1990-04-03",10045,10171,10045,10139,5730
"1990-04-04",10045,10202,9982,10045,6760
"1990-04-06",10045,10076,9951,9951,2370
"1990-04-07",9951,9951,9888,9919,2950
"1990-04-09",9919,9982,9919,9919,6450
"1990-04-10",9919,10045,9919,9982,3140
"1990-04-11",9919,10014,9919,9982,4530
"1990-04-12",10013,10013,9856,9857,5430
"1990-04-13",10014,10014,9888,9951,2780
"1990-04-14",9888,9919,9856,9857,4570
"1990-04-16",9762,9762,9668,9668,2670
"1990-04-17",9542,9888,9542,9888,6740
"1990-04-18",9888,9982,9542,9731,1440
"1990-04-19",9731,9731,9449,9448,6810
"1990-04-20",9354,9448,9071,9260,7420
"1990-04-21",9260,9417,9229,9417,2770
"1990-04-23",9386,9386,9292,9292,1500
"1990-04-24",9292,9386,9260,9354,2300
"1990-04-25",9417,9668,9417,9543,12900
"1990-04-26",9480,9480,9134,9135,7170
"1990-04-27",9134,9260,9103,9260,5960
"1990-04-28",8977,8977,8946,8946,1150
"1990-04-30",8695,8695,8632,8632,2120
"1990-05-01",8475,8946,8475,8946,1950
"1990-05-03",9229,9260,9229,9260,1310
"1990-05-04",9574,9574,9417,9574,13160
"1990-05-07",9731,9731,9511,9511,6570
"1990-05-08",9511,9511,9197,9260,620
"1990-05-09",9417,9417,9134,9135,1960
"1990-05-10",9134,9134,8883,8946,2540
"1990-05-11",8946,9040,8664,8727,4330
"1990-05-12",8789,8821,8570,8570,4780
"1990-05-14",8570,8570,8318,8413,5190
"1990-05-15",8255,8255,8098,8256,6400
"1990-05-16",8318,8570,8193,8570,32920
"1990-05-17",8789,8852,8570,8570,10700
"1990-05-18",8475,8569,8255,8256,1930
"1990-05-19",8318,8507,8318,8381,10920
"1990-05-21",8476,8632,8476,8632,8810
"1990-05-22",8789,8946,8663,8946,21120
"1990-05-23",8946,9103,8914,9040,22270
"1990-05-24",9009,9071,8914,9009,11310
"1990-05-25",8915,9134,8915,9135,12190
"1990-05-26",9134,9197,9103,9135,7140
"1990-05-28",8977,9071,8914,9009,3810
"1990-05-29",8946,9008,8914,8915,2260
"1990-05-30",8852,9134,8852,8978,12330
"1990-05-31",9103,9103,8946,9040,8620
"1990-06-01",9103,9229,9071,9103,11340
"1990-06-02",9229,9229,9040,9040,700
"1990-06-04",9103,9197,9103,9166,5640
"1990-06-05",9229,9229,9103,9103,2330
"1990-06-07",9134,9134,9040,9040,4060
"1990-06-08",9009,9071,8977,9009,5640
"1990-06-09",9009,9323,9009,9323,7440
"1990-06-11",9385,9636,9385,9637,36430
"1990-06-12",9637,9731,9417,9511,9970
"1990-06-13",9417,9730,9417,9637,55810
"1990-06-14",9637,9637,9449,9511,8420
"1990-06-15",9511,9511,9354,9417,2810
"1990-06-16",9354,9417,9354,9417,2030
"1990-06-18",9417,9417,9166,9197,5800
"1990-06-19",9103,9417,9040,9197,5130
"1990-06-20",9103,9229,8883,8883,1810
"1990-06-21",8883,9008,8883,8978,4810
"1990-06-22",9134,9134,9009,9009,1640
"1990-06-23",9009,9040,9009,9009,3680
"1990-06-25",8726,8977,8726,8821,2580
"1990-06-26",8695,9134,8695,9135,3390
"1990-06-27",9134,9323,8820,8821,17570
"1990-06-28",8789,8789,8570,8601,10890
"1990-06-29",8475,8538,8349,8350,8880
"1990-06-30",8255,8381,8193,8381,3770
"1990-07-02",8318,8507,8287,8475,6190
"1990-07-03",8538,8789,8538,8789,4740
"1990-07-04",8883,8915,8632,8664,12870
"1990-07-05",8570,8695,8538,8538,6000
"1990-07-06",8601,8695,8381,8381,3820
"1990-07-07",8381,8538,8381,8507,2500
"1990-07-09",8476,8538,8412,8538,7530
"1990-07-10",8476,8570,8476,8570,7620
"1990-07-11",8538,8570,8476,8570,8700
"1990-07-12",8287,8601,8287,8601,10420
"1990-07-13",8569,8569,8318,8318,2700
"1990-07-14",8349,8412,8318,8318,3200
"1990-07-16",8161,8349,8161,8161,6280
"1990-07-18",8318,8318,8224,8224,2560
"1990-07-19",8192,8286,8098,8161,2800
"1990-07-20",8161,8224,8098,8130,3910
"1990-07-21",8130,8130,8005,8036,1920
"1990-07-23",8036,8036,7848,7848,2190
"1990-07-24",7847,7847,7533,7534,3830
