"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1999-07-05",5630,5630,5630,5625,233
"1999-07-06",6295,6295,6295,6295,717
"1999-07-07",7045,7045,7045,7045,490
"1999-07-08",7890,7890,7890,7885,591
"1999-07-09",8825,8825,8825,8825,487
"1999-07-12",9885,9885,9885,9880,639
"1999-07-13",11045,11045,11045,11045,2311
"1999-07-14",12380,12380,12380,12375,1221
"1999-07-15",13850,13850,13850,13845,4202
"1999-07-16",15500,15500,15500,15500,10094
"1999-07-19",17350,17350,17350,17345,2933
"1999-07-20",19425,19425,19425,19420,2497
"1999-07-21",21735,21735,21735,21730,7442
"1999-07-22",24305,24305,24305,24305,17764
"1999-07-23",27220,27220,27220,27220,24863
"1999-07-26",30470,30470,30470,30470,26675
"1999-07-27",33985,33985,30670,33985,565638
"1999-07-28",34660,36835,31849,33485,293198
"1999-07-29",34150,36160,32510,33145,212390
"1999-07-30",32650,34490,29634,30605,116906
"1999-08-02",29100,29770,26960,26955,107627
"1999-08-03",26790,30135,24445,29130,288925
"1999-08-04",27289,29430,27289,27955,101881
"1999-08-05",27490,29730,27490,27955,90377
"1999-08-06",28129,29975,27864,29635,123936
"1999-08-09",29770,30070,28229,28460,96511
"1999-08-10",28465,28465,26624,26790,136677
"1999-08-11",25319,26790,25119,25450,70535
"1999-08-12",25785,26120,24445,24945,79106
"1999-08-13",24175,24745,22435,22765,71371
"1999-08-16",21470,21770,20065,20060,106961
"1999-08-17",20095,22440,18119,18920,380162
"1999-08-18",19255,19925,16675,16875,117470
"1999-08-19",16070,18415,15400,17610,214263
"1999-08-20",17075,19720,16405,19720,216738
"1999-08-23",19429,21270,19429,19860,202272
"1999-08-24",19859,22105,19024,21600,177496
"1999-08-25",21765,23775,21765,22065,166458
"1999-08-26",22070,22070,19859,20025,103807
"1999-08-27",20760,20760,19425,19590,32081
"1999-08-30",19255,20260,18415,18750,55955
"1999-08-31",18255,18290,17184,17750,62773
"1999-09-01",18415,18450,16475,16875,76965
"1999-09-02",16080,16715,15574,15605,73026
"1999-09-03",16075,17010,15570,16240,123691
"1999-09-06",17050,17350,16414,16910,96888
"1999-09-07",16710,16910,16075,16240,41966
"1999-09-08",16245,16245,15139,15235,74053
"1999-09-09",14735,15570,14565,14900,66936
"1999-09-10",14564,15570,14544,14730,56991
"1999-09-13",15070,15405,13429,13695,85658
"1999-09-14",13360,13395,12425,13025,117468
"1999-09-15",13014,14235,12729,13865,141682
"1999-09-16",13830,13830,12560,12590,60811
"1999-09-17",12795,13195,12059,12390,65443
"1999-09-20",11084,12395,11084,11385,78849
"1999-09-21",11725,11890,11054,11385,67919
"1999-09-22",11724,12360,11104,12190,97028
"1999-09-27",12060,12195,11054,11185,42760
"1999-09-28",11185,11490,10049,10815,84398
"1999-09-29",10980,11050,10045,10310,78610
"1999-09-30",10215,11050,10145,10480,67748
"1999-10-01",10210,10514,9225,9575,70245
"1999-10-04",9644,10385,9044,10045,184607
"1999-10-05",10045,11250,9875,11045,163391
"1999-10-06",11020,12190,10850,12055,194125
"1999-10-07",12059,13500,11789,13495,232776
"1999-10-08",13895,15100,13530,15100,249097
"1999-10-11",15909,16915,15574,16910,124776
"1999-10-12",18925,18925,18419,18920,96900
"1999-10-13",20094,21170,19094,21165,767680
"1999-10-14",19155,21100,18655,18650,535513
"1999-10-15",18580,20590,17580,19920,1140626
"1999-10-18",18189,19895,17554,18320,923592
"1999-10-19",18520,19060,16145,16140,1020713
"1999-10-20",16144,17715,15154,16425,951913
"1999-10-21",17080,17415,15739,15840,413620
"1999-10-22",15574,17720,15339,17715,1147223
"1999-10-25",18424,19830,17919,19825,1172833
"1999-10-26",19825,22200,19590,22200,1092947
"1999-10-27",23775,24850,20764,21765,1487441
"1999-10-28",21769,23410,20799,23105,1119506
"1999-10-29",24275,25645,23805,24575,1059185
"1999-11-01",25455,26690,24814,25450,989313
"1999-11-02",24775,26115,24140,24875,663490
"1999-11-03",25084,27730,24614,26790,1257762
"1999-11-04",27294,30010,27129,30005,865347
"1999-11-05",33454,33490,32349,33485,688197
"1999-11-08",37174,37510,36169,37505,201651
"1999-11-09",41855,41855,37670,41855,897177
"1999-11-10",43869,46885,42864,46880,275653
"1999-11-11",46885,46885,46885,46880,0
"1999-11-12",46885,46885,46885,46880,0
"1999-11-15",52400,52400,50225,52400,809557
"1999-11-16",56259,58605,53579,58600,1241978
"1999-11-17",56765,59945,51575,51570,1362412
"1999-11-18",45545,47890,45545,45540,1396879
"1999-11-19",47210,50895,42020,50895,2030909
