"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2009-03-20",2994,3441,2994,3002,3650995
"2009-03-23",2961,3276,2942,3115,1126294
"2009-03-24",3205,3227,2889,3115,592211
"2009-03-25",3152,3580,3092,3580,1841544
"2009-03-26",3760,3895,3313,3532,2465100
"2009-03-27",3640,3704,3426,3603,757965
"2009-03-30",3602,3723,3464,3498,447871
"2009-03-31",3572,3925,3527,3678,1217058
"2009-04-01",3715,3745,3539,3547,339266
"2009-04-02",3625,3625,3437,3494,424770
"2009-04-03",3494,3524,3340,3378,235073
"2009-04-06",3377,3516,3347,3430,169342
"2009-04-07",3419,3674,3321,3640,346635
"2009-04-08",3602,3734,3550,3625,284486
"2009-04-09",3647,3940,3595,3753,892370
"2009-04-10",3775,3843,3625,3671,301272
"2009-04-13",3700,3798,3554,3622,277658
"2009-04-14",3629,3629,3400,3532,244067
"2009-04-15",3482,3828,3460,3828,603215
"2009-04-16",4068,4398,3948,4241,1982090
"2009-04-17",4353,4391,3925,4226,1009664
"2009-04-20",4286,4586,4135,4346,952832
"2009-04-21",4278,4691,4150,4579,1106127
"2009-04-22",4676,4773,4541,4616,532281
"2009-04-23",4691,4863,4518,4519,556029
"2009-04-24",4526,4563,4338,4541,399228
"2009-04-27",4698,4698,4436,4436,242709
"2009-04-28",4428,4571,4128,4173,307422
"2009-04-29",4278,4496,4158,4496,365363
"2009-04-30",4578,4653,4436,4534,292473
"2009-05-04",4518,4593,4451,4496,137774
"2009-05-06",4556,4578,4323,4361,213270
"2009-05-07",4353,4398,4195,4361,394871
"2009-05-08",4286,4503,4278,4391,296364
"2009-05-11",4391,4391,4195,4211,262656
"2009-05-12",4180,4278,4135,4203,85777
"2009-05-13",4218,4263,4098,4248,162793
"2009-05-14",4180,4203,4038,4046,166577
"2009-05-15",4128,4481,3828,4429,537946
"2009-05-18",4496,4571,4376,4436,421035
"2009-05-19",4578,5096,4503,5097,1082520
"2009-05-20",5209,5404,4946,5254,904176
"2009-05-21",5381,5622,5036,5329,945803
"2009-05-22",5344,5464,5089,5329,685569
"2009-05-25",5329,5592,4736,5592,703769
"2009-05-26",5742,5757,5164,5359,474418
"2009-05-27",5502,5502,5186,5374,296830
"2009-05-28",5329,5554,5119,5555,235653
"2009-05-29",5667,6004,5554,5885,744971
"2009-06-01",5877,6004,5772,5967,269601
"2009-06-02",6117,6117,5802,5967,312875
"2009-06-03",5929,5997,5719,5817,277187
"2009-06-04",5704,5742,5299,5397,431735
"2009-06-05",5449,5494,5171,5494,232037
"2009-06-08",5456,5599,5366,5600,129921
"2009-06-09",5532,5592,5411,5555,199735
"2009-06-10",5607,5667,5344,5442,279501
"2009-06-11",5449,5464,5111,5239,235910
"2009-06-12",5284,5284,5119,5142,85010
"2009-06-15",5111,5141,4886,4886,151096
"2009-06-16",4818,5029,4533,4947,315832
"2009-06-17",4878,5021,4811,4954,115880
"2009-06-18",4954,5036,4811,4924,91030
"2009-06-19",4954,4984,4691,4691,82461
"2009-06-22",4653,4781,4541,4609,169545
"2009-06-23",4481,4646,4428,4496,162915
"2009-06-24",4541,4788,4518,4729,184113
"2009-06-25",4728,4916,4668,4766,175719
"2009-06-26",4781,4916,4751,4871,207669
"2009-06-29",4901,4916,4728,4841,151532
"2009-06-30",4848,4984,4803,4804,232990
"2009-07-01",4788,4984,4766,4894,169769
"2009-07-02",4976,4999,4796,4796,89833
"2009-07-03",4653,4758,4653,4729,71743
"2009-07-06",4721,4788,4646,4684,76513
"2009-07-07",4683,4976,4653,4954,102649
"2009-07-08",4924,4991,4743,4759,140738
"2009-07-09",4781,4863,4721,4864,75441
"2009-07-10",4878,5119,4803,5119,144187
"2009-07-13",5186,5224,4743,4796,184011
"2009-07-14",4878,4916,4578,4586,141277
"2009-07-15",4563,4818,4563,4766,131449
"2009-07-16",4773,4856,4713,4804,53820
"2009-07-17",4803,4894,4751,4879,66777
"2009-07-20",4954,5141,4841,4932,508710
"2009-07-21",4984,5066,4931,4992,182416
"2009-07-22",5029,5044,4878,4977,78840
"2009-07-23",5014,5014,4878,4962,70448
"2009-07-24",4976,5134,4939,5119,132935
"2009-07-27",5149,5194,5051,5119,134943
"2009-07-28",5141,5156,5014,5127,70581
"2009-07-29",5119,5164,5006,5149,935295
"2009-07-30",5254,5366,5164,5164,683839
"2009-07-31",5254,5276,4999,5044,205986
"2009-08-03",5044,5141,4841,4894,196141
"2009-08-04",4969,4969,4796,4879,151051
"2009-08-05",4878,5096,4766,4954,389541
"2009-08-06",4954,4984,4781,4811,154258
"2009-08-07",4811,4811,4278,4714,133204
"2009-08-10",4728,4758,4653,4691,116780
"2009-08-11",4736,4894,4698,4856,145910
"2009-08-12",4811,4878,4736,4856,78590
"2009-08-13",4856,5126,4788,5022,552079
"2009-08-14",5089,5096,4969,5052,266434
"2009-08-17",5051,5119,4909,4977,259390
"2009-08-18",4939,5104,4886,5029,143301
"2009-08-19",5074,5074,4818,4819,115582
"2009-08-20",4818,4818,4578,4616,251259
"2009-08-21",4623,4728,4353,4556,309549
"2009-08-24",4578,4721,4518,4706,143452
"2009-08-25",4721,4728,4533,4534,81848
"2009-08-26",4863,4878,4653,4699,91511
"2009-08-27",4713,4841,4698,4706,102330
"2009-08-28",4706,4766,4578,4654,64651
"2009-08-31",4616,4653,4518,4526,91226
"2009-09-01",4481,4653,4481,4616,75350
"2009-09-02",4608,4758,4541,4699,144696
"2009-09-03",4668,4781,4668,4736,111888
"2009-09-04",4758,4773,4698,4714,70977
"2009-09-07",4788,4916,4721,4804,304995
"2009-09-08",4841,4939,4796,4841,260512
"2009-09-09",4871,4954,4803,4917,252386
"2009-09-10",4946,4999,4848,4969,164256
"2009-09-11",5029,5051,4863,4984,96077
"2009-09-14",4976,4976,4653,4849,48009
"2009-09-15",4878,4991,4826,4992,84184
"2009-09-16",4991,5051,4894,4954,174200
"2009-09-17",4954,4954,4803,4804,88712
"2009-09-18",4878,4886,4713,4729,66096
"2009-09-21",4736,4743,4616,4654,96300
"2009-09-22",4653,4751,4653,4691,128318
"2009-09-23",4691,4691,4616,4616,96930
"2009-09-24",4578,4676,4308,4504,199440
"2009-09-25",4503,4503,4368,4489,64830
"2009-09-28",4496,4541,4451,4489,68338
"2009-09-29",4503,4556,4428,4511,92015
"2009-09-30",4451,4578,4451,4564,86150
"2009-10-01",4533,4563,4443,4549,92035
"2009-10-05",4481,4586,4451,4549,84140
"2009-10-06",4481,4736,4481,4684,86984
"2009-10-07",4796,4924,4796,4841,163262
"2009-10-08",4788,4991,4788,4954,103225
"2009-10-09",4901,4984,4826,4879,75754
"2009-10-12",4886,4931,4826,4902,65438
"2009-10-13",4901,5164,4878,5134,273111
"2009-10-14",5134,5366,5111,5209,316888
"2009-10-15",5314,5314,5051,5089,151221
"2009-10-16",5104,5216,4878,4947,84931
"2009-10-19",4946,5186,4796,5172,147310
"2009-10-20",5194,5201,5081,5142,69675
"2009-10-21",5164,5164,5066,5119,66370
"2009-10-22",5126,5126,4924,4984,101065
"2009-10-23",5066,5126,4991,5007,35350
"2009-10-26",5006,5074,4931,5014,115938
"2009-10-27",4991,4999,4886,4902,38980
"2009-10-28",4901,4939,4728,4729,70385
"2009-10-29",4691,4728,4631,4721,37139
"2009-10-30",4728,4856,4721,4841,20270
"2009-11-02",4691,4766,4541,4661,64770
"2009-11-03",4653,4683,4541,4579,62865
"2009-11-04",4571,4713,4571,4691,43359
"2009-11-05",4668,4841,4668,4789,44515
"2009-11-06",4803,4833,4773,4774,45258
"2009-11-09",4788,4856,4683,4819,47620
"2009-11-10",4818,4871,4766,4834,32835
"2009-11-11",4863,4863,4751,4789,24747
"2009-11-12",4818,4984,4743,4766,94420
"2009-11-13",4803,4803,4728,4766,23512
"2009-11-16",4871,4871,4503,4804,92842
"2009-11-17",4803,4841,4766,4804,44430
"2009-11-18",4803,4856,4788,4834,30450
"2009-11-19",4878,4939,4818,4826,103827
"2009-11-20",4766,4886,4766,4826,64720
"2009-11-23",4826,4841,4653,4684,86625
"2009-11-24",4676,4751,4616,4631,55140
"2009-11-25",4638,4691,4586,4631,61600
"2009-11-26",4631,4781,4608,4729,80450
"2009-11-27",4616,4766,4436,4639,78430
"2009-11-30",4751,4751,4638,4646,154497
