"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2013-12-19",3424,3475,2913,2913,3327839
"2013-12-20",2811,3082,2785,2816,4871708
"2013-12-23",2903,2990,2800,2821,1724071
"2013-12-24",2811,2852,2652,2683,1155503
"2013-12-26",2662,2724,2586,2586,506461
"2013-12-27",2601,2688,2586,2627,686491
"2013-12-30",2657,2678,2591,2622,437106
"2014-01-02",2632,2668,2535,2540,447203
"2014-01-03",2530,2581,2501,2556,331760
"2014-01-06",2555,2734,2530,2643,629755
"2014-01-07",2647,2708,2627,2653,305620
"2014-01-08",2693,3046,2683,3046,2506945
"2014-01-09",3071,3148,2974,3051,1632497
"2014-01-10",3036,3168,2954,3169,1590979
"2014-01-13",3117,3358,3082,3220,1428870
"2014-01-14",3179,3214,3092,3092,581462
"2014-01-15",3092,3501,3030,3333,2116374
"2014-01-16",3317,3782,3296,3373,2170930
"2014-01-17",3398,3879,3352,3833,2715131
"2014-01-20",3879,4242,3853,4038,1766845
"2014-01-21",4155,4160,3797,3885,928396
"2014-01-22",3884,4191,3838,4191,1271441
"2014-01-23",4160,4211,4053,4079,524000
"2014-01-24",4078,4104,3905,4028,552348
"2014-01-27",3884,3940,3802,3885,415467
"2014-01-28",3930,4104,3910,4048,649519
"2014-01-29",4063,4063,3940,4023,305101
"2014-02-03",3986,4007,3858,3941,423015
"2014-02-04",3858,3976,3777,3966,638819
"2014-02-05",4037,4135,3833,3885,587627
"2014-02-06",3853,3935,3797,3936,391221
"2014-02-07",3935,4308,3910,4191,1582190
"2014-02-10",4237,4242,4104,4232,455945
"2014-02-11",4273,4651,4227,4498,2265423
"2014-02-12",4528,4738,4472,4523,706726
"2014-02-13",4595,4779,4508,4600,784482
"2014-02-14",4641,4733,4574,4615,389875
"2014-02-17",4620,4641,4339,4437,547016
"2014-02-18",4451,4513,4334,4462,414837
"2014-02-19",4482,4702,4451,4600,623281
"2014-02-20",4600,4651,4400,4488,443883
"2014-02-21",4487,4681,4446,4595,399199
"2014-02-24",4610,4932,4559,4621,898018
"2014-02-25",4676,4983,4492,4932,1283587
"2014-02-26",4973,5049,4917,4917,568574
"2014-02-27",5111,5366,5085,5101,2211945
"2014-02-28",5187,5443,5106,5265,1525300
"2014-03-03",5290,5469,5213,5290,737124
"2014-03-04",5213,5392,5070,5341,1488712
"2014-03-05",5392,5545,5111,5316,1408282
"2014-03-06",5366,5366,5187,5239,633097
"2014-03-07",5264,5392,5136,5341,792504
"2014-03-10",5392,5417,5187,5188,689106
"2014-03-11",5187,5239,5065,5137,639768
"2014-03-12",5162,5162,4896,5035,466318
"2014-03-13",5106,5494,5044,5443,1037234
"2014-03-14",5469,6235,5366,6236,1534765
"2014-03-17",6619,7130,6388,6670,4297059
"2014-03-18",6924,7666,6567,6696,6583956
"2014-03-19",6772,7615,6490,7437,5931011
"2014-03-20",7283,8178,7231,7922,4314544
"2014-03-21",8126,9098,8100,9098,3107299
"2014-03-24",9506,10452,9481,10223,4414050
"2014-03-25",9966,10120,9149,9379,2456500
"2014-03-26",9455,9813,8612,8970,4020454
"2014-03-27",9072,10043,8868,9226,4729035
"2014-03-28",9302,9583,8535,8715,3148987
"2014-03-31",8714,8970,8510,8945,1786162
"2014-04-01",8816,9634,8714,9098,3400330
"2014-04-02",9328,9455,8816,8842,1682005
"2014-04-03",8995,9072,8663,8664,1332623
"2014-04-04",8663,9149,8510,8689,1714778
"2014-04-07",8714,8970,8535,8970,1037845
"2014-04-08",9021,10299,8919,10299,6566759
"2014-04-09",10222,10324,9379,9481,3577748
"2014-04-10",9558,9736,9098,9277,2006362
"2014-04-11",8919,9404,8893,9200,1713598
"2014-04-14",9251,9455,9046,9098,1019644
"2014-04-15",9123,9353,8995,9021,922945
"2014-04-16",9098,9736,8995,9328,2348982
"2014-04-17",9455,9583,9098,9098,738595
"2014-04-18",9072,9149,8638,8689,1142594
"2014-04-21",8689,8944,8638,8689,490490
"2014-04-22",8791,8893,8714,8894,379766
"2014-04-23",8995,9481,8919,9200,1501822
"2014-04-24",9302,9583,9072,9354,1255284
"2014-04-25",9404,9532,8944,8945,572542
"2014-04-28",8868,9200,8765,8868,582548
"2014-04-29",8944,9123,8816,8817,433676
"2014-04-30",8816,8970,7948,8152,1645674
"2014-05-02",8203,8228,7845,7999,854794
"2014-05-07",8050,8101,7896,8050,536218
"2014-05-08",8050,8050,7512,7641,872341
"2014-05-09",7691,7871,7486,7820,753134
"2014-05-12",7819,7871,7564,7795,428490
"2014-05-13",7922,8305,7871,8076,1238977
"2014-05-14",8101,8101,7641,7692,905427
"2014-05-15",7717,7794,7590,7769,575962
"2014-05-16",7717,7743,7104,7207,1119138
"2014-05-19",7206,7360,6975,7207,806649
"2014-05-20",7232,7462,7103,7232,657852
"2014-05-21",7205,7334,6951,7284,686058
"2014-05-22",7487,8331,7436,8101,2870069
"2014-05-23",8024,8254,7896,8076,694782
"2014-05-26",8178,8586,7973,7974,1402516
"2014-05-27",7999,8050,7334,7565,857500
"2014-05-28",7564,7692,7283,7462,420038
"2014-05-29",7436,7769,7334,7667,526528
"2014-05-30",7666,7743,7385,7539,379339
"2014-06-02",7435,7538,6900,6900,561934
"2014-06-03",6721,7079,6414,6849,518737
"2014-06-05",6720,6772,6209,6287,936856
"2014-06-09",6593,7206,6516,7207,1429165
"2014-06-10",7436,7845,7257,7437,1930568
"2014-06-11",7590,8151,7513,7718,1247539
"2014-06-12",7716,7743,7436,7437,545058
"2014-06-13",7486,8075,7486,8025,1309064
"2014-06-16",8075,8459,7692,7692,1130477
"2014-06-17",7743,8152,7692,7846,1435068
"2014-06-18",7845,7973,7716,7948,391076
"2014-06-19",7845,7896,7232,7258,1173230
"2014-06-20",7206,7334,6874,7054,626097
"2014-06-23",7103,7206,6772,6824,370973
"2014-06-24",6772,7181,6721,6951,502327
"2014-06-25",6874,7053,6823,6824,177592
"2014-06-26",6874,7155,6849,7028,291157
"2014-06-27",7053,7334,7001,7181,363568
"2014-06-30",7257,7309,7053,7156,173046
"2014-07-01",7155,7385,7001,7284,406336
"2014-07-02",7411,7717,7384,7411,585032
"2014-07-03",7360,7411,7155,7258,365654
"2014-07-04",7411,7538,7231,7514,311469
"2014-07-07",7564,7666,7411,7667,284717
"2014-07-08",7717,7871,7513,7616,462274
"2014-07-09",8689,8740,8459,8740,3067784
"2014-07-10",9021,9200,8510,8715,3159174
"2014-07-11",8740,8868,8535,8715,1377818
"2014-07-14",8842,8867,8075,8076,1843416
"2014-07-15",8075,8229,8024,8178,712455
"2014-07-16",8178,8304,7666,7820,992347
"2014-07-17",7845,7999,7716,7948,529553
"2014-07-18",7819,8023,7819,7999,414984
"2014-07-21",8075,8382,7999,8152,800874
"2014-07-22",8178,8919,7973,8510,2410360
"2014-07-23",8791,8868,8356,8408,1340680
"2014-07-24",8510,8535,8075,8101,691695
"2014-07-25",8024,8254,7999,8050,382411
"2014-07-28",8050,8535,8050,8536,940438
"2014-07-29",8408,8535,8023,8101,494460
"2014-07-30",8024,8254,7564,7616,721247
"2014-07-31",7564,7692,7129,7309,651754
"2014-08-01",7155,7692,7079,7488,393927
"2014-08-04",7411,7742,7333,7718,444306
"2014-08-05",7641,7769,7539,7565,278431
"2014-08-06",7513,7743,7487,7692,256643
"2014-08-07",7691,7973,7564,7820,330529
"2014-08-08",7769,7819,7309,7590,362204
"2014-08-11",7590,7717,7410,7488,212310
"2014-08-12",7539,7614,7360,7386,246855
"2014-08-13",7385,7487,7257,7309,236410
"2014-08-14",7309,7666,7257,7514,306733
"2014-08-18",7539,7539,7334,7437,173468
"2014-08-19",7513,8152,7436,7871,1114378
"2014-08-20",7973,8178,7820,8178,584058
"2014-08-21",8382,8382,7948,7974,605878
"2014-08-22",8101,8125,7896,7948,475891
"2014-08-25",7896,8229,7896,8178,549188
"2014-08-26",8178,8408,8024,8025,596251
"2014-08-27",8075,8152,7871,7871,341669
"2014-08-28",7845,8024,7820,7871,203780
"2014-08-29",7922,8382,7896,8382,910774
"2014-09-01",8075,8280,7564,7922,917829
"2014-09-02",7871,7871,7462,7462,509151
"2014-09-03",7462,7692,7436,7641,263837
"2014-09-04",7564,7590,7181,7258,473930
"2014-09-05",7206,7411,7053,7411,296686
"2014-09-11",7435,7513,7257,7514,188255
"2014-09-12",7436,7462,7282,7411,169909
"2014-09-15",7334,7615,7232,7462,210692
"2014-09-16",7462,7486,7309,7411,172869
"2014-09-17",7411,7539,7334,7360,164083
"2014-09-18",7308,7487,7308,7437,152712
"2014-09-19",7384,7462,7309,7411,199933
"2014-09-22",7411,7666,7411,7437,400044
"2014-09-23",7462,7564,7309,7386,183027
"2014-09-24",7334,7564,7334,7565,187345
"2014-09-25",7564,7717,7462,7488,279487
"2014-09-26",7436,7487,7308,7335,197472
"2014-09-29",7462,7641,7155,7181,478970
"2014-09-30",7206,7436,7103,7232,614066
"2014-10-01",7181,7334,6797,6951,286939
"2014-10-02",6823,6976,6746,6849,177952
"2014-10-06",6900,6975,6566,6594,320993
"2014-10-07",6566,7232,6210,7002,1818674
"2014-10-08",6951,7053,6797,6900,419443
"2014-10-10",7104,7666,7053,7386,1334701
"2014-10-13",7283,7308,6823,6926,385610
"2014-10-14",6797,6976,6746,6900,236012
"2014-10-15",6849,6951,6619,6645,304952
"2014-10-16",6491,7027,6440,6670,322821
"2014-10-17",6694,7002,6670,6721,306625
"2014-10-20",6797,6975,6721,6798,220026
"2014-10-21",7155,7794,7079,7692,2027572
"2014-10-22",7895,8229,7769,7820,1322886
"2014-10-23",7820,8459,7641,8229,1241047
"2014-10-24",8433,8868,8382,8536,1197512
"2014-10-27",8714,8944,8433,8561,619951
"2014-10-28",8561,8791,8356,8536,477069
"2014-10-29",8663,8689,8355,8510,401537
"2014-10-30",8638,9200,8586,8894,1212831
"2014-10-31",9098,9532,8816,8919,976083
"2014-11-03",8816,9098,8356,9098,641130
"2014-11-04",9276,9788,9046,9072,1150465
"2014-11-05",8868,9072,8331,8434,712148
"2014-11-06",8433,8586,7922,8076,817609
"2014-11-07",8075,8433,8075,8255,530126
"2014-11-10",8280,8355,7692,7718,588317
"2014-11-11",7716,7973,7385,7846,734103
"2014-11-12",7820,7973,7666,7871,260650
"2014-11-13",7871,8024,7692,7769,292138
"2014-11-14",7743,7794,7283,7284,464160
"2014-11-17",7206,7411,7002,7002,308341
"2014-11-18",7001,7257,6925,7181,194447
"2014-11-19",7283,7615,7130,7539,332625
"2014-11-20",7539,7590,7206,7258,181106
"2014-11-21",7283,7564,7079,7565,262798
"2014-11-24",7716,7716,7334,7335,292738
