"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",16800,16800,16800,16800,260
"1990-01-04",16700,17600,16000,17600,1480
"1990-01-05",18000,18000,17800,17800,770
"1990-01-06",17500,17900,17500,17800,1480
"1990-01-08",17800,18200,17600,18200,1610
"1990-01-09",18600,19000,18600,19000,11440
"1990-01-10",19000,19200,18500,18800,4750
"1990-01-11",18200,19100,18200,18700,4610
"1990-01-12",18600,19000,18500,18900,5890
"1990-01-13",18900,18900,18600,18900,660
"1990-01-15",18600,18600,18600,18600,220
"1990-01-16",18300,18300,18300,18300,100
"1990-01-17",18100,18100,18100,18100,0
"1990-01-18",18000,18000,18000,18000,820
"1990-01-19",17800,17800,17800,17800,50
"1990-01-20",17800,17800,17800,17800,250
"1990-01-22",18500,18500,18000,18300,1830
"1990-01-23",18100,18300,17800,17800,540
"1990-01-24",18100,18100,18100,18100,8570
"1990-01-25",18100,18800,18100,18600,6150
"1990-01-29",18400,18400,18400,18400,220
"1990-01-30",18500,18500,18200,18500,2540
"1990-01-31",18600,19000,18600,19000,4700
"1990-02-01",18800,18800,18700,18700,270
"1990-02-02",18700,19100,18500,18800,3460
"1990-02-03",18500,19000,18500,19000,100
"1990-02-05",18800,18800,18800,18800,550
"1990-02-06",18500,18900,18500,18900,120
"1990-02-07",19000,19000,18500,18700,1010
"1990-02-08",19000,19500,19000,19400,9900
"1990-02-09",19800,19800,19300,19500,3970
"1990-02-10",19200,19200,18700,18700,550
"1990-02-12",18800,19000,18700,19000,2800
"1990-02-13",19000,19000,18700,18700,750
"1990-02-14",18600,18800,18500,18800,2750
"1990-02-15",18800,19000,18600,18800,2420
"1990-02-16",18800,18800,18700,18800,400
"1990-02-17",18800,18900,18500,18900,960
"1990-02-19",18800,19100,18800,19100,11950
"1990-02-20",19200,19500,18700,19400,7840
"1990-02-21",19400,19500,19100,19300,3600
"1990-02-22",19300,19300,19100,19100,1230
"1990-02-23",18800,18900,18800,18800,470
"1990-02-24",18600,18700,18600,18700,350
"1990-02-26",18800,18800,18800,18800,150
"1990-02-27",18600,18600,18600,18600,360
"1990-02-28",18800,18800,18700,18700,940
"1990-03-02",2266,2280,2266,2266,2190
"1990-03-03",2280,2280,2243,2242,290
"1990-03-05",2243,2243,2243,2242,220
"1990-03-06",2242,2242,2229,2230,400
"1990-03-07",2206,2206,2181,2205,560
"1990-03-08",2180,2180,2180,2182,50
"1990-03-09",2156,2180,2156,2182,210
"1990-03-12",2181,2279,2133,2132,290
"1990-03-13",2156,2156,2133,2132,140
"1990-03-14",2134,2145,2134,2146,270
"1990-03-15",2145,2217,2145,2205,1010
"1990-03-16",2206,2206,2133,2132,230
"1990-03-17",2170,2170,2145,2146,380
"1990-03-19",2181,2181,2170,2169,60
"1990-03-20",2180,2180,2180,2182,90
"1990-03-21",2192,2192,2144,2182,140
"1990-03-22",2133,2156,2133,2132,400
"1990-03-23",2133,2133,2108,2109,3250
