"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2013-01-29",98561,113257,96830,113260,79253
"2013-01-30",130201,130201,96309,101329,253985
"2013-01-31",99424,102881,92504,92510,52823
"2013-02-01",93373,106340,93373,97698,198702
"2013-02-04",99078,105824,97694,99081,86873
"2013-02-05",99425,99596,87319,88360,59685
"2013-02-06",86628,98041,86005,89744,44661
"2013-02-07",90257,93717,88357,89225,17210
"2013-02-08",91123,93199,89220,89917,23596
"2013-02-12",91642,92854,88704,89052,21019
"2013-02-13",89913,90606,87665,89052,20797
"2013-02-14",89392,91121,88012,91127,11824
"2013-02-15",91125,92337,89048,89571,13335
"2013-02-18",90259,90776,88183,88879,13123
"2013-02-19",88876,90257,88012,88360,12332
"2013-02-20",88706,92508,88706,91473,13916
"2013-02-21",90434,91988,89396,90608,16197
"2013-02-22",90434,93375,89912,93375,13358
"2013-02-25",93375,94582,91644,92338,10617
"2013-02-26",91123,93025,88530,88533,16669
"2013-02-27",88530,89395,86454,88015,8575
"2013-02-28",88013,89048,87320,87323,3986
"2013-03-04",88182,89394,86282,87669,9189
"2013-03-05",88184,88184,86630,86804,3589
"2013-03-06",87319,87841,86109,86113,8949
"2013-03-07",86453,86453,82892,83519,11856
"2013-03-08",83846,83846,82358,82741,5037
"2013-03-11",82993,84102,81335,84038,4140
"2013-03-12",84037,89051,83863,86804,5488
"2013-03-13",87129,87819,85470,85507,2312
"2013-03-14",85486,88011,85245,85248,5693
"2013-03-15",86264,86264,85229,86026,2387
"2013-03-18",85070,85070,82651,82654,4973
"2013-03-19",82632,85121,82113,83951,4232
"2013-03-20",84726,84726,78847,81963,2680
"2013-03-21",82806,82806,80387,80666,3181
"2013-03-22",81265,82994,80401,83000,2339
"2013-03-25",82823,83758,81440,81963,1927
"2013-03-26",81959,87148,81510,86977,13495
"2013-03-27",87320,87665,85487,87323,4350
"2013-03-28",87319,90605,86006,89225,25005
"2013-03-29",89742,90261,86975,88188,6421
"2013-04-01",88703,88703,86110,87323,4977
"2013-04-02",87303,87819,85471,86372,6589
"2013-04-03",86333,87647,82290,83432,5697
"2013-04-04",83416,83416,77812,80579,6749
"2013-04-05",79886,80925,77984,78158,3687
"2013-04-08",78157,78744,76081,76429,4019
"2013-04-09",75024,77269,74746,75824,2565
"2013-04-10",76649,77617,75024,77553,3469
"2013-04-11",82458,88682,80732,81184,15344
"2013-04-12",80576,81095,78328,78331,4072
"2013-04-15",79525,79525,76825,77207,4617
"2013-04-16",76406,77167,75786,76861,2116
"2013-04-17",76998,81078,76582,77899,6923
"2013-04-18",77809,79782,77360,79196,6507
"2013-04-19",78744,79886,77636,78158,4593
"2013-04-22",77290,80750,77290,77813,3291
"2013-04-23",77793,78728,77619,78591,3123
"2013-04-24",79536,79536,78324,78504,2403
"2013-04-25",79175,81768,77620,80666,7761
"2013-04-26",80751,82654,79887,80406,11670
"2013-04-29",80560,83153,80038,82222,6289
"2013-04-30",82979,83322,80628,81703,8157
"2013-05-02",81251,82631,80557,80839,3022
"2013-05-03",81509,82373,79362,82135,14847
"2013-05-06",82117,88860,82117,86026,16380
"2013-05-07",88012,92679,86974,88360,21251
"2013-05-08",88530,92335,88356,91300,15359
"2013-05-09",93201,94239,90608,90608,8920
"2013-05-10",90604,92161,88356,89917,7714
"2013-05-13",85590,88704,81613,81617,39472
"2013-05-14",80473,81166,77636,78158,18243
"2013-05-15",77517,79246,77517,78764,4710
"2013-05-16",78052,79087,77532,79023,4853
"2013-05-20",78399,79538,78158,78158,2264
"2013-05-21",78156,79088,78156,78850,2433
"2013-05-22",79420,79698,77795,79628,2272
"2013-05-23",81266,85590,81266,83865,22706
"2013-05-24",84968,86352,82375,84556,7910
"2013-05-27",85246,86455,84726,86458,7124
"2013-05-28",86804,87842,85488,86804,5392
"2013-05-29",86629,86800,85487,86458,3771
"2013-05-30",86454,86454,85141,86113,2253
"2013-05-31",85590,86110,82995,85594,3103
"2013-06-03",85591,86110,83688,83692,1167
"2013-06-04",83687,84380,80575,81617,1812
"2013-06-05",81439,83516,80401,82135,762
"2013-06-07",83516,83516,79711,79715,1483
"2013-06-10",78225,82479,77984,81790,1285
"2013-06-11",82822,83515,80055,83519,1192
"2013-06-12",83689,83689,80403,81790,1012
"2013-06-13",81788,82545,79537,81098,1928
"2013-06-14",80729,83841,79416,80320,961
"2013-06-17",78138,80285,76064,76343,3176
"2013-06-18",77636,79365,75562,76775,865
