"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2009-05-19",58921,67759,58921,67759,1025996
"2009-05-20",67758,77802,64076,74053,2357814
"2009-05-21",77399,85032,75792,83025,1492194
"2009-05-22",83024,85302,80212,83561,740179
"2009-05-25",86373,87041,73650,83293,413759
"2009-05-26",83694,90926,81149,85034,798189
"2009-05-27",87711,97754,86103,97756,973993
"2009-05-28",98156,100566,83158,85837,1114870
"2009-05-29",85970,96416,81417,93872,718715
"2009-06-01",95210,107931,93871,107933,1203049
"2009-06-02",107797,109270,100700,102175,640951
"2009-06-03",101905,106190,94808,97756,577297
"2009-06-04",98558,98692,88647,91730,524351
"2009-06-05",93067,96281,84362,87310,448930
"2009-06-08",87308,89183,81952,83025,427046
"2009-06-09",84095,87577,81953,82356,329591
"2009-06-10",83694,92130,83694,88783,473548
"2009-06-11",88783,91327,82622,83293,401203
"2009-06-12",83560,84631,78604,82757,437612
"2009-06-15",82222,84632,79810,80347,140250
"2009-06-16",79943,83694,78872,82891,209731
"2009-06-17",82355,90657,81819,88114,534488
"2009-06-18",88782,91059,85301,86775,255838
"2009-06-19",86640,90791,82755,90123,706161
"2009-06-22",90791,93334,89720,91863,302781
"2009-06-23",89319,89855,83694,85034,273003
"2009-06-24",86104,86238,80077,81418,246570
"2009-06-25",80882,85302,80480,83561,232242
"2009-06-26",83693,85701,82621,83159,193393
"2009-06-29",83560,84765,74051,75258,319423
"2009-06-30",76463,77266,68294,73651,421844
"2009-07-01",72310,76997,71507,75794,235848
"2009-07-02",76596,78336,75390,77267,166604
"2009-07-03",74990,78471,74454,78204,101985
"2009-07-06",78337,78605,76329,76330,109397
"2009-07-07",76463,78471,73115,73651,257494
"2009-07-08",73383,74319,69766,70973,182274
"2009-07-09",70971,71775,66552,66688,348190
"2009-07-10",66686,66888,60192,62001,501569
"2009-07-13",62603,65884,61799,63340,435939
"2009-07-14",65347,66954,64476,65483,308084
"2009-07-15",66686,67491,65884,66420,174819
"2009-07-16",67223,68294,63206,64278,197441
"2009-07-17",64678,65013,61999,62135,198428
"2009-07-20",63072,66486,61867,66286,189162
"2009-07-21",67625,68964,66286,67492,262979
"2009-07-22",68159,68561,65749,66554,129036
"2009-07-23",66552,71106,66418,70705,256720
"2009-07-24",72178,72980,70570,71107,182342
"2009-07-27",71776,72981,70169,71777,121190
"2009-07-28",71641,73516,70971,71375,106579
"2009-07-29",71106,71642,65884,65885,232123
"2009-07-30",65214,65816,63272,64412,191263
"2009-07-31",65147,66954,64076,66554,132312
"2009-08-03",68026,69499,67089,69098,137614
"2009-08-04",69901,70169,66888,66889,120246
"2009-08-05",66552,68695,66352,66822,93384
"2009-08-06",66218,69632,66218,68295,155269
"2009-08-07",69232,72178,69098,72178,307754
"2009-08-10",73114,74855,72444,72714,287294
"2009-08-11",72310,72578,70705,72580,153017
"2009-08-12",71776,72044,70034,70973,141111
"2009-08-13",71240,75124,70303,74723,281715
"2009-08-14",74855,74990,72043,72580,183929
"2009-08-17",72579,72579,67223,67224,256389
"2009-08-18",66620,69364,65347,67893,171573
"2009-08-19",68696,68696,62937,63474,205244
"2009-08-20",64142,65079,62669,64479,144434
"2009-08-21",64477,64946,61599,62068,213684
"2009-08-24",62938,63072,59992,60729,195416
"2009-08-25",60728,62736,60260,61265,95294
"2009-08-26",62201,63942,61665,62738,113943
"2009-08-27",63340,63473,60929,61332,97328
"2009-08-28",61464,62267,60728,60930,63702
"2009-08-31",61598,62803,60996,62537,110022
"2009-09-01",63004,63004,60862,60997,126496
"2009-09-02",59992,60460,58451,58519,181826
"2009-09-03",59456,59456,56309,56310,155702
"2009-09-04",56912,58385,56107,56444,85357
"2009-09-07",55973,57246,55638,56243,81143
"2009-09-08",57046,59188,57046,58252,135839
"2009-09-09",58921,59187,57313,57582,71001
"2009-09-10",57848,60326,57848,60059,121086
"2009-09-11",60058,60259,58652,59189,71035
"2009-09-14",58921,58987,56912,57046,70104
"2009-09-15",57180,58251,56041,56912,61011
"2009-09-16",57448,58787,56376,58386,116145
"2009-09-17",57983,59389,56912,58653,188415
"2009-09-18",58051,58653,57046,57046,113753
"2009-09-21",57714,58250,56375,56511,107615
"2009-09-22",56376,56844,55439,55573,169593
"2009-09-23",55572,55841,49212,51556,429665
"2009-09-24",50885,51421,47269,48610,378485
"2009-09-25",47605,49546,47605,48476,154063
"2009-09-28",48944,51422,48742,51422,214571
"2009-09-29",52090,53228,50215,52828,244604
"2009-09-30",52894,53765,51153,51556,164239
"2009-10-01",52090,53161,51487,51824,102606
"2009-10-05",51487,52826,51019,51958,65133
"2009-10-06",52091,52693,50417,50552,61940
"2009-10-07",50952,51086,49010,49079,61421
"2009-10-08",49144,49949,48207,49949,39396
"2009-10-09",49747,50349,49010,50217,48429
"2009-10-12",50617,51822,50015,51556,66615
"2009-10-13",51019,52090,50885,51355,39601
"2009-10-14",51757,53364,50484,53096,156641
"2009-10-15",54233,56375,54099,54435,302090
"2009-10-16",55305,57849,54368,54971,379782
"2009-10-19",54768,56041,53898,54971,98520
"2009-10-20",55170,55906,54633,55172,56011
"2009-10-21",54567,55304,54099,54167,51897
"2009-10-22",53429,54768,52627,52895,70053
"2009-10-23",54368,56107,53832,55707,116475
"2009-10-26",55639,56510,55037,55306,74492
"2009-10-27",54903,54971,53832,53966,55136
"2009-10-28",53965,54165,51153,51355,127140
"2009-10-29",50551,52225,50083,52025,78145
"2009-10-30",52761,52761,51354,51422,44274
"2009-11-02",49815,51154,49815,50418,39884
"2009-11-03",51020,51556,49547,51154,49347
"2009-11-04",51688,53363,51288,53364,54114
"2009-11-05",53295,53295,51688,51690,46187
"2009-11-06",52761,54032,52225,53833,87143
