"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",1133832,1181406,1129868,1181406,66693
"1990-01-04",1221050,1221050,1221050,1221050,200684
"1990-01-05",1232943,1264659,1225015,1244837,964754
"1990-01-06",1256730,1256730,1228979,1228980,309125
"1990-01-08",1248801,1256730,1228979,1252766,419580
"1990-01-09",1252765,1252765,1236908,1240872,224056
"1990-01-10",1248801,1252765,1232943,1232944,256503
"1990-01-11",1228979,1252765,1228979,1232944,373073
"1990-01-12",1240872,1244837,1225015,1236908,280820
"1990-01-13",1236908,1236908,1225015,1228980,130476
"1990-01-15",1221050,1232943,1201228,1205192,210273
"1990-01-16",1205192,1217085,1185370,1205192,192020
"1990-01-17",1205192,1205192,1185370,1189335,140477
"1990-01-18",1189334,1201227,1185369,1185370,141073
"1990-01-19",1185370,1189335,1173477,1173477,179779
"1990-01-20",1173477,1205193,1173477,1201229,180087
"1990-01-22",1221050,1248801,1209157,1232944,468924
"1990-01-23",1228979,1248801,1225014,1232944,473713
"1990-01-24",1248801,1256730,1236907,1248801,619719
"1990-01-25",1248801,1252765,1221050,1232944,427412
"1990-01-29",1236908,1236908,1217086,1217086,273821
"1990-01-30",1221050,1221050,1197263,1205192,244796
"1990-01-31",1193299,1205192,1189334,1197264,389322
"1990-02-01",1197263,1197263,1177441,1185370,160878
"1990-02-02",1181405,1197263,1177441,1177441,103713
"1990-02-03",1189334,1197263,1181405,1185370,177086
"1990-02-05",1189334,1197263,1185369,1185370,156037
"1990-02-06",1197263,1217086,1193299,1217086,264293
"1990-02-07",1221050,1221050,1197264,1201229,135276
"1990-02-08",1205192,1209156,1189334,1205192,117167
"1990-02-09",1205192,1209157,1189334,1189335,73157
"1990-02-10",1189334,1193299,1185370,1189335,91164
"1990-02-12",1189334,1193298,1181405,1185370,98369
"1990-02-13",1181405,1189334,1173476,1177441,95902
"1990-02-14",1181406,1189334,1181406,1189335,106622
"1990-02-15",1193299,1201228,1189334,1197264,88533
"1990-02-16",1201227,1209156,1193298,1193299,86899
"1990-02-17",1193298,1197263,1185369,1185370,57679
"1990-02-19",1185370,1189334,1177441,1177441,74082
"1990-02-20",1181405,1189334,1177441,1177441,82346
"1990-02-21",1177441,1189334,1177441,1177441,75562
"1990-02-22",1181406,1189334,1173477,1189335,92644
"1990-02-23",1193299,1197263,1177441,1177441,73671
"1990-02-24",1181405,1181405,1169512,1177441,51944
"1990-02-26",1169512,1177441,1149690,1149690,66086
"1990-02-27",1149690,1189334,1141761,1189335,102593
"1990-02-28",1181405,1197263,1169512,1177441,101935
"1990-03-02",1213121,1217086,1193298,1201228,6409
"1990-03-03",1209158,1209158,1197264,1205192,3624
"1990-03-05",1197263,1205192,1185370,1185370,2035
"1990-03-06",1185371,1197264,1173477,1181406,1778
"1990-03-07",1181406,1189334,1165547,1165548,1407
"1990-03-08",1165548,1181407,1157619,1169513,1813
"1990-03-09",1165547,1177441,1161583,1173476,1672
"1990-03-12",1173476,1181406,1165547,1173476,1145
"1990-03-13",1189335,1189335,1173477,1177441,2997
"1990-03-14",1181406,1185370,1161583,1165548,2459
"1990-03-15",1165548,1169513,1157619,1161584,1697
"1990-03-16",1165548,1177442,1165548,1169513,1607
"1990-03-17",1177441,1177441,1161583,1173476,16864
"1990-03-19",1173477,1181407,1169513,1177441,2949
"1990-03-20",1185371,1189335,1181407,1181406,2862
"1990-03-21",1189334,1193298,1173476,1173476,2654
"1990-03-22",1173477,1181407,1165548,1169513,1614
"1990-03-23",1173477,1173477,1157619,1161584,1802
"1990-03-24",1157619,1161584,1157619,1161584,990
"1990-03-26",1161584,1169513,1161584,1161584,1178
"1990-03-27",1161584,1165548,1153656,1153655,1913
"1990-03-28",1149691,1157619,1141762,1141761,2247
"1990-03-29",1141761,1157618,1141761,1145725,2465
"1990-03-30",1165547,1185370,1153655,1185370,2811
"1990-03-31",1181407,1185371,1149691,1181406,3269
"1990-04-02",1185371,1213122,1181407,1189335,4682
"1990-04-03",1189334,1197263,1173476,1185370,2305
"1990-04-04",1185370,1185370,1157618,1165548,1415
"1990-04-06",1165548,1165548,1153656,1153655,1210
"1990-04-07",1153655,1153655,1145725,1145725,1110
"1990-04-09",1149691,1161584,1149691,1149690,1495
"1990-04-10",1149691,1157619,1141762,1149690,1295
"1990-04-11",1149691,1157619,1141762,1149690,1358
"1990-04-12",1149691,1149691,1133833,1133833,1640
"1990-04-13",1133833,1137797,1125904,1125904,1358
"1990-04-14",1121939,1121939,1106081,1110045,895
"1990-04-16",1110045,1110045,1074365,1082294,1613
"1990-04-17",1070402,1114011,1066437,1114010,2473
"1990-04-18",1106081,1117974,1074365,1082294,1700
"1990-04-19",1082294,1098152,1058508,1062472,1317
"1990-04-20",1062472,1082295,1050580,1058508,1269
"1990-04-21",1058509,1070402,1058509,1066437,1737
"1990-04-23",1070402,1070402,1046615,1058508,930
"1990-04-24",1054543,1066436,1046614,1046614,915
"1990-04-25",1038686,1042651,1014900,1014899,1336
"1990-04-26",1010935,1010935,975255,975255,1665
"1990-04-27",971289,1003005,951467,999041,2550
"1990-04-28",959398,975255,959398,959397,754
"1990-04-30",919753,923717,919753,919752,826
"1990-05-01",931645,959398,923717,959397,2532
"1990-05-03",991112,999040,979218,999041,574
"1990-05-04",1038686,1038686,1030757,1038686,3497
"1990-05-07",1038686,1074366,1030757,1042651,4097
"1990-05-08",1038685,1070401,1030756,1054543,2352
"1990-05-09",1054544,1062472,1042651,1050579,3136
"1990-05-10",1042650,1046614,1010934,1018863,1954
"1990-05-11",1010935,1030757,987149,995077,1847
"1990-05-12",995077,1003005,971289,979219,1447
"1990-05-14",971289,991112,955432,963361,3524
"1990-05-15",955432,955432,931645,951467,2088
"1990-05-16",959397,991112,959397,991112,1082
"1990-05-17",1010935,1030757,995078,1014899,2507
"1990-05-18",1003005,1014899,999040,999041,1956
"1990-05-19",1006970,1030757,1006970,1010935,2547
