"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",46024,48291,46024,48291,5090
"1990-01-04",48971,50559,48971,50559,6390
"1990-01-05",51919,51919,49879,50332,11980
"1990-01-06",51012,52599,51012,52599,7990
"1990-01-08",53052,53959,51692,53959,18820
"1990-01-09",54866,54866,52825,53733,13280
"1990-01-10",53052,53505,52372,52599,12050
"1990-01-11",52599,52599,51466,51466,8860
"1990-01-12",51465,52145,51012,52146,9340
"1990-01-13",51692,51918,51238,51239,4800
"1990-01-15",50785,51239,50559,50559,8000
"1990-01-16",50558,51919,49425,50786,5140
"1990-01-17",50559,51466,49879,51466,1950
"1990-01-18",51012,51692,50332,51466,15670
"1990-01-19",50785,50785,50558,50786,5140
"1990-01-20",50331,51465,50331,51239,3540
"1990-01-22",51239,53053,51239,52827,17780
"1990-01-23",52826,53279,50785,51919,8590
"1990-01-24",52825,53052,52145,52373,12780
"1990-01-25",53053,54186,52372,53053,36370
"1990-01-29",53052,54186,53052,53280,12210
"1990-01-30",53732,53732,52599,52599,11800
"1990-01-31",52599,54866,52372,54867,61660
"1990-02-01",55319,56000,53279,53733,37100
"1990-02-02",53732,54413,53279,53733,19220
"1990-02-03",53732,54186,53732,53733,4030
"1990-02-05",53505,54412,53279,53959,10310
"1990-02-06",54186,56226,54186,56227,36670
"1990-02-07",56226,57814,56226,56227,95630
"1990-02-08",56907,58494,56227,58268,79180
"1990-02-09",58721,59401,57814,58268,60200
"1990-02-10",57814,58947,57814,58494,24250
"1990-02-12",58947,59401,57587,58494,41530
"1990-02-13",57134,58267,56680,57134,26950
"1990-02-14",57360,58040,57360,57814,16660
"1990-02-15",57814,58267,57133,57361,10240
"1990-02-16",57361,57587,56680,56908,9830
"1990-02-17",56680,57134,56680,56908,7060
"1990-02-19",57360,58041,56907,57134,15600
"1990-02-20",57133,58040,57133,57587,13960
"1990-02-21",58040,58040,57587,57587,7650
"1990-02-22",57587,58267,57361,58268,12110
"1990-02-23",58267,58494,57587,57587,7780
"1990-02-24",57587,57587,57360,57361,2980
"1990-02-26",56680,57814,56680,56908,13060
"1990-02-27",56453,57587,56453,57587,7730
"1990-02-28",57587,57587,56680,56908,6730
"1990-03-02",57357,58946,56452,56454,8640
"1990-03-03",56226,56226,56226,56226,800
"1990-03-05",55998,55998,55771,55774,1360
"1990-03-06",54864,56680,54864,56680,6320
"1990-03-07",56226,56452,55544,56454,4620
"1990-03-08",56224,56224,55316,55320,3470
"1990-03-09",54862,55316,54637,55320,2770
"1990-03-12",55317,55999,55317,55999,3920
"1990-03-13",55543,56679,53731,55774,4390
"1990-03-14",55544,56452,55544,55999,4990
"1990-03-15",55543,55771,54638,55774,4070
"1990-03-16",56680,57132,56226,56454,9540
"1990-03-17",56905,57132,56226,56454,12530
"1990-03-19",56678,57583,56450,57587,13470
"1990-03-20",58037,58946,58037,58721,22970
"1990-03-21",58492,59626,58265,58494,23910
"1990-03-22",58945,59398,58037,59174,36060
"1990-03-23",59172,59852,58719,59402,37180
"1990-03-24",58945,59398,58492,59402,6120
"1990-03-26",59626,59626,58719,59402,13610
"1990-03-27",59852,59852,59172,59402,20050
"1990-03-28",59399,59399,58492,58494,9260
"1990-03-29",58946,59399,58037,58494,9920
"1990-03-30",58719,60759,58719,60761,23100
"1990-03-31",60759,62798,60078,61668,64370
"1990-04-02",62346,62346,60532,61668,38220
"1990-04-03",61440,63933,61440,63935,71790
"1990-04-04",63479,64840,62118,63482,60410
"1990-04-06",63024,63933,62118,63029,18600
"1990-04-07",62345,63933,62345,63029,25290
"1990-04-09",63479,63479,62571,63029,14610
"1990-04-10",63024,63024,62345,63029,23290
"1990-04-11",63252,65067,63252,64388,52790
"1990-04-12",64840,65519,64160,65295,46780
"1990-04-13",65293,67560,65293,66883,88670
"1990-04-14",66199,67106,65747,65975,18120
"1990-04-16",66198,66653,64840,65295,38820
"1990-04-17",65747,66654,64840,64842,33280
"1990-04-18",65294,65294,63706,64161,24380
"1990-04-19",63025,63933,61893,61895,13950
"1990-04-20",62345,62345,60304,60988,8130
"1990-04-21",60984,62571,60984,62575,15050
"1990-04-23",62571,63251,61665,63256,9040
"1990-04-24",63251,63933,62798,63029,9030
"1990-04-25",62119,62571,61213,61214,15340
"1990-04-26",60759,60984,58945,58948,5830
"1990-04-27",59172,59626,56679,58948,4740
"1990-04-28",57812,57812,56680,56680,4210
"1990-04-30",54638,54638,54411,54413,3150
