"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2016-10-18",17352,19110,15593,15780,3332372
"2016-10-19",15593,15779,14668,14947,467040
"2016-10-20",15131,17676,15039,16289,1716414
"2016-10-21",16380,19342,15733,17631,2113085
"2016-10-24",17676,18833,17213,18325,1389515
"2016-10-25",18093,18231,16843,17399,692593
"2016-10-26",17584,18139,15871,16798,637378
"2016-10-27",16750,17075,16056,16474,176248
"2016-10-28",16288,16843,15825,15826,143086
"2016-10-31",15733,15964,14853,15179,113618
"2016-11-01",14946,15918,14946,15039,95671
"2016-11-02",15039,15177,13835,13929,131296
"2016-11-03",13882,14345,13650,13929,92569
"2016-11-04",13835,14345,13465,13929,40538
"2016-11-07",13974,14252,13650,13929,43861
"2016-11-08",14205,15362,14113,14901,163648
"2016-11-09",14992,15501,13419,13975,136344
"2016-11-10",14390,15084,14205,14808,89797
"2016-11-11",14437,16149,14390,16011,147099
"2016-11-14",15964,15964,15316,15826,63469
"2016-11-15",15686,16473,15270,16335,86470
"2016-11-16",16612,16658,16011,16427,55187
"2016-11-17",16427,17121,16288,16659,113228
"2016-11-18",16797,16936,16196,16567,57580
"2016-11-21",16565,16843,16103,16474,24913
"2016-11-22",16334,16705,16149,16335,29326
"2016-11-23",16334,16797,14853,15179,124298
"2016-11-24",14853,15177,14621,14808,72771
"2016-11-25",14621,15084,14576,14993,14715
"2016-11-28",15039,15686,14992,15271,36061
"2016-11-29",15316,16056,15084,15179,68406
"2016-11-30",15362,15871,15131,15641,33034
"2016-12-01",15547,16011,15362,15733,22620
"2016-12-02",15455,15501,14807,15224,55235
"2016-12-05",15224,15224,14298,14576,58446
"2016-12-06",14668,14946,14483,14623,12027
"2016-12-07",14437,14668,13927,14160,39595
"2016-12-08",14067,14529,14067,14438,43451
"2016-12-09",14159,15131,14159,14947,32903
"2016-12-12",14853,15177,14761,14808,35144
"2016-12-13",14807,15501,14576,15179,53781
"2016-12-14",15039,15455,14807,14808,58290
"2016-12-15",14899,15224,14437,14808,99292
"2016-12-16",14992,15224,14807,14993,55542
"2016-12-19",14992,14992,14621,14808,13319
"2016-12-20",14853,14853,14113,14345,56180
"2016-12-21",14345,14345,13742,13929,76648
"2016-12-22",13974,14020,12863,13142,193944
"2016-12-23",13233,13789,13141,13697,72471
"2016-12-26",13789,14437,13604,14345,82823
"2016-12-27",14345,14390,13974,14299,30361
"2016-12-28",14390,14390,13882,14299,16321
"2016-12-29",14020,15131,14020,15039,73172
"2017-01-02",15270,15871,14853,15641,139715
"2017-01-03",15733,16427,15733,15826,150589
"2017-01-04",16011,16011,15547,15733,48067
"2017-01-05",15733,16519,15733,16427,63993
"2017-01-06",16427,16658,15871,16243,35185
"2017-01-09",16242,16473,15779,16104,27870
"2017-01-10",16242,16242,15084,15733,81981
"2017-01-11",15918,16519,15362,16427,101967
"2017-01-12",16565,16565,15686,16104,36919
"2017-01-13",15871,16519,15501,16474,61044
"2017-01-16",16380,16843,16056,16335,56074
"2017-01-17",16334,16612,15779,16104,59254
"2017-01-18",16056,16750,15409,16567,147768
"2017-01-19",17259,18416,16658,16659,302372
"2017-01-20",16380,17168,16380,16798,113052
"2017-01-23",16797,16890,16103,16104,92826
"2017-01-24",16103,16242,15593,15826,57063
"2017-01-25",15733,15964,15501,15502,49223
"2017-01-26",15501,15733,15316,15733,63429
"2017-01-31",15547,15871,15501,15595,42929
"2017-02-01",15547,16011,15131,15826,101016
"2017-02-02",15918,15964,15547,15548,59626
"2017-02-03",15409,15733,15409,15548,22692
"2017-02-06",15779,15825,15455,15733,18357
"2017-02-07",15733,16288,15501,16289,75641
"2017-02-08",16380,16612,16103,16381,42577
"2017-02-09",16380,16473,16056,16150,19092
"2017-02-10",16427,16427,15871,16104,25233
"2017-02-13",16103,16427,16056,16335,23054
"2017-02-14",16473,16519,16011,16196,24623
"2017-02-15",16288,16380,15964,16289,20340
"2017-02-16",16288,16288,15825,15918,21231
"2017-02-17",15825,15918,15593,15641,23765
"2017-02-20",15825,15918,15547,15548,27246
"2017-02-21",15547,15871,15316,15826,29170
"2017-02-22",16196,16242,15640,15918,79505
"2017-02-23",15547,15593,14483,14669,343063
"2017-02-24",14621,15084,14483,14947,150569
"2017-02-27",14992,14992,14576,14576,49765
"2017-02-28",14483,14946,14483,14623,78578
"2017-03-02",14621,14621,13974,14299,103515
"2017-03-03",14067,14345,13789,14160,51334
"2017-03-06",13927,14113,13882,13975,38472
"2017-03-07",14020,14576,13927,14067,58204
