"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1991-03-12",3883123,3883123,3883123,3883122,0
"1991-03-13",4054437,4054437,4054437,4054436,0
"1991-03-14",4225751,4225751,4225751,4225751,1360
"1991-03-15",4397065,4397065,4397065,4397065,1390
"1991-03-16",4539827,4568380,4397065,4397065,1120
"1991-03-18",4397065,4397065,4339961,4339960,800
"1991-03-19",4282856,4282856,4282856,4282855,90
"1991-03-20",4339961,4454170,4339961,4454170,1140
"1991-03-21",4454170,4454170,4368513,4368512,630
"1991-03-22",4368513,4368513,4368513,4368512,190
"1991-03-23",4282856,4397065,4282856,4397065,850
"1991-03-25",4339961,4511275,4282856,4511274,3650
"1991-03-27",4282856,4368513,4282856,4368512,2150
"1991-03-28",4339961,4339961,4282856,4282855,250
"1991-03-29",4339961,4454170,4168646,4168646,1290
"1991-03-30",4225751,4225751,4197199,4197198,250
"1991-04-01",4197199,4197199,4197199,4197198,570
"1991-04-02",4025884,4168646,4025884,4168646,1100
"1991-04-03",4168646,4311408,4168646,4311408,610
"1991-04-04",4282856,4282856,4225751,4225751,450
"1991-04-06",4225751,4225751,4225751,4225751,0
"1991-04-08",4197199,4197199,4197199,4197198,690
"1991-04-09",4225751,4225751,4197199,4197198,2200
"1991-04-10",4254303,4254303,4168646,4168646,2460
"1991-04-11",4140094,4140094,4111542,4140093,290
"1991-04-12",4082989,4140094,4082989,4140093,610
"1991-04-13",4082989,4082989,4082989,4082989,400
"1991-04-15",4025884,4082989,4025884,4082989,690
"1991-04-16",4025884,4025884,4025884,4025884,150
"1991-04-17",4025884,4082989,4025884,4082989,380
"1991-04-18",3997332,4082989,3940227,4082989,820
"1991-04-19",4025884,4082989,4025884,4082989,140
"1991-04-20",4025884,4025884,4025884,4025884,0
"1991-04-22",3997332,3997332,3883123,3883122,620
"1991-04-23",3911675,4054437,3911675,4054436,680
"1991-04-24",3997332,4054437,3997332,3997332,750
"1991-04-25",3997332,3997332,3883123,3883122,490
"1991-04-26",3826018,3997332,3826018,3968779,1430
"1991-04-27",3940227,4025884,3940227,4025884,1350
"1991-04-29",4025884,4140094,4025884,4140093,2230
"1991-04-30",4168646,4168646,4054437,4054436,2510
"1991-05-01",4025884,4025884,3997332,4025884,770
"1991-05-02",3997332,4140094,3997332,4111541,2500
"1991-05-03",4082989,4082989,3997332,3997332,380
"1991-05-04",4054437,4054437,3997332,3997332,230
"1991-05-06",3940227,3997332,3940227,3997332,900
"1991-05-07",3997332,3997332,3997332,3997332,1860
"1991-05-08",3940227,4082989,3940227,4082989,2200
"1991-05-09",4025884,4025884,3997332,3997332,210
"1991-05-10",3997332,3997332,3940227,3940227,920
"1991-05-11",3940227,4054437,3940227,4054436,560
"1991-05-13",3997332,3997332,3997332,3997332,1410
"1991-05-14",3997332,3997332,3968780,3968779,260
"1991-05-15",3997332,3997332,3997332,3997332,1990
"1991-05-16",3968780,3968780,3911675,3968779,1640
"1991-05-17",3968780,3968780,3968780,3968779,520
"1991-05-18",3997332,4025884,3997332,4025884,1450
"1991-05-20",4025884,4054437,3968780,4054436,2740
"1991-05-22",3997332,3997332,3968780,3968779,1020
"1991-05-23",3911675,3911675,3883123,3883122,1470
"1991-05-24",3997332,3997332,3854570,3854570,90
"1991-05-25",3854570,3854570,3826018,3826017,380
"1991-05-27",3826018,3854570,3826018,3854570,420
"1991-05-28",3826018,3826018,3797465,3826017,830
"1991-05-29",3797465,3826018,3797465,3826017,240
"1991-05-30",3826018,3826018,3683256,3683255,560
"1991-05-31",3740361,3740361,3740361,3740360,50
"1991-06-01",3711808,3711808,3711808,3711808,270
"1991-06-03",3711808,3711808,3711808,3711808,500
"1991-06-04",3711808,3768913,3711808,3768913,550
"1991-06-05",3768913,3797465,3740361,3797465,1560
"1991-06-07",3826018,3826018,3711808,3711808,570
"1991-06-08",3711808,3711808,3711808,3711808,100
"1991-06-10",3711808,3740361,3711808,3740360,660
"1991-06-11",3711808,3711808,3711808,3711808,270
"1991-06-12",3768913,3768913,3768913,3768913,350
"1991-06-13",3711808,3711808,3711808,3711808,330
"1991-06-14",3768913,3826018,3711808,3826017,1750
"1991-06-15",3826018,3854570,3826018,3854570,1000
"1991-06-17",3854570,3854570,3826018,3826017,280
"1991-06-18",3826018,3826018,3826018,3826017,0
"1991-06-19",3826018,3826018,3826018,3826017,0
"1991-06-21",3683256,3683256,3683256,3683255,100
"1991-06-22",3683256,3683256,3683256,3683255,200
"1991-06-24",3597599,3597599,3569046,3569046,230
"1991-06-25",3569046,3569046,3540494,3569046,1050
"1991-06-26",3569046,3569046,3569046,3569046,820
"1991-06-27",3569046,3740361,3569046,3740360,2400
"1991-06-28",3826018,3826018,3711808,3711808,210
"1991-06-29",3711808,3711808,3711808,3711808,70
"1991-07-01",3711808,3883123,3711808,3883122,2790
