"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2001-05-29",251288,251288,251288,251241,14
"2001-05-30",281116,281116,281116,281121,68
"2001-05-31",314438,314438,314438,314392,1171
"2001-06-01",351738,351738,351738,351738,124529
"2001-06-04",387107,393888,342951,393841,10477600
"2001-06-05",407417,440715,347005,347666,9534186
"2001-06-07",366703,366703,333406,340193,2763685
"2001-06-08",329384,362629,327346,353097,1999766
"2001-06-11",353114,395227,353114,377540,4852263
"2001-06-12",380303,389788,368727,373470,1756984
"2001-06-13",373553,379620,336838,342911,1867921
"2001-06-14",346333,361273,346333,355819,1368329
"2001-06-15",359925,369410,347028,359212,2001857
"2001-06-18",353796,357874,334774,339517,850774
"2001-06-19",330707,346360,315767,346308,1041903
"2001-06-20",356576,363362,332103,332051,1372546
"2001-06-21",321884,347023,321884,329332,1500168
"2001-06-22",329369,335437,321215,322540,1259652
"2001-06-25",316460,331400,283832,283833,1661119
"2001-06-26",279747,288620,249871,258032,1285062
"2001-06-27",264829,279105,258708,271611,1063015
"2001-06-28",258730,284582,258730,268217,726252
"2001-06-29",272345,282543,266890,268217,536756
"2001-07-02",268229,276388,266190,272972,673464
"2001-07-03",272982,289300,270283,288587,983188
"2001-07-04",292016,292725,281867,284518,510661
"2001-07-05",281141,287922,270278,273647,458033
"2001-07-06",273684,281791,261448,272972,588038
"2001-07-09",261450,268231,253290,262111,346817
"2001-07-10",262144,289981,258061,287229,796861
"2001-07-11",254679,283847,254679,271611,336302
"2001-07-12",273684,290663,273684,287913,759527
"2001-07-13",287930,292667,269619,271611,795044
"2001-07-16",271641,277761,257366,258032,531121
"2001-07-18",258066,261483,227525,227473,919582
"2001-07-19",224070,224070,200315,202355,1308058
"2001-07-20",193542,207104,188081,205066,953087
"2001-07-23",188829,201018,180675,180623,780102
"2001-07-24",170480,182716,159617,174510,1085343
"2001-07-25",171833,194880,171833,194881,1307470
"2001-07-26",201016,205806,188827,193523,1190848
"2001-07-27",196974,212579,194935,203708,1054424
"2001-07-30",204440,211221,198320,200312,506148
"2001-07-31",198315,205809,195616,195563,473518
"2001-08-01",203047,209167,197639,205752,680906
"2001-08-02",211193,226129,205786,213894,899890
"2001-08-03",210546,239048,207842,229516,2017476
"2001-08-06",226150,251288,220743,251241,1091690
"2001-08-07",251288,261485,243842,251241,1313288
