"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1997-07-04",11658043,12614768,11658043,12591718,21085
"1997-07-05",11658043,12614768,11658043,12591718,10000
"1997-07-07",11647894,11647894,11647894,11652481,1500
"1997-07-08",10816820,10816820,10816820,10795961,500
"1997-07-09",9942141,11647894,9942141,11652481,6390
"1997-07-10",11365901,11365901,11274962,11342841,550
"1997-07-11",10978493,11365901,10978493,11342841,500
"1997-07-12",11365901,11365901,11204944,11342841,1000
"1997-07-14",10577018,10577018,10577018,10558524,2260
"1997-07-15",10567994,11365901,9793210,11342841,3980
"1997-07-16",10978493,11365901,10978493,11342841,500
"1997-07-18",10577018,10577018,10577018,10558524,585
"1997-07-19",10175826,10950610,10175826,10950682,1755
"1997-07-21",10577018,10577018,10577018,10558524,240
"1997-07-22",10577018,10577018,10577018,10558524,620
"1997-07-23",10577018,10577018,10577018,10558524,1935
"1997-07-24",10495354,10950610,10495354,10950682,2400
"1997-07-25",10950610,10950610,10950610,10950682,2140
"1997-07-26",10950610,10950610,10950610,10950682,530
"1997-07-28",10950610,10950610,10950610,10950682,1440
"1997-07-29",10978493,11365901,10978493,11342841,550
"1997-07-30",11358970,11358970,10950610,10950682,2165
"1997-07-31",10950610,10950610,10950610,10950682,240
"1997-08-01",10950610,10950610,10950610,10950682,480
"1997-08-02",10950610,10950610,10950610,10950682,0
"1997-08-04",10950610,10950610,10950610,10950682,500
"1997-08-05",10889013,10889013,10889013,10868164,0
"1997-08-06",10889013,10889013,10889013,10868164,500
"1997-08-07",10889013,10889013,10889013,10868164,0
"1997-08-08",10734136,10734136,10734136,10713245,0
"1997-08-09",10816820,10816820,10816820,10795961,120
"1997-08-11",10816820,10816820,10816820,10795961,0
"1997-08-12",10816820,10816820,10816820,10795961,120
"1997-08-13",10725850,10816820,10725850,10795961,265
"1997-08-14",9951958,9951958,9951958,9928928,120
"1997-08-16",9951958,9951958,9951958,9928928,0
"1997-08-18",9173647,9173647,9173647,9154926,240
"1997-08-19",8442325,8442325,8442325,8442614,500
"1997-08-20",7842291,7842291,7842291,7823333,500
"1997-08-21",8442325,8442325,8442325,8442614,500
"1997-08-22",8453755,9090952,8453755,9072210,500
