"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",12866,13522,12866,13522,7670
"1990-01-04",13521,13931,13316,13604,34800
"1990-01-05",13522,13522,13275,13317,29090
"1990-01-06",13275,13398,13111,13113,26810
"1990-01-08",13234,13316,13029,13235,32230
"1990-01-09",13316,13316,13111,13276,14140
"1990-01-10",13275,13275,13111,13194,11740
"1990-01-11",13194,13194,13029,13113,16650
"1990-01-12",13111,13152,12989,13113,24780
"1990-01-13",13111,13111,13029,13113,19110
"1990-01-15",12947,13029,12825,12825,9490
"1990-01-16",12866,12907,12702,12867,13340
"1990-01-17",12906,12906,12783,12825,16490
"1990-01-18",12783,12865,12701,12825,10880
"1990-01-19",12783,12783,12579,12702,12680
"1990-01-20",12660,12660,12619,12620,10850
"1990-01-22",12825,13070,12702,13072,18430
"1990-01-23",13070,13070,12701,12989,14050
"1990-01-24",13194,13316,13070,13153,32540
"1990-01-25",13275,13316,13234,13235,62530
"1990-01-29",13316,13316,12947,13235,29440
"1990-01-30",13275,13275,12907,13113,56370
"1990-01-31",13029,13275,12988,13276,67350
"1990-02-01",13275,13275,12988,13235,30090
"1990-02-02",13029,13070,12988,13030,5430
"1990-02-03",12988,12988,12825,12948,5400
"1990-02-05",12907,12988,12825,12907,9540
"1990-02-06",12907,13111,12907,13113,7730
"1990-02-07",13111,13111,12865,13030,14110
"1990-02-08",13030,13111,12907,13072,9460
"1990-02-09",13111,13111,12989,13072,12240
"1990-02-10",12989,13070,12989,13072,6010
"1990-02-12",13070,13070,12907,12948,6200
"1990-02-13",12906,12906,12783,12784,15260
"1990-02-14",12783,12866,12702,12867,10600
"1990-02-15",12988,13070,12947,13030,20640
"1990-02-16",13070,13152,12947,12948,21000
"1990-02-17",12947,12947,12907,12948,9990
"1990-02-19",13070,13111,12947,12948,19330
"1990-02-20",12907,13029,12866,12948,13100
"1990-02-21",12948,13029,12907,12907,11280
"1990-02-22",12866,12907,12825,12907,11340
"1990-02-23",12866,12989,12866,12867,13500
"1990-02-24",12825,12865,12783,12825,12240
"1990-02-26",12742,12783,12619,12620,26120
"1990-02-27",12620,12866,12497,12867,17340
"1990-02-28",12825,12907,12702,12702,14910
"1990-03-02",12906,13193,12906,13072,38090
"1990-03-03",13070,13070,12987,13030,11710
"1990-03-05",12536,12987,12536,12907,10430
"1990-03-06",12701,12905,12701,12907,19310
"1990-03-07",12701,12947,12701,12948,15080
"1990-03-08",12864,12905,12783,12907,14640
"1990-03-09",12865,12865,12742,12867,4730
"1990-03-12",12783,12825,12702,12702,7970
"1990-03-13",12701,12783,12578,12580,8840
"1990-03-14",12578,12702,12496,12702,12770
"1990-03-15",12496,12742,12496,12702,22250
"1990-03-16",12702,12907,12578,12785,13850
"1990-03-17",12825,12825,12701,12744,10250
"1990-03-19",12701,12824,12701,12825,11570
"1990-03-20",12825,13193,12825,13194,35560
"1990-03-21",13193,13234,13028,13194,38370
"1990-03-22",13110,13275,13110,13276,24500
"1990-03-23",13275,13315,13028,13317,36920
"1990-03-24",13315,13315,13111,13194,1323620
"1990-03-26",13111,13152,12864,13153,10190
"1990-03-27",13110,13152,12946,12989,11410
"1990-03-28",12906,12946,12742,12744,2950
"1990-03-29",12783,12947,12783,12948,23880
"1990-03-30",12988,13315,12907,13194,18090
"1990-03-31",13193,13234,13110,13235,34580
"1990-04-02",12907,13111,12907,13113,3710
"1990-04-03",13070,13111,12947,13113,6870
"1990-04-04",13111,13111,12783,12948,8000
"1990-04-06",12864,12905,12864,12907,6070
"1990-04-07",12906,12906,12783,12867,6150
"1990-04-09",12783,12906,12783,12867,10170
"1990-04-10",12864,12864,12742,12825,11560
"1990-04-11",12783,12824,12742,12785,16010
"1990-04-12",12783,12783,12620,12621,10300
"1990-04-13",12496,12619,12373,12580,19220
"1990-04-14",12536,12577,12372,12375,4770
"1990-04-16",12291,12291,12087,12088,8930
"1990-04-17",12086,12455,11841,12293,36350
"1990-04-18",12373,12373,12005,12005,6400
"1990-04-19",12005,12005,11676,11841,1960
"1990-04-20",11841,11882,11554,11637,5660
"1990-04-21",11554,11718,11554,11678,7950
"1990-04-23",11676,11759,11554,11637,16130
"1990-04-24",11636,11636,11430,11637,36550
"1990-04-25",11636,11636,11225,11228,22860
"1990-04-26",11226,11268,10898,10899,21130
"1990-04-27",10897,11102,10816,11105,12030
"1990-04-28",10979,10979,10693,10818,15270
"1990-04-30",10611,10611,10407,10407,3820
"1990-05-01",10570,10816,10407,10818,14570
"1990-05-03",11143,11225,11143,11228,860
"1990-05-04",11595,11636,11471,11637,16870
"1990-05-07",11636,11882,11636,11637,11960
"1990-05-08",11430,11718,11430,11473,4360
"1990-05-09",11471,11595,11471,11555,22170
"1990-05-10",11471,11471,11185,11187,2280
"1990-05-11",11185,11267,10857,10940,8620
"1990-05-12",11022,11062,10653,10736,13790
"1990-05-14",10653,10693,10407,10572,7720
"1990-05-15",10242,10571,10242,10572,9860
"1990-05-16",10652,10979,10652,10982,11350
"1990-05-17",11267,11308,11102,11187,25800
"1990-05-18",11226,11268,10979,11064,31630
"1990-05-19",11061,11144,11061,11105,4760
"1990-05-21",11143,11268,11062,11228,3280
"1990-05-22",11225,11389,11225,11391,30850
"1990-05-23",11143,11513,11143,11473,20780
"1990-05-24",11389,11471,11308,11473,21160
"1990-05-25",11513,11513,11389,11473,16680
"1990-05-26",11472,11472,11389,11391,1990
"1990-05-28",11389,11471,11308,11473,21290
"1990-05-29",11472,11554,11389,11391,27880
"1990-05-30",11390,11758,11390,11513,2520
"1990-05-31",11596,11800,11596,11678,32880
"1990-06-01",11799,11882,11676,11841,31820
"1990-06-02",11799,11923,11718,11841,14660
"1990-06-04",11841,12045,11841,12047,35600
"1990-06-05",12127,12127,11882,12005,30360
"1990-06-07",11882,12005,11799,12005,17550
"1990-06-08",12005,12044,11882,12005,33930
"1990-06-09",11922,11922,11841,11883,24790
"1990-06-11",11759,11759,11677,11678,4210
"1990-06-12",11637,11637,11513,11513,19550
"1990-06-13",11430,11513,11389,11473,31740
"1990-06-14",11348,11881,11308,11473,9510
"1990-06-15",11554,11677,11391,11596,13970
"1990-06-16",11471,11636,11430,11637,8680
"1990-06-18",11348,11636,11348,11637,12080
"1990-06-19",11554,11636,11308,11555,13960
"1990-06-20",11348,11595,11348,11350,16890
"1990-06-21",11348,11513,11348,11391,21990
"1990-06-22",11471,11513,11348,11473,24150
"1990-06-23",11348,11513,11348,11391,8490
"1990-06-25",11348,11430,11308,11309,13370
"1990-06-26",11268,11389,11225,11391,54780
"1990-06-27",11471,11513,11308,11513,28190
"1990-06-28",11554,11596,11431,11596,36410
"1990-06-29",11594,11594,11389,11391,17740
"1990-06-30",11390,11390,11063,11064,6350
"1990-07-02",11143,11185,11061,11187,19720
"1990-07-03",11185,11596,11185,11596,23300
"1990-07-04",11676,11676,11308,11473,11420
"1990-07-05",11308,11513,11144,11146,9270
"1990-07-06",11063,11268,10857,11064,11570
"1990-07-07",10940,11144,10940,11023,6270
"1990-07-09",11022,11103,10979,11064,11380
"1990-07-10",11144,11185,11061,11105,23580
"1990-07-11",10857,11226,10857,11187,28220
"1990-07-12",11022,11185,10979,11146,28810
"1990-07-13",11143,11143,10857,10859,23950
"1990-07-14",10857,10940,10734,10736,7450
"1990-07-16",10653,10653,10448,10653,7810
"1990-07-18",10653,10940,10653,10736,6960
"1990-07-19",10776,10776,10529,10572,5200
"1990-07-20",10571,10653,10571,10653,5420
"1990-07-21",10653,10653,10571,10572,220
"1990-07-23",10529,10611,10488,10572,7060
"1990-07-24",10488,10611,10366,10614,6120
"1990-07-25",10571,10653,10448,10653,11500
"1990-07-26",10653,10653,10488,10653,4220
"1990-07-27",10611,10611,10488,10614,7630
"1990-07-28",10446,10611,10446,10448,3870
"1990-07-30",10366,10447,10366,10407,340
"1990-07-31",10366,10447,10366,10407,9280
"1990-08-01",10407,10693,10407,10490,6600
"1990-08-02",10448,10448,10242,10326,13570
"1990-08-03",10284,10325,10160,10285,8230
"1990-08-04",10242,10366,10201,10367,17300
"1990-08-06",10366,10407,10242,10326,16230
"1990-08-07",10201,10201,9914,9916,21820
"1990-08-08",9628,9791,9505,9506,36420
"1990-08-09",9423,9505,9300,9506,49330
"1990-08-10",9463,9710,9341,9629,51060
"1990-08-11",9628,9669,9545,9670,44290
"1990-08-13",9546,9546,9218,9220,3600
"1990-08-14",9136,9136,8808,8810,13180
"1990-08-16",8398,8808,8398,8400,10700
"1990-08-17",8399,8399,8030,8032,14460
"1990-08-18",8029,8112,7989,7990,11510
"1990-08-20",7907,7989,7660,7663,13690
"1990-08-21",7578,7578,7333,7581,24850
"1990-08-22",7578,7619,7373,7417,7270
"1990-08-23",7455,7455,7087,7376,37000
"1990-08-24",7210,7333,7087,7252,20300
"1990-08-25",7087,7373,7005,7376,12030
"1990-08-27",7579,7702,7579,7704,5250
"1990-08-28",8030,8030,8030,8032,4000
"1990-08-29",8357,8357,7825,8154,22190
"1990-08-30",8194,8236,7948,7949,9630
"1990-08-31",7907,7907,7621,7786,15850
"1990-09-01",7743,7784,7578,7786,8790
"1990-09-03",7866,8112,7784,8113,9810
"1990-09-04",8357,8357,8152,8318,12970
"1990-09-05",8152,8357,8071,8318,14090
"1990-09-06",8192,8316,8029,8318,17640
"1990-09-07",8153,8276,8112,8277,18420
"1990-09-08",8276,8276,8153,8195,11360
"1990-09-10",8152,8152,8029,8154,6370
"1990-09-11",8030,8153,7948,8032,16410
"1990-09-12",8029,8029,7906,7908,6060
"1990-09-13",7825,7907,7784,7867,9180
"1990-09-14",7784,7866,7620,7826,20650
"1990-09-15",7825,7825,7497,7499,9070
"1990-09-17",7373,7373,7170,7171,10280
"1990-09-18",6883,7497,6883,7499,24280
"1990-09-19",7539,7580,7293,7540,36180
"1990-09-20",7578,7620,7456,7581,35210
"1990-09-21",7456,7578,7415,7581,10040
"1990-09-22",7578,7620,7374,7581,8010
"1990-09-24",7578,7661,7578,7581,12250
"1990-09-25",7415,7578,7415,7581,23420
"1990-09-26",7579,7621,7579,7621,20090
"1990-09-27",7578,7660,7578,7663,18600
"1990-09-28",7578,7784,7578,7786,13950
"1990-09-29",7743,7866,7743,7786,3220
"1990-10-05",7784,8112,7784,8113,23610
"1990-10-06",8153,8153,7907,8113,16620
"1990-10-08",7947,8112,7947,8113,8060
"1990-10-10",8112,8112,7907,7990,37530
"1990-10-11",7947,8276,7907,8113,23090
"1990-10-12",8112,8440,8112,8440,30140
"1990-10-13",8480,8522,8276,8277,8650
"1990-10-15",8357,8686,8357,8482,69370
"1990-10-16",8521,8685,8316,8318,30550
"1990-10-17",8358,8480,8276,8359,21840
"1990-10-18",8480,8480,8316,8400,18900
"1990-10-19",8522,8808,8522,8810,39750
"1990-10-20",8889,9013,8889,8933,25320
"1990-10-22",8645,9300,8645,9137,66850
"1990-10-23",9546,9546,9505,9547,50270
"1990-10-24",9956,9956,9914,9957,90980
"1990-10-25",9792,9792,9546,9547,2440
"1990-10-26",9137,9137,9137,9137,310
"1990-10-27",8727,8727,8727,8728,33530
"1990-10-29",8931,9137,8604,8605,54270
"1990-10-30",8562,9012,8440,8646,60900
"1990-10-31",8644,8727,8357,8482,21270
"1990-11-01",8603,8890,8562,8891,27040
"1990-11-02",8849,9095,8562,8564,25480
"1990-11-03",8562,8727,8521,8564,16220
"1990-11-05",8522,8686,8481,8605,16770
"1990-11-06",8604,8604,8481,8564,20890
"1990-11-07",8603,8686,8563,8687,14090
"1990-11-08",8604,8686,8523,8523,9220
