"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2018-12-20",3338,3338,3330,3339,402395
"2018-12-21",3338,3338,3330,3339,23959
"2018-12-24",3338,3363,3338,3364,55433
"2018-12-26",3355,3363,3346,3347,29400
"2018-12-27",3355,3355,3355,3355,1657
"2018-12-28",3346,3355,3346,3347,6540
"2019-01-02",3346,3346,3346,3347,0
"2019-01-03",3338,3355,3338,3347,1147
"2019-01-04",3355,3355,3346,3347,61
"2019-01-07",3346,3346,3346,3347,2183
"2019-01-08",3346,3355,3346,3347,20859
"2019-01-09",3346,3355,3346,3355,3534
"2019-01-10",3346,3355,3346,3355,2162
"2019-01-11",3346,3355,3338,3347,19632
"2019-01-14",3355,3355,3346,3347,902
"2019-01-15",3346,3346,3346,3347,0
"2019-01-16",3355,3355,3355,3355,4948
"2019-01-17",3355,3371,3355,3372,16845
"2019-01-18",3371,3380,3371,3380,18017
"2019-01-21",3380,3388,3371,3389,24325
"2019-01-22",3363,3380,3363,3380,5079
"2019-01-23",3380,3396,3380,3397,6972
"2019-01-24",3388,3388,3388,3389,261
"2019-01-25",3388,3388,3388,3389,540
"2019-01-28",3380,3388,3371,3372,15038
"2019-01-29",3388,3388,3388,3389,49
"2019-01-30",3363,3371,3363,3364,274
"2019-01-31",3388,3396,3380,3389,5896
"2019-02-01",3388,3388,3388,3389,0
"2019-02-07",3396,3396,3363,3364,1093
"2019-02-08",3388,3388,3388,3389,1
"2019-02-11",3388,3388,3388,3389,1
"2019-02-12",3388,3388,3380,3380,287
"2019-02-13",3388,3388,3363,3364,273
"2019-02-14",3388,3388,3363,3364,5431
"2019-02-15",3388,3388,3388,3389,1
"2019-02-18",3388,3388,3371,3372,3003
"2019-02-19",3388,3388,3380,3380,841
"2019-02-20",3380,3380,3380,3380,1
"2019-02-21",3380,3380,3380,3380,1
"2019-02-22",3380,3388,3380,3389,1163
"2019-02-25",3396,3413,3396,3405,3728
"2019-02-26",3413,3413,3413,3414,1
"2019-02-27",3421,3421,3371,3372,2
"2019-02-28",3413,3413,3380,3380,121
"2019-03-04",3380,3430,3371,3430,2208
"2019-03-05",3421,3421,3371,3372,122
"2019-03-06",3438,3438,3413,3422,1426
"2019-03-07",3438,3438,3413,3414,5727
"2019-03-08",3438,3438,3438,3439,1
"2019-03-11",3421,3421,3413,3414,61
"2019-03-12",3421,3430,3388,3430,4382
"2019-03-13",3430,3430,3396,3422,1848
"2019-03-14",3438,3438,3438,3439,1
"2019-03-15",3438,3463,3438,3439,3366
"2019-03-18",3471,3471,3471,3472,1
"2019-03-19",3438,3455,3413,3414,1563
"2019-03-20",3471,3471,3413,3430,2529
"2019-03-21",3471,3471,3471,3472,1
"2019-03-22",3480,3480,3396,3397,2
"2019-03-25",3471,3471,3471,3472,4
"2019-03-26",3471,3471,3471,3472,1
"2019-03-27",3471,3496,3463,3497,4111
"2019-03-28",3488,3488,3471,3489,8960
"2019-03-29",3496,3496,3405,3405,1871
"2019-04-01",3471,3471,3471,3472,1
