"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",16424,17585,16424,17585,20400
"1990-01-04",17527,18223,17410,18049,127250
"1990-01-05",17585,18049,17585,17643,28660
"1990-01-06",17643,17701,17352,17353,15310
"1990-01-08",17178,17527,17178,17411,25110
"1990-01-09",17410,17410,17178,17179,9380
"1990-01-10",17352,17352,16946,16947,16200
"1990-01-11",16830,17062,16714,16831,26420
"1990-01-12",16714,16946,16540,16831,20230
"1990-01-13",16714,16830,16656,16715,17500
"1990-01-15",16598,16656,16424,16424,8600
"1990-01-16",16308,16424,16076,16366,26290
"1990-01-17",16250,16366,16250,16308,12810
"1990-01-18",16308,16424,16250,16308,10160
"1990-01-19",16250,16250,16076,16134,4860
"1990-01-20",16076,16540,16018,16366,10580
"1990-01-22",16482,16946,16482,16656,40650
"1990-01-23",16714,16946,16656,16831,49240
"1990-01-24",17120,17120,17004,17063,57930
"1990-01-25",17120,17236,16946,17005,68190
"1990-01-29",16830,17004,16830,17005,27030
"1990-01-30",16830,16830,16482,16540,23010
"1990-01-31",16540,16540,16424,16482,14360
"1990-02-01",16598,16598,16366,16482,9240
"1990-02-02",16366,16424,16192,16308,11820
"1990-02-03",16250,16366,16250,16250,7020
"1990-02-05",16482,16482,16308,16366,3070
"1990-02-06",16424,16598,16424,16598,10470
"1990-02-07",16830,16830,16598,16656,149140
"1990-02-08",16076,16656,16076,16656,8980
"1990-02-09",16714,16714,16598,16656,14360
"1990-02-10",16656,16714,16482,16482,8080
"1990-02-12",16424,16482,16308,16308,5140
"1990-02-13",16250,16250,16192,16250,8900
"1990-02-14",16134,16308,16134,16250,8970
"1990-02-15",16366,16424,16134,16250,7250
"1990-02-16",16308,16424,16250,16424,10760
"1990-02-17",16424,16424,16250,16366,6840
"1990-02-19",16308,16308,16250,16250,4750
"1990-02-20",16308,16366,16192,16192,9300
"1990-02-21",16424,16424,16076,16134,6170
"1990-02-22",16250,16250,16018,16250,8710
"1990-02-23",16192,16250,16076,16134,7350
"1990-02-24",16250,16250,15960,16018,5450
"1990-02-26",15960,16018,15727,15844,9230
"1990-02-27",15785,16250,15669,16250,13880
"1990-02-28",16250,16250,15902,16076,7050
"1990-03-02",16251,16541,16251,16308,15560
"1990-03-03",16309,16367,16251,16308,15300
