"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2015-12-24",37000,37000,26900,27200,2170256
"2015-12-28",26300,27300,23700,24100,531253
"2015-12-29",24400,25300,23900,24800,372616
"2015-12-30",24880,30300,24600,29000,1292034
"2016-01-04",27700,29100,27100,28400,480332
"2016-01-05",28000,31000,28000,30400,793013
"2016-01-06",32380,38400,31400,35300,1947147
"2016-01-07",34300,39400,33400,38000,1211956
"2016-01-08",36900,40600,36300,37200,777097
"2016-01-11",38400,38400,36800,37000,306171
"2016-01-12",37800,39400,34100,34800,601254
"2016-01-13",34800,35500,33800,35400,397703
"2016-01-14",34600,36300,34000,35900,276010
"2016-01-15",36800,42300,36600,40600,1103222
"2016-01-18",39400,41100,37800,40400,525071
"2016-01-19",39200,39600,36500,37900,472759
"2016-01-20",38200,38700,34400,34900,361495
"2016-01-21",35000,36000,31100,32500,563857
"2016-01-22",33300,33300,30100,31500,485384
"2016-01-25",32300,35500,31700,35500,788339
"2016-01-26",34500,37400,34500,35800,550200
"2016-01-27",36700,36700,33800,34400,250333
"2016-01-28",35300,36400,34400,34400,277008
"2016-01-29",33900,34200,32000,33000,243850
"2016-02-01",33900,33900,31900,31900,112840
"2016-02-02",32000,32800,30900,32400,178074
"2016-02-03",32300,33700,31900,32500,114548
"2016-02-04",32900,33200,31380,31700,78959
"2016-02-05",31800,33380,31800,32600,137557
"2016-02-11",30400,31680,28000,28200,160723
"2016-02-12",27600,28500,25000,25400,210444
"2016-02-15",26280,26800,24680,26200,96507
"2016-02-16",26400,28200,26300,28200,144084
"2016-02-17",28200,28480,26600,26600,88834
"2016-02-18",27400,32200,27400,29800,509082
"2016-02-19",29380,31600,29000,30300,213407
"2016-02-22",30200,30600,28800,29800,136662
"2016-02-23",30100,30500,29400,29400,69779
"2016-02-24",29400,30300,28400,28500,102178
"2016-02-25",28980,29400,27500,28100,123161
"2016-02-26",28400,29100,27900,28100,100386
"2016-02-29",28300,28480,27000,27400,97669
"2016-03-02",27900,28300,27300,27600,58736
"2016-03-03",28100,29800,27400,29500,320458
"2016-03-04",29480,30280,28900,30200,189376
"2016-03-07",30400,30600,29000,29000,96270
"2016-03-08",29400,29600,27400,28000,83603
"2016-03-09",28500,29500,28000,29300,72580
"2016-03-10",29900,30200,29000,29600,107250
"2016-03-11",29600,29800,28900,29100,53041
"2016-03-14",29600,30200,29200,29800,83927
"2016-03-15",30200,30800,29200,29200,142746
"2016-03-16",29400,29880,28400,28600,86572
"2016-03-17",28800,29200,28500,28700,89044
"2016-03-18",29800,30280,29300,29400,138492
"2016-03-21",29600,29780,28800,28900,64386
"2016-03-22",29300,31700,29000,31200,414566
"2016-03-23",31500,32100,30800,31600,317011
"2016-03-24",31500,31500,30800,30900,123386
"2016-03-25",30900,32500,30700,32100,211111
"2016-03-28",31800,31800,30500,31200,425465
"2016-03-29",31700,34800,31300,34800,794083
"2016-03-30",34300,35300,33600,35000,317470
"2016-03-31",34800,35800,34700,35200,214219
"2016-04-01",35200,35500,33100,33700,194795
"2016-04-04",33700,34300,32300,33100,227498
"2016-04-05",33100,33100,31600,32300,235494
"2016-04-06",32200,32800,31400,31900,233891
"2016-04-07",32400,33400,31900,32900,217682
"2016-04-08",32600,34300,32300,33900,180976
"2016-04-11",34300,34400,33000,33000,94280
"2016-04-12",33200,34000,33000,33500,123526
"2016-04-14",33500,34400,32400,34400,112573
"2016-04-15",34200,34300,32900,33000,106520
"2016-04-18",32600,32900,31600,31800,109017
"2016-04-19",31780,32200,31100,31500,123892
"2016-04-20",31300,31880,30500,31000,100404
"2016-04-21",31100,31780,30900,31100,59512
"2016-04-22",31100,31400,30700,30700,82495
"2016-04-25",30700,30700,29500,30500,144157
"2016-04-26",30300,30600,29900,29900,68029
"2016-04-27",29700,31600,29600,30900,125985
"2016-04-28",31500,31500,30400,30600,53890
"2016-04-29",30700,30700,29600,29800,65014
"2016-05-02",29700,30000,27500,27900,144634
"2016-05-03",27900,28300,27400,28200,83420
"2016-05-04",28300,28300,26700,27100,141878
"2016-05-09",27300,27600,26580,27300,67274
"2016-05-10",27300,28400,27200,28000,70307
"2016-05-11",28280,28400,27600,27800,57471
"2016-05-12",27700,29200,27700,28600,150046
"2016-05-13",28580,28700,28000,28300,47300
"2016-05-16",28300,29000,28000,28000,70367
"2016-05-17",28000,28000,26800,27300,82937
"2016-05-18",27600,30300,27000,29300,455596
"2016-05-19",33400,34100,29300,29500,1337633
"2016-05-20",29700,30000,28500,28600,233208
"2016-05-23",29200,29800,28700,29600,128515
"2016-05-24",29600,30000,28500,28900,153388
"2016-05-25",29100,29600,27400,27400,216712
"2016-05-26",27780,28200,26980,27500,114295
"2016-05-27",27700,27700,26800,27000,115932
"2016-05-30",27100,27300,25700,25700,201944
"2016-05-31",25800,26700,25700,26300,98779
"2016-06-01",26400,26900,26200,26200,85652
"2016-06-02",26400,26500,25880,26200,82359
"2016-06-03",26700,27400,26400,27200,158252
"2016-06-07",27300,27600,26700,26700,67719
"2016-06-08",26900,27000,26500,26900,69250
"2016-06-09",27200,27200,26400,26400,88847
"2016-06-10",26480,26700,25680,25800,140809
"2016-06-13",25600,26300,25200,25600,76723
"2016-06-14",25400,25780,24980,25300,64941
"2016-06-15",25300,26580,24900,26500,97015
"2016-06-16",26500,26800,25300,25300,86606
"2016-06-17",25400,25800,24500,25200,70261
"2016-06-20",25100,25380,24900,25100,50967
"2016-06-21",25200,25200,24400,24700,65511
"2016-06-22",24700,25780,24400,25300,102427
"2016-06-23",25100,25300,24180,24500,92080
