"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",24800,25200,24200,25200,9970
"1990-01-04",25200,26200,25100,26200,17110
"1990-01-05",26200,26200,25200,25200,12530
"1990-01-06",25000,25500,25000,25400,1340
"1990-01-08",24800,25500,24800,25500,11790
"1990-01-09",26000,26000,25300,25800,18080
"1990-01-10",25300,25500,25300,25400,7050
"1990-01-11",25400,25500,24600,24600,1180
"1990-01-12",24700,25300,24700,25100,6210
"1990-01-13",25100,25200,24800,24800,5500
"1990-01-15",25000,25000,24500,24500,1220
"1990-01-16",24600,24600,24300,24500,2500
"1990-01-17",24500,24500,24300,24300,3730
"1990-01-18",24100,24300,24000,24100,6800
"1990-01-19",24100,24100,24000,24000,2480
"1990-01-20",24000,24500,24000,24500,780
"1990-01-22",24700,25000,24600,24900,9580
"1990-01-23",25200,25200,24900,24900,12780
"1990-01-24",25100,25500,25100,25500,15170
"1990-01-25",25700,25800,25500,25500,21220
"1990-01-29",25700,25700,25100,25600,9450
"1990-01-30",25800,25800,25200,25500,15120
"1990-01-31",25100,25300,25000,25200,13060
"1990-02-01",24700,25200,24700,25200,6490
"1990-02-02",24900,25300,24900,25200,4570
"1990-02-03",25300,25300,24900,25000,1070
"1990-02-05",24700,25000,24700,24700,310
"1990-02-06",24700,25000,24700,24700,1880
"1990-02-07",25000,25000,24700,24700,5550
"1990-02-08",24700,25500,24700,25300,17380
"1990-02-09",25100,25500,25100,25200,17000
"1990-02-10",25300,25300,25000,25000,800
"1990-02-12",25000,25000,24700,25000,5850
"1990-02-13",24900,24900,24500,24500,2570
"1990-02-14",24600,25000,24600,25000,3680
"1990-02-15",25000,25100,24800,25000,2670
"1990-02-16",25000,25000,24800,24800,2950
"1990-02-17",24800,24800,24600,24800,520
"1990-02-19",24600,24700,24600,24700,2370
"1990-02-20",24600,24600,24500,24500,3350
"1990-02-21",24500,24500,24200,24400,4150
"1990-02-22",24400,24500,24400,24500,31810
"1990-02-23",24600,24700,24500,24500,20700
"1990-02-24",24400,24500,24300,24400,3130
"1990-02-26",24200,24400,23700,23900,1780
"1990-02-27",23900,24300,23800,24300,3470
"1990-02-28",24500,24500,24300,24400,5220
"1990-03-02",11613,11660,11380,11428,8600
"1990-03-03",11427,11427,11380,11428,2140
"1990-03-05",11427,11427,11334,11428,1340
"1990-03-06",11333,11426,11333,11334,2230
"1990-03-07",11195,11336,10963,10962,1800
"1990-03-08",11054,11146,10960,11007,3300
"1990-03-09",11008,11101,11008,11102,12610
"1990-03-12",11195,11195,10917,10915,6810
"1990-03-13",10917,10917,10730,10729,5310
"1990-03-14",10730,10870,10730,10776,3550
"1990-03-15",10775,11148,10775,11102,17710
"1990-03-16",11193,11240,10960,11007,20010
"1990-03-17",11006,11006,11006,11007,6930
"1990-03-19",11055,11101,11055,11102,3490
"1990-03-20",11194,11194,11101,11148,5600
"1990-03-21",11054,11148,11054,11148,3340
"1990-03-22",11055,11242,11055,11242,12130
"1990-03-23",11101,11148,11055,11054,8610
"1990-03-24",11009,11009,10917,10915,3010
"1990-03-26",10917,11009,10917,10962,11510
"1990-03-27",11008,11055,10961,11054,21590
"1990-03-28",10962,10962,10821,10821,960
"1990-03-29",10963,10963,10870,10915,11020
"1990-03-30",10961,11055,10961,11054,3450
"1990-03-31",11101,11101,10961,11054,3450
"1990-04-02",10914,11054,10914,11007,4110
"1990-04-03",11009,11009,10963,10962,1340
"1990-04-04",11008,11101,10869,11102,9160
"1990-04-06",11008,11194,11008,11148,37120
