"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2012-01-20",11682,12600,9930,9930,9090634
"2012-01-25",9613,9813,8945,9213,2292402
"2012-01-26",9329,9463,9062,9396,1123837
"2012-01-27",9496,9613,8895,8896,1221212
"2012-01-30",8812,9045,8795,8846,442340
"2012-01-31",8895,8928,8461,8512,788399
"2012-02-01",8495,8728,8428,8495,399005
"2012-02-02",8645,8728,8511,8595,399790
"2012-02-03",8628,8945,8511,8795,469464
"2012-02-06",8812,8828,8261,8295,713828
"2012-02-07",8278,8411,8111,8295,319998
"2012-02-08",8278,8595,8211,8295,308284
"2012-02-09",8344,8812,8328,8779,457163
"2012-02-10",8845,8845,8411,8578,308568
"2012-02-13",8578,8762,8495,8578,230808
"2012-02-14",8595,8645,8411,8445,250664
"2012-02-15",8461,8495,8361,8462,130479
"2012-02-16",8411,8428,8111,8128,358716
"2012-02-17",8228,8228,7944,7994,313401
"2012-02-20",7994,8144,7710,7761,406578
"2012-02-21",7844,7844,7476,7544,384696
"2012-02-22",7627,7760,7577,7761,267315
"2012-02-23",7677,7977,7677,7761,198998
"2012-02-24",7476,7510,7059,7193,628803
"2012-02-27",7076,7193,6508,6542,537339
"2012-02-28",6508,6592,6125,6192,625636
"2012-02-29",6258,6425,6191,6342,384448
"2012-03-02",6392,6458,6125,6175,449185
"2012-03-05",6158,6392,6158,6292,299446
"2012-03-06",6375,6542,6325,6409,342140
"2012-03-07",6358,6609,6292,6476,237333
"2012-03-08",6475,6592,6375,6476,214169
"2012-03-09",6575,6992,6475,6843,594539
"2012-03-12",6959,7093,6809,7010,361035
"2012-03-13",7093,7126,6876,7076,478704
"2012-03-14",7076,7076,6792,6793,285953
"2012-03-15",6742,6892,6692,6859,213273
"2012-03-16",7109,7109,6859,6859,256201
"2012-03-19",6776,6892,6575,6676,295524
"2012-03-20",6675,6709,6458,6576,160510
"2012-03-21",6559,6609,6408,6492,109718
"2012-03-22",6458,6659,6458,6659,98273
"2012-03-23",6609,6725,6525,6693,97806
"2012-03-26",6709,6926,6692,6809,143634
"2012-03-27",6859,6859,6625,6659,124847
"2012-03-28",6559,6742,6408,6659,158460
"2012-03-29",6458,6642,6442,6576,104502
"2012-03-30",6609,6742,6542,6626,102351
"2012-04-02",6659,6659,6475,6476,56307
"2012-04-03",6508,6525,5991,6075,405982
"2012-04-04",6175,6175,5808,5891,190393
"2012-04-05",5791,6041,5791,5908,138763
"2012-04-06",5958,6108,5941,6058,89939
"2012-04-09",5974,6058,5791,5808,145686
"2012-04-10",5741,5874,5691,5808,102273
"2012-04-12",5908,5908,5724,5758,68758
"2012-04-13",5791,5941,5791,5825,83615
"2012-04-16",5808,5891,5757,5808,85358
"2012-04-17",5858,5858,5641,5674,193839
"2012-04-18",5757,5774,5591,5658,201960
"2012-04-19",5791,5824,5657,5725,98971
"2012-04-20",5674,5707,5540,5691,96826
"2012-04-23",5674,5774,5574,5574,57083
"2012-04-24",5474,5607,5240,5274,192901
"2012-04-25",5324,5374,5090,5107,116953
"2012-04-26",5223,5240,4673,4757,307987
"2012-04-27",4806,5056,4673,5057,261440
"2012-04-30",5223,5390,4940,5124,104969
"2012-05-02",5123,5307,5073,5307,63707
"2012-05-03",5340,5474,5290,5341,75855
"2012-05-04",5407,5407,5257,5357,52895
"2012-05-07",5240,5490,5207,5224,73141
"2012-05-08",5324,5324,5107,5207,37107
"2012-05-09",5207,5924,5207,5641,385961
"2012-05-10",5641,5774,5540,5641,112192
"2012-05-11",5707,5724,5474,5508,45501
"2012-05-14",5641,5674,5474,5574,46055
"2012-05-15",5607,5807,5474,5791,189713
"2012-05-16",5874,6008,5607,5708,245122
"2012-05-17",5824,5891,5424,5491,247159
"2012-05-18",5307,5340,5006,5074,103783
"2012-05-21",5140,5440,5023,5324,137954
"2012-05-22",5374,5390,5290,5374,39833
"2012-05-23",5290,5524,5173,5341,98552
"2012-05-24",5340,5340,5190,5291,39785
"2012-05-25",5257,5340,5223,5224,36187
"2012-05-29",5374,5374,5190,5207,35828
"2012-05-30",5273,5340,5190,5241,44138
"2012-05-31",5290,5307,5190,5274,30878
"2012-06-01",5223,5290,5190,5241,28491
"2012-06-04",5107,5123,4806,4807,57329
"2012-06-05",4806,4906,4706,4857,53725
"2012-06-07",4890,5006,4890,4957,53914
"2012-06-08",4956,5006,4840,4890,43650
"2012-06-11",4973,5056,4906,4974,40693
"2012-06-12",4973,5006,4923,4923,40450
"2012-06-13",4940,5040,4923,4957,24947
"2012-06-14",4956,5006,4906,4940,45564
"2012-06-15",4956,4990,4873,4923,16786
"2012-06-18",4990,5040,4906,4940,47496
"2012-06-19",4956,4990,4873,4873,75607
"2012-06-20",4940,5006,4890,4940,114850
"2012-06-21",4990,5240,4940,5174,273864
"2012-06-22",5073,5407,5073,5207,242626
"2012-06-25",5157,5240,4990,4990,103357
"2012-06-26",4973,5040,4856,4857,101048
"2012-06-27",4890,4890,4806,4823,57733
"2012-06-28",4940,4956,4823,4890,65214
"2012-06-29",4906,4940,4840,4873,37005
"2012-07-02",4906,4940,4856,4890,46529
"2012-07-03",4906,4990,4823,4957,146564
"2012-07-04",4956,5107,4906,5007,117633
"2012-07-05",5006,5056,4956,4990,85523
"2012-07-06",4973,5207,4973,5157,159389
"2012-07-09",5157,5157,5073,5090,38575
"2012-07-10",5223,5557,5073,5291,599967
"2012-07-11",5374,5574,5223,5374,398519
"2012-07-12",5407,5757,5307,5591,405209
"2012-07-13",5574,5657,5273,5574,176091
"2012-07-16",5574,5808,5474,5741,200780
"2012-07-17",5774,5824,5574,5825,197302
"2012-07-18",5824,5824,5524,5524,119463
"2012-07-19",5540,5641,5290,5441,147055
"2012-07-20",5507,5540,5357,5391,57086
"2012-07-23",5390,5440,5223,5341,101293
"2012-07-24",5374,5457,5290,5407,66550
"2012-07-25",5324,5557,5273,5508,156193
"2012-07-26",5474,5574,5374,5491,150608
"2012-07-27",5540,5540,5424,5474,153053
"2012-07-30",5557,5657,5440,5441,209408
"2012-07-31",5524,5540,5374,5391,120284
"2012-08-01",5374,5424,5257,5274,103088
"2012-08-02",5324,5324,5240,5274,35324
"2012-08-03",5290,5424,5240,5241,53857
"2012-08-06",5257,5324,5240,5241,52589
"2012-08-07",5257,5273,5107,5257,79145
"2012-08-08",5324,5674,5223,5458,471511
"2012-08-09",5457,5507,5307,5324,185369
"2012-08-10",5374,5424,5273,5291,86958
"2012-08-13",5323,5374,5240,5307,57880
