"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",18500,18500,18500,18500,0
"1990-01-04",18200,19300,18200,19000,2650
"1990-01-05",19000,19800,18800,19800,17020
"1990-01-06",20600,20600,20200,20600,14690
"1990-01-08",21500,21600,19900,21100,13230
"1990-01-09",20900,21000,20200,20400,3870
"1990-01-10",20100,20100,19400,19600,2370
"1990-01-11",19200,19800,18800,19500,3980
"1990-01-12",19100,19800,18900,19800,2810
"1990-01-13",20000,20000,19500,20000,6440
"1990-01-15",19800,21000,19800,20500,7700
"1990-01-16",20300,20500,19800,20000,3560
"1990-01-17",20200,20200,19500,19700,3670
"1990-01-18",19700,19900,19500,19900,2310
"1990-01-19",19600,19600,19300,19300,850
"1990-01-20",19000,19300,19000,19000,400
"1990-01-22",19300,19700,19300,19700,1830
"1990-01-23",19800,20000,19700,19800,2830
"1990-01-24",20000,20200,19900,20000,3210
"1990-01-25",19000,20000,19000,20000,4550
"1990-01-29",20000,20300,20000,20000,1210
"1990-01-30",19500,20100,19500,20000,3000
"1990-01-31",19800,20000,19700,19700,10190
"1990-02-01",20000,20500,19700,20500,22000
"1990-02-02",20800,21000,20700,20800,33480
"1990-02-03",20600,20600,20000,20500,3190
"1990-02-05",20400,20400,20000,20000,3810
"1990-02-06",20000,20500,20000,20500,5240
"1990-02-07",20600,21100,20500,20700,15500
"1990-02-08",20900,21300,20900,21300,13950
"1990-02-09",21300,21600,21000,21400,18590
"1990-02-10",21400,21400,21100,21100,1920
"1990-02-12",21200,21200,20800,20800,3870
"1990-02-13",20800,21000,20600,20600,2090
"1990-02-14",20600,20800,20500,20700,1570
"1990-02-15",20800,20900,20800,20900,3010
"1990-02-16",20800,21000,20700,21000,6340
"1990-02-17",21100,21100,20900,21000,3130
"1990-02-19",20600,21000,20600,21000,1670
"1990-02-20",20900,21000,20600,21000,5960
"1990-02-21",20900,21000,20500,20800,2790
"1990-02-22",20800,20800,20600,20800,3790
"1990-02-23",20000,21000,20000,21000,10690
"1990-02-24",21000,21000,20300,20300,1260
"1990-02-26",20200,20500,20200,20300,2990
"1990-02-27",20300,20900,20300,20900,1030
"1990-02-28",20500,20500,20300,20400,2250
"1990-03-02",14405,14475,14405,14475,280
"1990-03-03",14405,14405,14405,14405,590
"1990-03-05",14124,14194,14054,14123,1650
"1990-03-06",14124,14475,14124,14194,1000
"1990-03-07",14264,14264,14054,14123,2870
"1990-03-08",14124,14124,14054,14053,1900
"1990-03-09",14054,14124,13913,14123,3480
"1990-03-12",14124,14335,14054,14334,2230
"1990-03-13",14124,14124,14054,14053,380
"1990-03-14",14054,14054,13913,14053,1230
"1990-03-15",13983,14054,13702,14053,3530
"1990-03-16",14124,14124,13843,14053,2470
"1990-03-17",14054,14054,14054,14053,0
"1990-03-19",13773,14054,13773,14053,1140
"1990-03-20",13843,14264,13843,14053,1990
