"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2014-11-26",2833,3256,2833,3256,5653
"2014-11-27",3742,3742,3683,3742,7600
"2014-11-28",3683,4266,3593,3948,1002
"2014-12-01",4123,4123,4123,4123,188
"2014-12-02",4492,4492,3508,3989,4391
"2014-12-03",3593,3953,3593,3953,201
"2014-12-04",3593,3593,3418,3418,356
"2014-12-05",3592,3592,3503,3503,750
"2014-12-08",3521,3521,3521,3521,300
"2014-12-09",3350,3350,3265,3265,490
"2014-12-10",3593,3593,3548,3593,3001
"2014-12-11",3503,3503,3503,3503,200
"2014-12-12",3333,3333,3333,3333,300
"2014-12-15",3351,3414,3171,3414,801
"2014-12-16",3153,3414,3153,3414,751
"2014-12-17",3773,3773,3773,3773,1
"2014-12-18",3413,4338,3207,3207,5651
"2014-12-19",3593,3593,3144,3234,2202
"2014-12-22",3144,3144,3144,3144,0
"2014-12-23",3414,3414,3414,3414,1
"2014-12-24",2901,3324,2901,3324,381
"2014-12-26",3773,3773,3773,3773,1
"2014-12-29",3207,3679,3207,3679,301
"2014-12-30",4227,4227,4227,4227,1
"2015-01-02",4227,4227,4227,4227,1
"2015-01-05",3773,3773,3773,3773,300
"2015-01-06",3584,3584,3584,3584,300
"2015-01-07",3058,3584,3058,3162,8602
"2015-01-08",3593,3593,3593,3593,1
"2015-01-09",3157,3593,3157,3593,5001
"2015-01-12",3773,3773,3773,3773,1
"2015-01-13",3408,3593,3408,3593,302
"2015-01-14",3773,3773,3773,3773,1
"2015-01-15",3584,3584,3584,3584,300
"2015-01-16",3148,3773,3148,3773,11
"2015-01-19",3459,3459,3459,3459,300
"2015-01-20",3975,3975,3396,3414,4001
"2015-01-21",3503,3503,3194,3194,48
"2015-01-22",3593,3593,3234,3234,1558
"2015-01-23",3251,3251,3189,3189,1147
"2015-01-26",3207,3207,3207,3207,300
"2015-01-27",3224,3683,3224,3683,301
"2015-01-28",3503,3503,3503,3503,1510
"2015-01-29",4028,4028,4028,4029,1
"2015-01-30",3503,3592,3426,3503,4522
"2015-02-02",3593,3593,3593,3593,1
"2015-02-03",3638,3638,3413,3427,1081
"2015-02-04",3427,3427,3413,3427,2798
"2015-02-05",3368,3863,2919,3863,3001
"2015-02-06",4132,4132,3283,4132,1803
"2015-02-09",3925,3925,3593,3773,1301
"2015-02-10",3422,3593,3422,3593,1001
