"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2018-08-06",18492,24040,18492,24040,471436
"2018-08-07",25170,30820,25118,29793,4200097
"2018-08-08",30409,34775,29176,29999,2124033
"2018-08-09",30820,31077,26608,27584,749265
"2018-08-10",27276,28098,25375,26095,512687
"2018-08-13",25632,26505,24091,24605,313140
"2018-08-14",24656,25118,22242,22910,350711
"2018-08-16",22190,22601,21060,22396,196668
"2018-08-17",22190,23474,21522,22191,404187
"2018-08-20",23834,27430,22909,23321,1833431
"2018-08-21",22601,23166,22344,23167,384137
"2018-08-22",23064,23783,21933,21934,255685
"2018-08-23",21779,22396,21625,22345,130407
"2018-08-24",22396,22396,21163,21163,133439
"2018-08-27",21009,21009,20341,20598,88985
"2018-08-28",20598,21009,20238,20855,121622
"2018-08-29",22858,24913,21368,21369,1297045
"2018-08-30",21214,21317,20547,20598,126052
"2018-08-31",20341,20957,20341,20958,75592
"2018-09-03",20547,21009,20547,20598,92083
"2018-09-04",22036,22396,21009,21061,287445
"2018-09-05",20855,21471,20598,21266,92422
"2018-09-06",18697,19622,18697,19057,759511
"2018-09-07",18851,19108,17773,17979,350803
"2018-09-10",17824,17875,16797,17003,323051
"2018-09-11",16745,17824,16745,17105,373056
"2018-09-12",16951,17464,16694,17259,173957
"2018-09-13",17310,17567,16797,17362,253262
"2018-09-14",18184,18697,16848,17362,727998
"2018-09-17",17567,18184,17362,17979,335778
"2018-09-18",18030,19005,17978,18595,481211
"2018-09-19",18749,18954,17927,18133,190719
"2018-09-20",18338,18646,17464,17516,208111
"2018-09-21",17619,17824,17208,17311,66431
"2018-09-27",17259,17516,17002,17311,36776
"2018-09-28",17567,17567,16745,16951,81427
"2018-10-01",17105,17105,16026,16129,111518
"2018-10-02",16026,16078,14793,15051,109745
"2018-10-04",14999,15256,14280,14434,95593
"2018-10-05",14280,14793,14023,14794,60887
"2018-10-08",14639,15050,14382,14434,51614
"2018-10-10",14588,14691,12893,13150,96663
"2018-10-11",11865,12636,11865,11917,98252
"2018-10-12",11865,12687,11865,12174,56379
"2018-10-15",12122,13971,12071,13150,256625
"2018-10-16",13201,13355,12841,12996,85227
"2018-10-17",13458,13715,12430,13047,82485
"2018-10-18",12944,13663,12636,13664,41762
"2018-10-19",13304,13920,13150,13664,87592
"2018-10-22",14896,16334,14126,14126,876862
"2018-10-23",13920,13971,12841,12842,163616
"2018-10-24",12893,13098,11609,11609,100856
"2018-10-25",11044,11609,10889,11147,92985
"2018-10-26",11403,11557,10684,10993,69766
"2018-10-29",10787,11198,9770,9780,96269
"2018-10-30",9564,9770,9112,9688,137016
"2018-10-31",9759,10376,9739,10150,79517
"2018-11-01",10273,10889,10252,10633,126189
"2018-11-02",10633,11146,10530,11044,69277
"2018-11-05",10941,11095,10684,10993,33235
"2018-11-06",11609,14228,11300,12534,1368186
"2018-11-07",12328,13715,12122,12688,660819
"2018-11-08",12841,12944,12482,12893,142372
"2018-11-09",13047,13612,12739,13201,302435
"2018-11-12",13201,13201,12071,12380,125334
"2018-11-13",11814,11917,11198,11712,151606
"2018-11-14",11660,11968,11660,11712,67188
"2018-11-15",11403,11403,10941,11147,91086
"2018-11-16",11300,11454,11198,11404,47429
"2018-11-19",11506,11506,11095,11095,64917
"2018-11-20",10992,11095,10581,10993,53500
"2018-11-21",10735,10838,10530,10736,33256
"2018-11-22",10889,11198,10530,10684,57489
"2018-11-23",10633,10838,10273,10325,56152
"2018-11-26",10324,10478,10232,10325,38997
"2018-11-27",10633,10787,10427,10530,32439
"2018-11-28",10581,11095,10376,10633,50840
"2018-11-29",10787,10941,10478,10479,39692
"2018-11-30",10478,10478,10170,10222,61867
"2018-12-03",10222,10530,10222,10428,27754
"2018-12-04",10633,10735,10376,10479,14424
"2018-12-05",10324,10427,10181,10274,19928
"2018-12-06",10181,10273,9790,9791,35665
"2018-12-07",9800,10068,9800,9852,12383
"2018-12-10",9852,10016,9369,9400,34353
"2018-12-11",9431,9739,9266,9369,11494
"2018-12-12",9369,9595,9348,9544,17013
"2018-12-13",9636,9780,9554,9760,17068
"2018-12-14",9749,9862,9297,9472,19973
"2018-12-17",9369,9369,8989,9092,27629
"2018-12-18",9092,9194,8907,8989,14855
"2018-12-19",9040,9955,8927,9411,81655
"2018-12-20",9225,9533,9184,9185,19113
"2018-12-21",9184,9441,9133,9143,13689
"2018-12-24",9143,9389,9102,9185,30584
"2018-12-26",9040,9122,8362,8640,53824
"2018-12-27",8773,8927,8691,8753,18386
"2018-12-28",9020,9831,9020,9246,205619
"2019-01-02",9389,9636,9194,9195,65942
"2019-01-03",9359,9359,9112,9185,25299
"2019-01-04",9143,9235,8753,9236,23989
"2019-01-07",9554,10478,9554,9565,112836
"2019-01-08",9646,9729,9246,9256,35437
"2019-01-09",9420,9574,9235,9524,41842
"2019-01-10",9472,9554,9297,9421,17374
"2019-01-11",9492,10242,9431,9750,172918
"2019-01-14",9872,9872,9585,9698,37822
