"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2002-01-10",178208,178208,178208,178243,114379
"2002-01-11",177363,177363,157067,168723,210517
"2002-01-14",172170,188616,172170,182571,240127
"2002-01-15",181260,181260,173041,173483,69608
"2002-01-16",166956,194229,166956,182139,100990
"2002-01-17",183840,203765,183840,203772,180249
"2002-01-18",228039,228039,216784,227998,37091
"2002-01-21",255269,255269,242281,255255,201822
"2002-01-22",285523,285523,268208,285538,72419
"2002-01-23",319743,319743,309364,319716,169991
"2002-01-24",357831,357831,337487,357783,74056
"2002-01-25",400588,400588,400588,400617,33839
"2002-01-28",430489,447804,376819,436956,289134
"2002-01-29",428293,428293,385009,402345,168492
"2002-01-30",389368,449974,355656,449939,549841
"2002-01-31",497513,501833,484532,501855,80954
"2002-02-01",527804,560275,443452,510504,538553
"2002-02-04",493216,506197,449974,449939,150496
"2002-02-05",398017,484544,398017,462916,417989
"2002-02-06",437010,475960,426168,432634,128105
"2002-02-07",380684,421822,380684,380712,93375
"2002-02-08",359123,367777,335313,367735,121882
"2002-02-14",367806,382463,324949,324908,142233
"2002-02-15",308492,363467,294649,333557,308444
"2002-02-18",343126,347895,327964,337453,69569
"2002-02-19",341798,366898,337478,359086,97802
"2002-02-20",341813,354794,341813,342213,59292
"2002-02-21",341817,351333,341817,346102,40890
"2002-02-22",348297,373775,348297,353894,65742
"2002-02-25",372038,380692,359106,368167,72858
"2002-02-26",370376,380285,356953,356919,85453
"2002-02-27",359098,399731,359098,399753,294993
"2002-02-28",411033,439156,404967,430467,214400
"2002-03-04",430490,449965,410145,441283,215486
"2002-03-05",434785,480180,421797,423978,511609
"2002-03-06",415767,419224,373345,373359,283346
"2002-03-07",369073,393682,356955,363407,243584
"2002-03-08",354804,365190,336192,338317,127891
"2002-03-11",344837,359122,343974,354326,197668
"2002-03-12",364302,396715,363439,375088,467880
"2002-03-13",376370,378110,349160,350430,215753
"2002-03-14",350464,354805,334018,346102,215173
"2002-03-15",350479,351341,337491,339181,240983
"2002-03-18",340513,372051,337477,352597,525056
"2002-03-19",359102,394546,356065,394560,744774
"2002-03-20",398427,423534,394528,415329,635430
"2002-03-21",415318,425711,393241,398017,448947
"2002-03-22",400589,445605,400154,419650,971115
"2002-03-25",428309,469433,421822,469405,757143
"2002-03-26",471622,506203,445653,445611,1246880
"2002-03-27",454277,497505,454277,497527,820540
"2002-03-28",519160,555944,482356,493199,1366835
"2002-03-29",519145,532126,491002,519160,679640
"2002-04-01",519174,558145,458623,458589,833863
"2002-04-02",458612,469433,428736,469405,427007
"2002-04-03",484557,484557,439147,456428,267136
"2002-04-04",445656,458637,426167,428306,216557
"2002-04-08",421848,452158,421848,432634,414736
"2002-04-09",441290,445624,380684,380712,411860
"2002-04-10",391515,391515,350895,363407,181941
"2002-04-11",355630,382855,355630,375527,163776
"2002-04-12",359540,378103,359540,375088,109929
"2002-04-15",378968,403640,378968,393696,383835
"2002-04-16",402751,408824,391509,405809,489945
"2002-04-17",410989,413577,398001,404945,258663
"2002-04-18",404920,421359,398847,411001,295431
"2002-04-19",415312,419639,404498,407970,126570
"2002-04-22",390233,410136,359103,366439,281065
"2002-04-23",367765,367765,346137,353894,110555
"2002-04-24",353955,363906,341822,341781,101840
"2002-04-25",324892,346099,302822,307171,125153
"2002-04-26",309317,320138,298503,309331,149200
"2002-04-29",298943,307169,272532,272560,158154
"2002-04-30",250959,273407,244893,268232,288590
"2002-05-02",272957,290264,267767,287698,131085
"2002-05-03",276855,285516,272535,274289,72504
"2002-05-06",258736,300225,258736,296354,99381
"2002-05-07",289883,331870,289883,331828,184607
"2002-05-08",346125,369500,341798,359086,185267
"2002-05-09",367766,380698,339203,354758,108509
"2002-05-10",346141,350461,337480,343077,61340
"2002-05-13",332274,367766,332274,354758,97589
"2002-05-14",346578,363458,343976,343941,57898
"2002-05-15",351755,369498,348297,361679,111286
"2002-05-16",367782,370377,359121,361247,56230
"2002-05-17",363891,376816,363443,367735,180801
"2002-05-20",367777,378121,359123,367735,65208
"2002-05-21",359132,363452,341817,346102,70739
"2002-05-22",341813,352627,337479,342213,32942
"2002-05-23",382449,382869,352629,353029,393281
"2002-05-24",360850,360850,338346,348269,127644
"2002-05-27",346127,372040,346127,363407,337429
"2002-05-28",363447,367775,347872,353462,152209
"2002-05-29",357403,362593,333145,333125,193425
"2002-05-30",333134,345253,293308,293323,285218
"2002-05-31",293741,302830,277724,281210,118409
"2002-06-03",268646,287258,266051,268232,91583
"2002-06-04",268206,292885,268206,279049,134028
"2002-06-05",286810,312338,281193,300675,136779
"2002-06-07",317982,317982,285077,285105,72206
"2002-06-10",282046,293737,282046,292026,43817
"2002-06-11",292004,295903,286821,289865,41663
"2002-06-12",285520,309329,283353,308467,150905
"2002-06-14",298936,302821,295465,297218,55406
"2002-06-17",293307,296344,285523,285538,44204
"2002-06-18",285522,298510,281181,281210,58481
"2002-06-19",281193,285527,250083,259144,76635
"2002-06-20",243161,268226,243161,253520,35514
"2002-06-21",255290,264807,248789,257416,39474
"2002-06-24",250968,260050,246627,246599,33261
"2002-06-25",253572,263965,233227,241839,21399
"2002-06-26",222847,229341,212895,212853,57364
"2002-06-27",214174,225002,212877,223670,28260
"2002-06-28",229750,247934,229750,246167,24152
"2002-07-02",228883,245770,228883,242271,27401
"2002-07-03",250962,250962,238408,250927,31420
"2002-07-04",250958,259611,244036,250495,43751
"2002-07-05",244461,257449,244461,248760,58963
"2002-07-08",251839,261348,241873,245303,77365
"2002-07-09",242730,256580,239693,255255,45299
"2002-07-10",249660,267353,247500,259577,105663
"2002-07-11",250114,255304,239279,241839,50590
"2002-07-12",247515,250973,237985,237950,51021
"2002-07-15",237985,242305,233651,237950,32553
"2002-07-16",238408,254425,235820,246599,148974
"2002-07-18",255291,266491,255291,259577,188624
"2002-07-19",272109,272109,258749,263904,219186
"2002-07-22",246639,257025,232346,232326,90639
"2002-07-23",223699,240586,204645,237950,60236
"2002-07-24",221114,228912,216359,216317,69083
"2002-07-25",227125,231866,203308,207229,127202
"2002-07-26",211980,211980,201159,205501,88476
"2002-07-29",209813,213698,199848,199876,59749
"2002-07-30",205479,222780,203312,203333,59284
"2002-07-31",202021,203318,197252,197716,56087
"2002-08-01",194661,204192,194661,201605,74360
"2002-08-02",195524,202881,195524,198148,32166
"2002-08-05",195972,200292,186876,191653,54404
