"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",2326254,2326254,2301060,2301060,5270
"1990-01-04",2275866,2343050,2242274,2309458,4050
"1990-01-05",2267468,2267468,2259070,2259070,380
"1990-01-06",2259069,2259069,2225477,2225478,400
"1990-01-08",2191885,2191885,2183487,2183488,1590
"1990-01-09",2183487,2242274,2183487,2217080,3390
"1990-01-10",2225477,2301060,2191885,2267468,6980
"1990-01-11",2259069,2259069,2183487,2217080,1550
"1990-01-12",2191886,2242274,2175089,2242274,2160
"1990-01-13",2225478,2225478,2175089,2175090,840
"1990-01-15",2183487,2183487,2149895,2149896,630
"1990-01-16",2107905,2107905,2099507,2107906,1230
"1990-01-17",2107905,2166691,2107905,2141498,2880
"1990-01-18",2124701,2141497,2107905,2116304,1380
"1990-01-19",2116303,2116303,2057517,2116304,1540
"1990-01-20",2124701,2124701,2099507,2124702,360
"1990-01-22",2040721,2175089,2040721,2158294,1810
"1990-01-23",2141497,2141497,2099507,2099508,3290
"1990-01-24",2141497,2158293,2124701,2149896,4260
"1990-01-25",2166691,2166691,2133099,2141498,2860
"1990-01-29",2099507,2141497,2099507,2141498,3370
"1990-01-30",2107905,2133099,2099507,2133100,1130
"1990-01-31",2099507,2124701,2099507,2124702,1710
"1990-02-01",2124701,2141497,2107905,2107906,1650
"1990-02-02",2099507,2107905,2091109,2107906,1790
"1990-02-03",2074313,2074313,2074313,2074313,100
"1990-02-05",1990333,2158293,1990333,2124702,13270
"1990-02-06",2124701,2141497,2107905,2141498,2280
"1990-02-07",2124701,2124701,2107905,2107906,1410
"1990-02-08",2065915,2124701,2065915,2107906,1120
"1990-02-09",2107905,2124701,2107905,2107906,4210
"1990-02-10",2107905,2107905,2065915,2082711,1170
"1990-02-12",2082711,2099507,2065915,2065915,3160
"1990-02-13",2091109,2091109,2057517,2065915,410
"1990-02-14",2074313,2082711,2065915,2082711,3670
"1990-02-15",1998731,2099507,1998731,2091109,2210
"1990-02-16",2074313,2091109,2074313,2082711,970
"1990-02-17",2082711,2082711,2065915,2065915,680
"1990-02-19",2057517,2082711,2057517,2057517,1590
"1990-02-20",2015527,2049119,2015527,2032323,2960
"1990-02-21",2015527,2032323,2015527,2015527,1540
"1990-02-22",2023925,2023925,1998731,2015527,2120
"1990-02-23",2032323,2049119,2032323,2040721,1860
"1990-02-24",2040721,2040721,2040721,2040721,0
"1990-02-26",2015527,2023925,2007129,2023925,2430
"1990-02-27",2015527,2040721,2015527,2040721,1790
"1990-02-28",2074313,2074313,2007129,2007129,850
"1990-03-02",2007096,2057466,2007096,2032323,2850
"1990-03-03",2032092,2040522,2015355,2015572,1730
"1990-03-05",2015355,2015355,1998462,2015572,2580
"1990-03-06",2015355,2015355,2015355,2015572,1400
"1990-03-07",1998680,1998680,1998680,1998681,4000
"1990-03-08",1990214,1998680,1990214,1998681,1130
"1990-03-09",1998654,2023817,1998654,2023877,2460
"1990-03-12",2007086,2007086,2007086,2007127,2060
"1990-03-13",1998489,1998489,1990179,1990376,2600
"1990-03-14",1973113,1981580,1973113,1981930,1300
"1990-03-15",1931231,1973134,1931231,1973485,1460
"1990-03-16",1973299,2057456,1973299,2007127,810
"1990-03-17",1990192,2015355,1990192,2015572,410
"1990-03-19",2015377,2015377,1998680,1998681,1890
"1990-03-20",1998654,2032283,1990187,2023877,2950
"1990-03-21",2040710,2049020,2023817,2023877,1620
"1990-03-22",2023823,2023823,2007086,2007127,4500
"1990-03-23",1981580,1981580,1981580,1981930,200
"1990-03-24",1981708,1981708,1948232,1948429,180
"1990-03-26",1948232,1964968,1931338,1948429,2850
"1990-03-27",1973242,1973242,1939805,1948429,1480
"1990-03-28",1948080,1948080,1906020,1931537,1260
"1990-03-29",1847503,1931310,1847503,1914787,1640
"1990-03-30",1897902,1948232,1897902,1948429,650
"1990-03-31",1973063,1989993,1956363,1956734,660
"1990-04-02",1973063,1981527,1956363,1956734,2010
"1990-04-03",1948266,1965002,1931372,1965180,5240
"1990-04-04",1990027,2015194,1973134,1973485,5550
"1990-04-06",1956397,1973134,1956397,1973485,2140
"1990-04-07",1889469,1965002,1889469,1965180,30
"1990-04-09",1931160,1956363,1931160,1956734,920
"1990-04-10",2006877,2006877,1931187,1931537,330
"1990-04-11",1914450,1948080,1914450,1931537,210
"1990-04-12",1923372,1923372,1898169,1898036,580
"1990-04-13",1881234,1881234,1839334,1839197,14050
"1990-04-14",1847797,1856070,1839334,1839197,3730
"1990-04-16",1822427,1839321,1813961,1814001,1810
"1990-04-17",1805547,1847797,1805547,1839197,2040
"1990-04-18",1839155,1872788,1830691,1830752,1790
"1990-04-19",1839100,1847567,1771877,1772054,2380
"1990-04-20",1771888,1805522,1771888,1780359,2130
"1990-04-21",1780355,1780355,1780355,1780359,560
"1990-04-23",1780150,1780150,1721510,1772054,2160
"1990-04-24",1754792,1754792,1754792,1755163,600
"1990-04-25",1738215,1738215,1738215,1738412,2660
"1990-04-26",1679540,1679540,1654376,1654377,620
"1990-04-27",1603686,1721279,1603686,1679573,1450
"1990-04-28",1595639,1595639,1595639,1595679,130
"1990-04-30",1553404,1553404,1528044,1528395,2650
"1990-05-01",1511675,1595639,1511675,1595679,1430
"1990-05-03",1629149,1662782,1629149,1662823,340
"1990-05-04",1721302,1729576,1679246,1729966,8110
"1990-05-07",1679246,1796839,1679246,1729966,3250
"1990-05-08",1729576,1754779,1721302,1729966,2990
"1990-05-09",1704399,1704399,1704399,1704770,370
"1990-05-10",1628866,1704399,1620553,1704770,330
"1990-05-11",1671217,1671217,1629160,1629180,730
"1990-05-12",1604145,1646205,1604145,1646072,300
"1990-05-14",1612426,1612426,1612426,1612430,210
"1990-05-15",1612426,1612426,1545166,1612430,620
"1990-05-16",1603686,1679223,1586949,1679573,2720
"1990-05-17",1746660,1746660,1729770,1746858,5200
"1990-05-18",1713005,1713005,1687842,1688019,1250
"1990-05-19",1612116,1738016,1612116,1679573,810
"1990-05-21",1662782,1662782,1662782,1662823,10
"1990-05-22",1679196,1721293,1679196,1704770,3270
"1990-05-23",1721293,1721293,1679196,1704770,870
"1990-05-24",1704539,1704539,1679375,1688019,960
"1990-05-25",1721465,1746628,1712998,1713215,2680
"1990-05-26",1704845,1704845,1646205,1646072,110
"1990-05-28",1645939,1687842,1645939,1688019,810
"1990-05-29",1679223,1696116,1679223,1679573,2690
"1990-05-30",1687861,1763395,1662694,1763608,6060
"1990-05-31",1780131,1780131,1754968,1763608,960
"1990-06-01",1805504,1805504,1755134,1788805,4320
"1990-06-02",1788627,1805367,1788627,1797250,5260
"1990-06-04",1797058,1830691,1780361,1830752,5060
"1990-06-05",1847585,1847585,1797058,1830752,5660
"1990-06-07",1797274,1839334,1797274,1839197,2350
"1990-06-08",1822446,1822446,1822446,1822447,130
"1990-06-09",1797053,1797053,1797053,1797250,40
"1990-06-11",1763255,1763255,1746519,1755163,3080
"1990-06-12",1746660,1746660,1746660,1746858,0
"1990-06-13",1797053,1797053,1797053,1797250,10
"1990-06-14",1712876,1729576,1712876,1729966,1620
"1990-06-15",1713030,1746660,1713030,1746858,5210
"1990-06-16",1721447,1721447,1721447,1721661,150
"1990-06-18",1696251,1696251,1696251,1696465,500
"1990-06-19",1696251,1696251,1696251,1696465,0
"1990-06-20",1679519,1679519,1662782,1662823,1920
"1990-06-21",1628853,1696116,1628853,1679573,7380
"1990-06-22",1729563,1729563,1704399,1704770,4000
"1990-06-23",1729717,1729717,1704554,1721661,3240
"1990-06-25",1754729,1754729,1637293,1704770,30
"1990-06-26",1704409,1729576,1704409,1729966,10660
"1990-06-27",1746660,1754934,1746660,1746858,9200
"1990-06-28",1763351,1763351,1671077,1721661,2600
"1990-06-29",1704399,1704399,1704399,1704770,0
"1990-06-30",1687842,1687842,1687842,1688019,0
"1990-07-02",1679223,1679223,1679223,1679573,0
"1990-07-03",1721491,1763395,1721491,1763608,1530
"1990-07-04",1721447,1738184,1721447,1721661,550
"1990-07-05",1679223,1679223,1679223,1679573,10
"1990-07-06",1637615,1662782,1637615,1662823,210
"1990-07-07",1637566,1637566,1637566,1637626,80
