"","."
"1",734
"2",608
"3",127
"4",98
"5",47
"6",7
"7",29
"8",0
"9",0
"10",14
"11",NA
"12",1
"13",29
"14",29
"15",6
"16",6
"17",NA
"18",0
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",2
"28",0
"29",1
"30",NA
"31",NA
"32",NA
"33",0
"34",NA
"35",NA
"36",NA
"37",NA
"38",1
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",1
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",33
"64",2
"65",31
"66",NA
"67",31
"68",875
"69",815
"70",26
"71",NA
"72",365
"73",131
"74",0
"75",170
"76",NA
"77",NA
"78",23
"79",100
"80",NA
"81",60
"82",6
"83",18
"84",NA
"85",NA
"86",15
"87",NA
"88",NA
"89",3
"90",NA
"91",18
"92",NA
"93",342
"94",326
"95",NA
"96",11
"97",NA
"98",3
"99",297
"100",NA
"101",NA
"102",0
"103",14
"104",NA
"105",NA
"106",0
"107",NA
"108",16
"109",NA
"110",NA
"111",2
"112",NA
"113",NA
"114",NA
"115",NA
"116",NA
"117",NA
"118",NA
"119",533
"120",68
"121",NA
"122",31
"123",NA
"124",NA
"125",434
"126",57
"127",31
"128",NA
"129",18
"130",9
"131",NA
"132",NA
"133",5
"134",2
"135",NA
"136",NA
"137",NA
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",6
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",11
"161",-78
"162",88
"163",NA
"164",NA
"165",54
"166",3
"167",5
"168",0
"169",NA
"170",NA
"171",NA
"172",-2
"173",NA
"174",4
"175",434
"176",434
"177",NA
"178",NA
"179",NA
"180",1
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",NA
"189",430
"190",422
"191",NA
"192",NA
"193",NA
"194",3
"195",NA
"196",NA
"197",1
"198",3
"199",NA
"200",NA
"201",0
"202",NA
"203",-11
"204",41
"205",NA
"206",41
"207",NA
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",34
"217",NA
"218",31
"219",NA
"220",NA
"221",3
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",-18
"228",NA
"229",NA
"230",NA
"231",50
"232",50
"233",100
