"","."
"1",201
"2",82
"3",118
"4",118
"5",41
"6",6
"7",15
"8",13
"9",19
"10",20
"11",NA
"12",3
"13",1
"14",1
"15",0
"16",0
"17",0
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",28
"28",18
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",10
"37",NA
"38",30
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",40
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-36
"64",1
"65",-37
"66",NA
"67",-37
"68",-36
"69",-2
"70",1279
"71",519
"72",273
"73",NA
"74",50
"75",102
"76",2
"77",NA
"78",5
"79",NA
"80",12
"81",75
"82",NA
"83",760
"84",461
"85",10
"86",NA
"87",201
"88",2
"89",58
"90",3
"91",26
"92",NA
"93",NA
"94",NA
"95",808
"96",712
"97",247
"98",273
"99",NA
"100",95
"101",67
"102",NA
"103",7
"104",2
"105",4
"106",14
"107",NA
"108",3
"109",NA
"110",95
"111",NA
"112",NA
"113",10
"114",25
"115",NA
"116",59
"117",NA
"118",NA
"119",NA
"120",NA
"121",471
"122",454
"123",52
"124",NA
"125",359
"126",-71
"127",-2
"128",117
"129",17
"130",-1
"131",-37
"132",NA
"133",83
"134",NA
"135",NA
"136",0
"137",12
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",4
"149",NA
"150",NA
"151",23
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",-22
"165",-35
"166",14
"167",NA
"168",NA
"169",1
"170",-2
"171",0
"172",-3
"173",0
"174",NA
"175",NA
"176",0
"177",NA
"178",11
"179",74
"180",74
"181",NA
"182",NA
"183",NA
"184",0
"185",NA
"186",NA
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",NA
"193",63
"194",57
"195",NA
"196",NA
"197",NA
"198",0
"199",NA
"200",NA
"201",5
"202",1
"203",NA
"204",NA
"205",NA
"206",NA
"207",-9
"208",3
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",3
"220",11
"221",NA
"222",NA
"223",NA
"224",NA
"225",4
"226",NA
"227",NA
"228",8
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",-2
"235",0
"236",75
"237",75
