"","."
"1",284
"2",242
"3",42
"4",23
"5",13
"6",2
"7",0
"8",0
"9",2
"10",6
"11",NA
"12",0
"13",19
"14",19
"15",1
"16",1
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",2
"28",2
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",4
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",0
"46",NA
"47",NA
"48",NA
"49",NA
"50",1
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",20
"64",NA
"65",20
"66",NA
"67",20
"68",20
"69",NA
"70",727
"71",350
"72",48
"73",NA
"74",39
"75",26
"76",0
"77",NA
"78",NA
"79",NA
"80",101
"81",135
"82",NA
"83",377
"84",318
"85",8
"86",NA
"87",NA
"88",30
"89",7
"90",9
"91",NA
"92",NA
"93",5
"94",NA
"95",259
"96",234
"97",NA
"98",85
"99",NA
"100",3
"101",45
"102",NA
"103",4
"104",0
"105",NA
"106",NA
"107",NA
"108",96
"109",NA
"110",25
"111",NA
"112",20
"113",2
"114",2
"115",0
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",468
"122",468
"123",243
"124",NA
"125",512
"126",-1
"127",1
"128",-286
"129",NA
"130",48
"131",20
"132",NA
"133",21
"134",NA
"135",NA
"136",1
"137",15
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",2
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",11
"165",22
"166",-11
"167",NA
"168",NA
"169",49
"170",-2
"171",1
"172",-2
"173",NA
"174",NA
"175",NA
"176",0
"177",NA
"178",-44
"179",110
"180",107
"181",NA
"182",NA
"183",NA
"184",0
"185",NA
"186",NA
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",3
"193",154
"194",134
"195",NA
"196",NA
"197",NA
"198",0
"199",NA
"200",NA
"201",18
"202",1
"203",NA
"204",NA
"205",1
"206",NA
"207",63
"208",65
"209",NA
"210",0
"211",NA
"212",NA
"213",NA
"214",NA
"215",65
"216",NA
"217",NA
"218",NA
"219",NA
"220",2
"221",NA
"222",0
"223",NA
"224",NA
"225",2
"226",NA
"227",NA
"228",NA
"229",0
"230",NA
"231",NA
"232",NA
"233",NA
"234",-1
"235",66
"236",69
"237",135
