"","X2019.12","X2020.12","X2021.12","X2022.12"
"영업활동으로인한자산부채변동(운전자본변동)",5665,2271,-101,3075
"자산의감소(증가)",-1254,-5489,-4991,-1766
"부채의증가(감소)",6783,9429,5282,4866
"정부보조금등의변동",NA,NA,NA,NA
"기타운전자본의변동",136,-1668,-392,-25
"*영업에서창출된현금흐름",18359,20418,20700,22987
"기타영업활동으로인한현금흐름",-4791,-5946,-6901,-8453
"이자수입",176,200,263,207
"이자지급(-)",-393,-715,-583,-402
"배당금수입",207,302,548,348
"배당금지급(-)",NA,NA,NA,NA
"법인세환입",NA,NA,NA,NA
"법인세납부(-)",-4781,-5732,-7129,-8605
"중단영업관련현금흐름",NA,NA,NA,NA
"투자활동으로인한현금흐름",-10781,-25032,-139988,-12159
"투자활동으로인한현금유입액",4965,42686,71862,55876
"유동금융자산의감소",4561,41264,67350,48536
"장기금융상품의감소",NA,212,NA,NA
"매도가능금융자산의감소",NA,NA,NA,NA
"만기보유금융자산의감소",NA,NA,NA,NA
"장기대여금의감소",1,NA,NA,1
"파생상품의변동",NA,NA,NA,NA
"기타비유동금융자산의감소",NA,NA,NA,NA
"관계기업등지분관련투자자산의감소",187,1050,4406,7030
"유형자산의감소",67,90,67,122
"무형자산의감소",48,33,2,9
"생물자산의감소",NA,NA,NA,NA
"투자부동산의감소",NA,NA,NA,NA
"기타투자활동으로인한현금유입액",100,37,38,178
"(투자활동으로인한현금유출액)",15746,67718,211850,68035
"유동금융자산의증가",4038,53550,74221,57734
"장기금융상품의증가",NA,26,NA,NA
"매도가능금융자산의증가",NA,NA,NA,NA
"만기보유금융자산의증가",NA,NA,NA,NA
"장기대여금의증가",NA,119,0,NA
"기타비유동금융자산의증가",NA,NA,NA,NA
"관계기업등지분관련투자자산의증가",6217,5047,10060,2578
"유형자산의증가",4359,7594,7539,7007
"무형자산의증가",757,1063,519,555
"생물자산의증가",NA,NA,NA,NA
"투자부동산의증가",NA,NA,NA,NA
"기타투자활동으로인한현금유출액",374,320,119510,160
"기타투자활동으로인한현금흐름",NA,NA,NA,NA
"재무활동으로인한현금흐름",523,11921,116423,-3395
"재무활동으로인한현금유입액",4130,41021,130497,5298
"사채의증가",NA,60,94039,NA
"차입금의증가",2206,30031,18586,2460
"미지급금의증가",NA,NA,NA,NA
"유동성장기부채의증가",NA,NA,NA,NA
"기타금융부채의증가",NA,NA,3865,1305
"기타부채의증가",NA,NA,NA,NA
"유상증자",NA,NA,NA,NA
"자기주식의처분",NA,NA,1761,NA
"주식매입선택권의행사",NA,NA,398,614
"자본구성항목의증가",131,461,1145,880
"기타재무활동으로인한현금유입액",1793,10470,10702,39
"(재무활동으로인한현금유출액)",3138,28550,13476,6559
"사채의감소",NA,7891,NA,NA
"차입금의감소",762,9152,5293,4592
"미지급금의감소",NA,NA,NA,NA
"유동성장기부채의감소",NA,NA,NA,NA
"기타금융부채의감소",1380,1741,1143,1786
"기타부채의감소",NA,NA,NA,NA
"유상감자",NA,NA,NA,NA
"자기주식의취득",937,155,NA,NA
"자본구성항목의감소",59,9458,3510,156
"기타재무활동으로인한현금유출액",NA,154,3531,26
"기타재무활동으로인한현금흐름",-469,-550,-598,-2134
"영업투자재무활동기타현금흐름",NA,-22454,NA,NA
"연결범위변동으로인한현금의증가",NA,NA,NA,NA
"환율변동효과",866,-310,-877,447
"현금및현금성자산의증가",4176,-21402,-10643,-572
"기초현금및현금성자산",33229,37405,38457,27814
"기말현금및현금성자산",37405,16003,27814,27242
