"","."
"1",614
"2",538
"3",76
"4",76
"5",30
"6",6
"7",3
"8",1
"9",24
"10",12
"11",NA
"12",1
"13",0
"14",0
"15",1
"16",1
"17",0
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",12
"28",12
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",5
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",0
"46",NA
"47",0
"48",NA
"49",NA
"50",10
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",4
"58",NA
"59",0
"60",0
"61",NA
"62",NA
"63",-17
"64",-4
"65",-12
"66",NA
"67",-12
"68",-15
"69",2
"70",3112
"71",878
"72",319
"73",NA
"74",6
"75",375
"76",0
"77",NA
"78",0
"79",NA
"80",15
"81",163
"82",NA
"83",2234
"84",1717
"85",214
"86",NA
"87",0
"88",230
"89",19
"90",14
"91",31
"92",NA
"93",9
"94",NA
"95",1789
"96",853
"97",NA
"98",210
"99",278
"100",NA
"101",349
"102",NA
"103",NA
"104",9
"105",NA
"106",0
"107",NA
"108",6
"109",NA
"110",937
"111",NA
"112",817
"113",4
"114",5
"115",-14
"116",NA
"117",116
"118",NA
"119",9
"120",NA
"121",1323
"122",849
"123",50
"124",NA
"125",144
"126",-26
"127",-55
"128",736
"129",473
"130",43
"131",-12
"132",NA
"133",69
"134",3
"135",0
"136",NA
"137",39
"138",5
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",5
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",0
"162",NA
"163",4
"164",3
"165",7
"166",-3
"167",NA
"168",NA
"169",55
"170",-12
"171",1
"172",-13
"173",0
"174",NA
"175",NA
"176",0
"177",NA
"178",-34
"179",1
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",1
"189",NA
"190",NA
"191",NA
"192",0
"193",36
"194",NA
"195",NA
"196",NA
"197",NA
"198",0
"199",12
"200",NA
"201",23
"202",0
"203",NA
"204",NA
"205",NA
"206",NA
"207",39
"208",148
"209",NA
"210",143
"211",NA
"212",NA
"213",NA
"214",0
"215",NA
"216",5
"217",NA
"218",NA
"219",NA
"220",110
"221",NA
"222",79
"223",NA
"224",28
"225",1
"226",NA
"227",NA
"228",NA
"229",NA
"230",2
"231",0
"232",NA
"233",NA
"234",-6
"235",41
"236",121
"237",163
