"","."
"1",88
"2",59
"3",29
"4",35
"5",13
"6",2
"7",1
"8",0
"9",13
"10",6
"11",NA
"12",0
"13",-7
"14",-7
"15",7
"16",7
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",2
"28",1
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",0
"35",NA
"36",NA
"37",NA
"38",3
"39",NA
"40",NA
"41",0
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",3
"51",NA
"52",NA
"53",1
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-1
"64",-1
"65",0
"66",NA
"67",0
"68",1
"69",0
"70",837
"71",304
"72",116
"73",NA
"74",75
"75",77
"76",1
"77",NA
"78",NA
"79",NA
"80",14
"81",22
"82",NA
"83",533
"84",276
"85",1
"86",NA
"87",NA
"88",256
"89",NA
"90",NA
"91",NA
"92",NA
"93",NA
"94",NA
"95",118
"96",104
"97",NA
"98",68
"99",NA
"100",1
"101",35
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",1
"109",NA
"110",14
"111",NA
"112",5
"113",1
"114",NA
"115",NA
"116",NA
"117",7
"118",NA
"119",NA
"120",NA
"121",719
"122",710
"123",42
"124",NA
"125",149
"126",-25
"127",-22
"128",566
"129",9
"130",-15
"131",0
"132",NA
"133",10
"134",NA
"135",NA
"136",NA
"137",5
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",11
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",1
"164",-18
"165",3
"166",-21
"167",NA
"168",NA
"169",-18
"170",3
"171",6
"172",-1
"173",NA
"174",NA
"175",NA
"176",-3
"177",NA
"178",-71
"179",125
"180",25
"181",99
"182",NA
"183",NA
"184",NA
"185",NA
"186",0
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",NA
"193",196
"194",69
"195",110
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",17
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",20
"208",42
"209",NA
"210",NA
"211",NA
"212",NA
"213",42
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",14
"221",NA
"222",NA
"223",NA
"224",NA
"225",14
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-8
"232",NA
"233",NA
"234",0
"235",-67
"236",89
"237",22
