"","X2019.12","X2020.12","X2021.12"
"매출액",116,99,248
"매출원가",113,88,239
"매출총이익",3,10,9
"판매비와관리비",40,44,112
"인건비",24,17,36
"유무형자산상각비",2,4,17
"연구개발비",NA,2,0
"광고선전비",NA,0,2
"판매비",NA,-1,13
"관리비",13,22,45
"기타원가성비용",NA,NA,NA
"기타",1,NA,NA
"영업이익",-37,-34,-103
"영업이익(발표기준)",-37,-34,-103
"금융수익",5,9,5
"이자수익",5,9,5
"배당금수익",NA,NA,0
"외환이익",NA,NA,NA
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정 금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",NA,NA,NA
"금융원가",139,45,103
"이자비용",139,45,103
"외환손실",NA,NA,NA
"대손상각비",NA,NA,NA
"당기손익-공정가치측정 금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,NA
"기타금융원가",NA,NA,NA
"기타수익",84,15,239
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정 금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",0,4,14
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",0,0,1
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",0,0,0
"충당부채환입액",NA,NA,NA
"기타비용",143,310,329
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정 금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",0,1,12
"자산평가손실",NA,NA,NA
"자산손상차손",35,39,2
"기타대손상각비",15,35,3
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",20,-91,-50
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",-211,-456,-342
"법인세비용",NA,0,NA
"계속영업이익",-211,-456,-342
"중단영업이익",-140,-34,NA
"당기순이익",-351,-490,-342
"지배주주순이익",-370,-490,-342
"비지배주주순이익",-27,NA,NA
"자산",975,692,1081
"유동자산",180,127,455
"재고자산",8,8,366
"유동생물자산",NA,NA,NA
"유동금융자산",22,14,15
"매출채권및기타유동채권",36,40,59
"당기법인세자산",1,1,0
"계약자산",10,NA,NA
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",12,48,13
"현금및현금성자산",74,15,3
"매각예정비유동자산및처분자산집단",17,NA,NA
"비유동자산",794,566,626
"유형자산",5,81,148
"무형자산",6,11,106
"비유동생물자산",NA,NA,NA
"투자부동산",NA,NA,17
"장기금융자산",256,154,283
"관계기업등지분관련투자자산",458,283,NA
"장기매출채권및기타비유동채권",69,37,72
"이연법인세자산",NA,NA,NA
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",0,NA,NA
"기타금융업자산",NA,NA,NA
"부채",563,462,1031
"유동부채",528,409,821
"단기사채",85,8,182
"단기차입금",NA,19,15
"유동성장기부채",308,307,212
"유동금융부채",18,21,163
"매입채무및기타유동채무",69,54,183
"유동종업원급여충당부채",NA,NA,NA
"기타단기충당부채",3,NA,NA
"당기법인세부채",NA,NA,NA
"계약부채",0,NA,NA
"반품(환불)부채",NA,NA,NA
"배출부채",NA,NA,NA
"기타유동부채",45,0,66
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA
"비유동부채",35,53,210
"사채",NA,NA,31
"장기차입금",NA,44,168
"비유동금융부채",0,6,7
"장기매입채무및기타비유동채무",NA,NA,1
"비유동종업원급여충당부채",35,3,4
"기타장기충당부채",0,NA,NA
"이연법인세부채",NA,NA,NA
"장기당기법인세부채",NA,NA,NA
"기타비유동부채",NA,NA,NA
"기타금융업부채",NA,NA,NA
"자본",411,230,50
"지배기업주주지분",392,230,50
"자본금",742,65,75
"신종자본증권",NA,NA,NA
"자본잉여금",1089,2101,1546
"기타자본",1,0,0
"기타포괄손익누계액",-446,-477,-454
"이익잉여금(결손금)",-975,-1459,-1118
"비지배주주지분",NA,NA,NA
"영업활동으로인한현금흐름",-151,-167,-278
"당기순손익",-351,-490,-342
"법인세비용차감전계속사업이익",NA,NA,NA
"현금유출이없는비용등가산",371,479,530
"퇴직급여",29,7,5
"종업원급여",NA,NA,NA
"주식보상비",1,NA,NA
"감가상각비",12,9,31
"무형자산상각비",NA,NA,NA
"계약부채전입액",NA,NA,NA
"반품(환불)부채전입액",NA,NA,NA
"배출부채전입액",NA,NA,NA
"기타의대손상각비",19,34,3
"배당금지급",NA,NA,NA
"금융부채관련손실",69,101,1
"사채상환손실",3,12,NA
"투자자산평가손실",NA,NA,NA
"자산재평가손실",NA,NA,NA
"지분법관련손실",8,91,50
"종속기업관련손실",NA,20,NA
"관계기업관련손익",10,103,133
"(현금유입이없는수익등차감)",137,32,242
"금융부채관련이익",4,9,5
"사채상환이익",5,3,4
"퇴직급여충당부채환입액",NA,NA,NA
"계약부채환입액",NA,NA,NA
"반품(환불)부채환입액",NA,NA,NA
"배출부채환입액",NA,NA,NA
"주식보상비환입",NA,NA,NA
"투자자산평가이익",NA,NA,NA
"자산재평가이익",NA,NA,NA
"지분법관련이익",20,NA,NA
"종속회사관련이익",28,NA,NA
"법인세수익",NA,0,NA
"영업활동으로인한자산부채변동(운전자본변동)",-12,-85,-179
"자산의감소(증가)",-7,-55,-381
"부채의증가(감소)",-4,-30,203
"정부보조금등의변동",NA,NA,NA
"기타운전자본의변동",NA,NA,NA
"*영업에서창출된현금흐름",-128,-127,-232
"기타영업활동으로인한현금흐름",-23,-40,-46
"이자수입",6,6,1
"이자지급(-)",-29,-46,-48
"배당금수입",0,0,0
"배당금지급(-)",NA,NA,NA
"법인세환입",NA,0,1
"법인세납부(-)",0,NA,NA
"중단영업관련현금흐름",NA,NA,NA
"투자활동으로인한현금흐름",-424,3,-292
"투자활동으로인한현금유입액",687,104,42
"유동금융자산의감소",96,23,13
"장기금융상품의감소",NA,NA,0
"매도가능금융자산의감소",NA,NA,NA
"만기보유금융자산의감소",NA,NA,NA
"장기대여금의감소",21,49,8
"파생상품의변동",NA,NA,NA
"기타비유동금융자산의감소",NA,NA,NA
"관계기업등지분관련투자자산의감소",462,NA,NA
"유형자산의감소",1,1,16
"무형자산의감소",0,1,4
"생물자산의감소",NA,NA,NA
"투자부동산의감소",NA,NA,NA
"기타투자활동으로인한현금유입액",106,29,0
"(투자활동으로인한현금유출액)",1111,101,334
"유동금융자산의증가",74,1,30
"장기금융상품의증가",1,NA,125
"매도가능금융자산의증가",NA,NA,NA
"만기보유금융자산의증가",NA,NA,NA
"장기대여금의증가",4,42,27
"기타비유동금융자산의증가",NA,NA,NA
"관계기업등지분관련투자자산의증가",923,19,NA
"유형자산의증가",8,9,46
"무형자산의증가",0,1,75
"생물자산의증가",NA,NA,NA
"투자부동산의증가",NA,NA,NA
"기타투자활동으로인한현금유출액",100,29,31
