"","."
"1",8318
"2",4654
"3",3664
"4",2790
"5",333
"6",347
"7",8
"8",160
"9",150
"10",1792
"11",NA
"12",0
"13",873
"14",873
"15",202
"16",18
"17",NA
"18",157
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",27
"26",0
"27",307
"28",116
"29",141
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",0
"37",50
"38",36
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",12
"51",NA
"52",NA
"53",NA
"54",3
"55",NA
"56",NA
"57",0
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",793
"64",195
"65",598
"66",NA
"67",598
"68",598
"69",NA
"70",11067
"71",6774
"72",3772
"73",NA
"74",254
"75",1394
"76",5
"77",11
"78",NA
"79",NA
"80",46
"81",1266
"82",26
"83",4293
"84",3048
"85",28
"86",NA
"87",372
"88",139
"89",10
"90",674
"91",21
"92",NA
"93",0
"94",NA
"95",7079
"96",5267
"97",NA
"98",1429
"99",1157
"100",376
"101",1960
"102",NA
"103",NA
"104",218
"105",95
"106",NA
"107",NA
"108",28
"109",4
"110",1811
"111",552
"112",NA
"113",982
"114",77
"115",105
"116",95
"117",NA
"118",NA
"119",NA
"120",NA
"121",3988
"122",3988
"123",719
"124",NA
"125",713
"126",NA
"127",-51
"128",2608
"129",NA
"130",1070
"131",598
"132",NA
"133",818
"134",30
"135",NA
"136",NA
"137",391
"138",3
"139",NA
"140",NA
"141",NA
"142",0
"143",NA
"144",31
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",98
"152",0
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",142
"165",50
"166",92
"167",NA
"168",NA
"169",1460
"170",-391
"171",5
"172",-99
"173",NA
"174",NA
"175",NA
"176",-297
"177",NA
"178",-371
"179",233
"180",192
"181",NA
"182",NA
"183",NA
"184",1
"185",39
"186",NA
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",0
"193",604
"194",141
"195",48
"196",NA
"197",NA
"198",NA
"199",50
"200",NA
"201",311
"202",1
"203",NA
"204",NA
"205",52
"206",NA
"207",-61
"208",1121
"209",249
"210",872
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",1183
"221",NA
"222",665
"223",NA
"224",188
"225",329
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",2
"233",NA
"234",-5
"235",635
"236",631
"237",1266
