"","."
"1",316
"2",210
"3",106
"4",62
"5",30
"6",3
"7",NA
"8",NA
"9",6
"10",15
"11",NA
"12",8
"13",44
"14",44
"15",50
"16",5
"17",NA
"18",45
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",24
"28",NA
"29",24
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",2
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",6
"51",NA
"52",NA
"53",NA
"54",1
"55",NA
"56",5
"57",NA
"58",NA
"59",9
"60",NA
"61",NA
"62",NA
"63",75
"64",31
"65",44
"66",NA
"67",44
"68",44
"69",-1
"70",2316
"71",964
"72",17
"73",NA
"74",486
"75",87
"76",8
"77",NA
"78",NA
"79",NA
"80",2
"81",365
"82",NA
"83",1352
"84",719
"85",16
"86",NA
"87",111
"88",7
"89",496
"90",2
"91",0
"92",NA
"93",NA
"94",NA
"95",416
"96",91
"97",NA
"98",NA
"99",NA
"100",NA
"101",62
"102",NA
"103",NA
"104",17
"105",NA
"106",NA
"107",NA
"108",12
"109",NA
"110",324
"111",NA
"112",NA
"113",NA
"114",1
"115",1
"116",NA
"117",322
"118",NA
"119",0
"120",NA
"121",1901
"122",1821
"123",52
"124",NA
"125",52
"126",-84
"127",618
"128",1182
"129",80
"130",62
"131",44
"132",NA
"133",72
"134",3
"135",NA
"136",NA
"137",20
"138",0
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",17
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",9
"162",NA
"163",NA
"164",-10
"165",-31
"166",22
"167",NA
"168",NA
"169",90
"170",-27
"171",3
"172",NA
"173",NA
"174",NA
"175",NA
"176",-30
"177",NA
"178",-45
"179",345
"180",340
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",5
"189",NA
"190",NA
"191",NA
"192",NA
"193",389
"194",378
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",12
"202",0
"203",NA
"204",NA
"205",NA
"206",NA
"207",-20
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",NA
"221",NA
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-20
"232",NA
"233",NA
"234",6
"235",4
"236",361
"237",365
