"","."
"1",332
"2",246
"3",86
"4",32
"5",14
"6",2
"7",NA
"8",1
"9",-1
"10",16
"11",NA
"12",NA
"13",54
"14",54
"15",0
"16",0
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",0
"24",NA
"25",NA
"26",NA
"27",0
"28",0
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",1
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",1
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",0
"60",0
"61",NA
"62",NA
"63",54
"64",13
"65",42
"66",NA
"67",42
"68",41
"69",1
"70",469
"71",356
"72",NA
"73",NA
"74",10
"75",85
"76",NA
"77",9
"78",NA
"79",NA
"80",35
"81",218
"82",NA
"83",113
"84",21
"85",47
"86",NA
"87",NA
"88",24
"89",5
"90",NA
"91",15
"92",NA
"93",NA
"94",NA
"95",159
"96",142
"97",NA
"98",NA
"99",NA
"100",11
"101",79
"102",NA
"103",13
"104",11
"105",13
"106",NA
"107",NA
"108",14
"109",NA
"110",18
"111",NA
"112",NA
"113",5
"114",2
"115",NA
"116",10
"117",NA
"118",NA
"119",NA
"120",NA
"121",310
"122",308
"123",91
"124",NA
"125",49
"126",0
"127",0
"128",167
"129",2
"130",60
"131",42
"132",NA
"133",46
"134",NA
"135",NA
"136",1
"137",7
"138",3
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",2
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",0
"162",NA
"163",NA
"164",-14
"165",4
"166",-19
"167",NA
"168",NA
"169",71
"170",-12
"171",0
"172",0
"173",NA
"174",NA
"175",NA
"176",-12
"177",NA
"178",-13
"179",0
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",NA
"189",NA
"190",NA
"191",NA
"192",0
"193",13
"194",NA
"195",0
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",0
"202",12
"203",NA
"204",NA
"205",1
"206",NA
"207",-33
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",36
"221",NA
"222",NA
"223",NA
"224",NA
"225",5
"226",NA
"227",NA
"228",NA
"229",NA
"230",30
"231",3
"232",NA
"233",NA
"234",0
"235",14
"236",204
"237",218
