"","X2019.12","X2020.12","X2021.12","X2022.12"
"매출액",2842,1065,18984,28233
"매출원가",2539,930,16423,25302
"매출총이익",304,135,2561,2931
"판매비와관리비",292,65,1039,837
"인건비",79,19,514,508
"유무형자산상각비",6,2,31,34
"연구개발비",NA,0,NA,NA
"광고선전비",15,4,28,28
"판매비",90,19,185,-3
"관리비",101,20,281,271
"기타원가성비용",NA,NA,NA,NA
"기타",0,NA,0,0
"영업이익",11,70,1522,2094
"영업이익(발표기준)",11,70,1522,2094
"금융수익",10,8,91,462
"이자수익",2,1,39,186
"배당금수익",NA,NA,3,1
"외환이익",5,7,7,197
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정 금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,2,NA
"금융자산평가이익",NA,0,1,9
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,NA,39,68
"금융원가",135,55,352,668
"이자비용",125,52,333,474
"외환손실",10,3,14,194
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정 금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,0,NA
"금융자산처분손실",NA,NA,0,NA
"금융자산평가손실",NA,1,2,0
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,0,3,0
"기타수익",37,361,145,162
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정 금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",0,NA,53,5
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",0,0,8,3
"임대료수익",NA,NA,NA,NA
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,51
"대손충당금환입",NA,NA,NA,5
"충당부채환입액",NA,NA,1,60
"기타비용",16,219,85,65
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정 금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",2,0,4,26
"자산평가손실",NA,NA,NA,NA
"자산손상차손",7,1,11,1
"기타대손상각비",NA,0,18,NA
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",126,173,NA,0
"지분법손익",126,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",33,338,1322,1984
"법인세비용",-9,21,337,500
"계속영업이익",42,317,985,1484
"중단영업이익",-38,NA,NA,NA
"당기순이익",4,317,985,1484
"지배주주순이익",-2,317,599,1128
"비지배주주순이익",6,0,386,356
"자산",6959,26754,25916,30544
"유동자산",1780,9795,8298,13110
"재고자산",715,1505,1843,2132
"유동생물자산",NA,NA,NA,NA
"유동금융자산",46,497,443,2312
"매출채권및기타유동채권",503,3772,3718,5044
"당기법인세자산",0,NA,5,5
"계약자산",NA,NA,NA,NA
"반품(환불)자산",7,3,5,6
"배출권",NA,NA,1,NA
"기타유동자산",29,282,272,781
"현금및현금성자산",81,1747,2010,2830
"매각예정비유동자산및처분자산집단",398,1989,NA,NA
"비유동자산",5179,16959,17618,17433
"유형자산",1624,14512,14860,14234
"무형자산",1,83,95,117
"비유동생물자산",NA,NA,NA,NA
"투자부동산",1375,1067,1153,1123
"장기금융자산",204,433,429,913
"관계기업등지분관련투자자산",1949,NA,NA,13
"장기매출채권및기타비유동채권",26,6,6,2
"이연법인세자산",NA,61,391,343
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",NA,797,682,687
"기타금융업자산",NA,NA,NA,NA
"부채",3833,19976,18521,21879
"유동부채",3495,13856,11158,16232
"단기사채",NA,NA,NA,NA
"단기차입금",1696,6397,4272,5797
"유동성장기부채",1065,1696,1897,2823
"유동금융부채",27,75,99,101
"매입채무및기타유동채무",382,4573,3640,6912
"유동종업원급여충당부채",NA,9,14,16
"기타단기충당부채",NA,97,509,225
"당기법인세부채",2,80,601,297
"계약부채",NA,NA,NA,NA
"반품(환불)부채",10,4,6,7
"배출부채",NA,1,2,4
"기타유동부채",312,924,117,49
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA
"비유동부채",338,6120,7364,5647
"사채",NA,2545,3147,1522
"장기차입금",150,2350,3113,3135
"비유동금융부채",14,774,665,642
"장기매입채무및기타비유동채무",53,13,15,17
"비유동종업원급여충당부채",14,19,26,10
"기타장기충당부채",NA,280,282,163
"이연법인세부채",105,NA,NA,63
"장기당기법인세부채",NA,NA,NA,NA
"기타비유동부채",2,139,117,94
"기타금융업부채",NA,NA,NA,NA
"자본",3126,6778,7394,8665
"지배기업주주지분",2735,5725,5998,6941
"자본금",243,734,734,734
"신종자본증권",NA,NA,NA,NA
"자본잉여금",216,4265,4265,4265
"기타자본",-20,-204,-301,-301
"기타포괄손익누계액",-46,3,-5,-3
"이익잉여금(결손금)",2342,927,1305,2246
"비지배주주지분",391,1053,1396,1724
"영업활동으로인한현금흐름",61,-236,1170,3457
"당기순손익",4,317,985,1484
"법인세비용차감전계속사업이익",NA,NA,NA,NA
"현금유출이없는비용등가산",437,697,1982,2422
"퇴직급여",22,6,92,95
"종업원급여",NA,NA,4,NA
"주식보상비",NA,NA,NA,NA
"감가상각비",277,162,1060,1175
