"","."
"1",265
"2",254
"3",11
"4",17
"5",10
"6",3
"7",NA
"8",0
"9",0
"10",5
"11",NA
"12",NA
"13",-7
"14",-7
"15",1
"16",0
"17",NA
"18",1
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",30
"28",8
"29",20
"30",NA
"31",NA
"32",1
"33",NA
"34",NA
"35",NA
"36",NA
"37",1
"38",1
"39",NA
"40",NA
"41",NA
"42",1
"43",NA
"44",NA
"45",0
"46",NA
"47",NA
"48",NA
"49",NA
"50",1
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-35
"64",0
"65",-35
"66",NA
"67",-35
"68",-35
"69",NA
"70",791
"71",242
"72",78
"73",NA
"74",21
"75",101
"76",0
"77",NA
"78",NA
"79",NA
"80",39
"81",1
"82",NA
"83",549
"84",483
"85",11
"86",NA
"87",NA
"88",11
"89",NA
"90",NA
"91",NA
"92",NA
"93",44
"94",NA
"95",549
"96",448
"97",NA
"98",148
"99",61
"100",7
"101",185
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",47
"109",NA
"110",101
"111",NA
"112",53
"113",15
"114",NA
"115",21
"116",1
"117",11
"118",NA
"119",NA
"120",NA
"121",242
"122",242
"123",160
"124",NA
"125",184
"126",NA
"127",61
"128",-163
"129",NA
"130",28
"131",-35
"132",NA
"133",61
"134",2
"135",NA
"136",NA
"137",28
"138",3
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",1
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",3
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",10
"165",-14
"166",24
"167",NA
"168",NA
"169",32
"170",-4
"171",0
"172",-5
"173",NA
"174",NA
"175",NA
"176",0
"177",NA
"178",-29
"179",3
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",1
"187",NA
"188",2
"189",NA
"190",NA
"191",NA
"192",NA
"193",32
"194",1
"195",3
"196",NA
"197",NA
"198",NA
"199",18
"200",NA
"201",11
"202",0
"203",NA
"204",NA
"205",NA
"206",NA
"207",-7
"208",83
"209",NA
"210",83
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",90
"221",NA
"222",71
"223",NA
"224",16
"225",3
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",0
"235",-8
"236",9
"237",1
