"","."
"1",1094
"2",917
"3",176
"4",114
"5",58
"6",7
"7",NA
"8",1
"9",28
"10",15
"11",NA
"12",4
"13",63
"14",63
"15",9
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",9
"27",1
"28",NA
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",1
"38",8
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",5
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",74
"64",19
"65",56
"66",NA
"67",56
"68",56
"69",NA
"70",2651
"71",1233
"72",382
"73",NA
"74",228
"75",476
"76",0
"77",NA
"78",NA
"79",NA
"80",15
"81",133
"82",NA
"83",1418
"84",1102
"85",9
"86",NA
"87",26
"88",203
"89",NA
"90",1
"91",36
"92",NA
"93",42
"94",NA
"95",143
"96",131
"97",NA
"98",NA
"99",NA
"100",4
"101",98
"102",NA
"103",NA
"104",4
"105",NA
"106",NA
"107",NA
"108",25
"109",NA
"110",12
"111",NA
"112",NA
"113",9
"114",1
"115",2
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",2508
"122",2508
"123",146
"124",NA
"125",218
"126",NA
"127",20
"128",2124
"129",NA
"130",-34
"131",56
"132",NA
"133",92
"134",17
"135",NA
"136",NA
"137",38
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",14
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",-154
"165",-156
"166",2
"167",NA
"168",NA
"169",-21
"170",-13
"171",9
"172",-1
"173",1
"174",NA
"175",NA
"176",-22
"177",NA
"178",63
"179",654
"180",651
"181",0
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",3
"189",NA
"190",NA
"191",NA
"192",0
"193",591
"194",393
"195",131
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",66
"202",1
"203",NA
"204",NA
"205",0
"206",NA
"207",-51
"208",0
"209",NA
"210",NA
"211",NA
"212",NA
"213",0
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",7
"221",NA
"222",5
"223",NA
"224",NA
"225",2
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-44
"232",NA
"233",NA
"234",1
"235",-20
"236",153
"237",133
