"","."
"1",238
"2",201
"3",37
"4",35
"5",14
"6",0
"7",NA
"8",NA
"9",10
"10",10
"11",NA
"12",NA
"13",2
"14",2
"15",12
"16",1
"17",NA
"18",9
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",2
"26",NA
"27",8
"28",1
"29",5
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",2
"37",NA
"38",123
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",1
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",128
"64",NA
"65",128
"66",8
"67",137
"68",137
"69",NA
"70",387
"71",315
"72",35
"73",NA
"74",96
"75",37
"76",0
"77",NA
"78",NA
"79",NA
"80",0
"81",147
"82",NA
"83",72
"84",26
"85",NA
"86",NA
"87",NA
"88",26
"89",NA
"90",NA
"91",NA
"92",NA
"93",20
"94",NA
"95",106
"96",59
"97",NA
"98",20
"99",10
"100",7
"101",23
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",NA
"109",NA
"110",47
"111",NA
"112",NA
"113",13
"114",NA
"115",34
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",281
"122",281
"123",203
"124",NA
"125",394
"126",-26
"127",NA
"128",-290
"129",NA
"130",21
"131",128
"132",NA
"133",22
"134",4
"135",NA
"136",NA
"137",9
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",126
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",120
"163",NA
"164",-3
"165",8
"166",-11
"167",NA
"168",NA
"169",21
"170",NA
"171",NA
"172",NA
"173",NA
"174",NA
"175",NA
"176",NA
"177",NA
"178",91
"179",130
"180",6
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",3
"187",120
"188",0
"189",NA
"190",NA
"191",NA
"192",1
"193",40
"194",32
"195",NA
"196",NA
"197",NA
"198",NA
"199",3
"200",NA
"201",4
"202",NA
"203",NA
"204",NA
"205",NA
"206",0
"207",-7
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",6
"221",NA
"222",NA
"223",NA
"224",1
"225",5
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-1
"232",-15
"233",NA
"234",1
"235",92
"236",56
"237",147
