"","Price"
"2014-12-17",1678
"2014-12-18",1702
"2014-12-19",1736
"2014-12-22",1711
"2014-12-23",1720
"2014-12-24",1715
"2014-12-26",1702
"2014-12-29",1757
"2014-12-30",1748
"2015-01-02",1741
"2015-01-05",1748
"2015-01-06",1761
"2015-01-07",1774
"2015-01-08",1820
"2015-01-09",1890
"2015-01-12",1890
"2015-01-13",1915
"2015-01-14",1915
"2015-01-15",1890
"2015-01-16",1886
"2015-01-19",1899
"2015-01-20",1890
"2015-01-21",1869
"2015-01-22",1853
"2015-01-23",1890
"2015-01-26",1857
"2015-01-27",1815
"2015-01-28",1820
"2015-01-29",1802
"2015-01-30",1881
"2015-02-02",1865
"2015-02-03",1874
"2015-02-04",1890
"2015-02-05",1899
"2015-02-06",1894
"2015-02-09",1878
"2015-02-10",1907
"2015-02-11",1899
"2015-02-12",1836
"2015-02-13",1836
"2015-02-16",1865
"2015-02-17",1844
"2015-02-23",1878
"2015-02-24",1923
"2015-02-25",1957
"2015-02-26",1998
"2015-02-27",2002
"2015-03-02",2007
"2015-03-03",1965
"2015-03-04",1953
"2015-03-05",2015
"2015-03-06",2090
"2015-03-09",2019
"2015-03-10",2007
"2015-03-11",2007
"2015-03-12",2007
"2015-03-13",2007
"2015-03-16",2007
"2015-03-17",2007
"2015-03-18",2007
"2015-03-19",2007
"2015-03-20",2007
"2015-03-23",2007
"2015-03-24",2007
"2015-03-25",2007
"2015-03-26",2007
"2015-03-27",2007
"2015-03-30",2007
"2015-03-31",2007
"2015-04-01",2007
"2015-04-02",2007
"2015-04-03",2007
"2015-04-06",2007
"2015-04-07",2007
"2015-04-08",2007
"2015-04-09",2007
"2015-04-10",2007
"2015-04-13",2007
"2015-04-14",2007
"2015-04-15",2007
"2015-04-16",2007
"2015-04-17",2007
"2015-04-20",2007
"2015-04-21",2007
"2015-04-22",2007
"2015-04-23",2007
"2015-04-24",2007
"2015-04-27",2007
"2015-04-28",2007
"2015-04-29",2007
"2015-04-30",2007
"2015-05-04",2007
"2015-05-06",2007
"2015-05-07",2007
"2015-05-08",2007
"2015-05-11",2007
"2015-05-12",2007
"2015-05-13",2007
"2015-05-14",2007
"2015-05-15",2007
"2015-05-18",2007
"2015-05-19",2007
"2015-05-20",2007
"2015-05-21",2007
"2015-05-22",2007
"2015-05-26",1980
