"","Price"
"2018-11-28",6256
"2018-11-29",6231
"2018-11-30",6056
"2018-12-03",5956
"2018-12-04",5981
"2018-12-05",5981
"2018-12-06",5456
"2018-12-07",5130
"2018-12-10",4770
"2018-12-11",4910
"2018-12-12",4715
"2018-12-13",4730
"2018-12-14",4500
"2018-12-17",4224
"2018-12-18",4074
"2018-12-19",4264
"2018-12-20",4279
"2018-12-21",4470
"2018-12-24",4425
"2018-12-26",4239
"2018-12-27",4244
"2018-12-28",4460
"2019-01-02",4500
"2019-01-03",4570
"2019-01-04",4475
"2019-01-07",4680
"2019-01-08",4485
"2019-01-09",4555
"2019-01-10",4500
"2019-01-11",4610
"2019-01-14",4550
"2019-01-15",4460
"2019-01-16",4344
"2019-01-17",4219
"2019-01-18",4204
"2019-01-21",4355
"2019-01-22",4350
"2019-01-23",4505
"2019-01-24",4455
"2019-01-25",4385
"2019-01-28",4475
"2019-01-29",4425
"2019-01-30",4395
"2019-01-31",4425
"2019-02-01",4400
"2019-02-07",4319
"2019-02-08",4299
"2019-02-11",4375
"2019-02-12",4334
"2019-02-13",4355
"2019-02-14",4304
"2019-02-15",4229
"2019-02-18",4284
"2019-02-19",4370
"2019-02-20",4395
"2019-02-21",4565
"2019-02-22",5130
"2019-02-25",4980
"2019-02-26",4965
"2019-02-27",4880
"2019-02-28",5331
"2019-03-04",5581
"2019-03-05",5856
"2019-03-06",5931
"2019-03-07",5606
"2019-03-08",5456
"2019-03-11",5406
"2019-03-12",5756
"2019-03-13",6432
"2019-03-14",6332
"2019-03-15",6407
"2019-03-18",7007
"2019-03-19",6457
"2019-03-20",6782
"2019-03-21",6432
"2019-03-22",6156
"2019-03-25",5706
"2019-03-26",5906
"2019-03-27",5406
"2019-03-28",5155
"2019-03-29",5356
"2019-04-01",5356
"2019-04-02",5406
"2019-04-03",6256
"2019-04-04",6532
"2019-04-05",6682
"2019-04-08",7308
"2019-04-09",7082
"2019-04-10",7658
"2019-04-11",7908
"2019-04-12",8559
"2019-04-15",8759
"2019-04-16",8459
"2019-04-17",9310
"2019-04-18",9034
"2019-04-19",10161
"2019-04-22",10686
"2019-04-23",11137
"2019-04-24",10811
"2019-04-25",9510
"2019-04-26",9059
"2019-04-29",9360
"2019-04-30",9460
"2019-05-02",9235
"2019-05-03",9059
"2019-05-07",9059
"2019-05-08",9510
"2019-05-09",8859
"2019-05-10",8409
"2019-05-13",7758
"2019-05-14",10085
"2019-05-15",9660
"2019-05-16",9835
"2019-05-17",10386
"2019-05-20",10010
"2019-05-21",10010
"2019-05-22",10211
"2019-05-23",9760
"2019-05-24",9134
"2019-05-27",9034
"2019-05-28",8834
"2019-05-29",8509
"2019-05-30",8183
"2019-05-31",8509
"2019-06-03",8509
"2019-06-04",8584
"2019-06-05",8709
"2019-06-07",8859
"2019-06-10",8859
"2019-06-11",8634
"2019-06-12",8334
"2019-06-13",8334
"2019-06-14",8008
"2019-06-17",7708
"2019-06-18",7708
"2019-06-19",7908
"2019-06-20",7808
"2019-06-21",7433
"2019-06-24",7508
"2019-06-25",7383
"2019-06-26",7182
"2019-06-27",6507
"2019-06-28",6507
"2019-07-01",6682
"2019-07-02",6807
"2019-07-03",6707
"2019-07-04",6482
"2019-07-05",6857
"2019-07-08",6231
"2019-07-09",6282
"2019-07-10",6582
"2019-07-11",6507
"2019-07-12",6832
"2019-07-15",6707
"2019-07-16",6432
"2019-07-17",6131
"2019-07-18",5706
"2019-07-19",5981
"2019-07-22",5881
"2019-07-23",5656
"2019-07-24",5481
"2019-07-25",5656
"2019-07-26",5456
"2019-07-29",5080
"2019-07-30",5080
"2019-07-31",5080
"2019-08-01",5180
"2019-08-02",5055
"2019-08-05",4450
"2019-08-06",4269
"2019-08-07",4600
"2019-08-08",4670
"2019-08-09",4500
"2019-08-12",4660
"2019-08-13",4580
"2019-08-14",4660
"2019-08-16",4485
"2019-08-19",4495
"2019-08-20",4910
"2019-08-21",4950
"2019-08-22",5055
"2019-08-23",5080
"2019-08-26",4775
"2019-08-27",4830
"2019-08-28",5055
"2019-08-29",5180
"2019-08-30",5155
"2019-09-02",5230
"2019-09-03",5155
"2019-09-04",5130
"2019-09-05",5030
"2019-09-06",5080
"2019-09-09",5130
"2019-09-10",5005
"2019-09-11",5105
"2019-09-16",5180
"2019-09-17",5406
"2019-09-18",5255
"2019-09-19",5180
"2019-09-20",5180
"2019-09-23",4985
"2019-09-24",4905
"2019-09-25",4705
"2019-09-26",4705
