"","Price"
"2021-03-24",13921
"2021-03-25",15941
"2021-03-26",18205
"2021-03-29",18180
"2021-03-30",15990
"2021-03-31",15382
"2021-04-01",14262
"2021-04-02",18521
"2021-04-05",22537
"2021-04-06",24825
"2021-04-07",24167
"2021-04-08",23924
"2021-04-09",27356
"2021-04-12",26626
"2021-04-13",25019
"2021-04-14",25311
"2021-04-15",24679
"2021-04-16",23997
"2021-04-19",23802
"2021-04-20",24192
"2021-04-21",23778
"2021-04-22",22780
"2021-04-23",22975
"2021-04-26",22780
"2021-04-27",22220
"2021-04-28",20322
"2021-04-29",20346
"2021-04-30",19300
"2021-05-03",19130
"2021-05-04",19178
"2021-05-06",19081
"2021-05-07",19543
"2021-05-10",20079
"2021-05-11",19470
"2021-05-12",19835
"2021-05-13",18886
"2021-05-14",18740
"2021-05-17",17742
"2021-05-18",18594
"2021-05-20",18302
"2021-05-21",17888
"2021-05-24",19641
"2021-05-25",19495
"2021-05-26",19762
"2021-05-27",19860
"2021-05-28",20298
"2021-05-31",20931
"2021-06-01",20785
"2021-06-02",20298
"2021-06-03",20444
"2021-06-04",20322
"2021-06-07",19835
"2021-06-08",20103
"2021-06-09",19714
"2021-06-10",19543
"2021-06-11",19908
"2021-06-14",21223
"2021-06-15",23218
"2021-06-16",23340
"2021-06-17",23997
"2021-06-18",23364
"2021-06-21",24265
"2021-06-22",27502
"2021-06-23",27161
"2021-06-24",25895
"2021-06-25",26139
"2021-06-28",26966
"2021-06-29",26528
"2021-06-30",26966
"2021-07-01",28134
"2021-07-02",27842
"2021-07-05",28427
"2021-07-06",30958
"2021-07-07",31542
"2021-07-08",31688
"2021-07-09",32467
"2021-07-12",35533
"2021-07-13",36993
"2021-07-14",40206
"2021-07-15",40206
"2021-07-16",40157
"2021-07-19",46242
"2021-07-20",50184
"2021-07-21",48919
"2021-07-22",43808
"2021-07-23",45609
"2021-07-26",45414
"2021-07-27",43565
"2021-07-28",41471
"2021-07-29",41958
"2021-07-30",40060
"2021-08-02",38454
"2021-08-03",39086
"2021-08-04",43467
"2021-08-05",43419
"2021-08-06",43711
"2021-08-09",42494
"2021-08-10",39963
"2021-08-11",39914
"2021-08-12",40303
"2021-08-13",39281
"2021-08-17",37480
"2021-08-18",39914
"2021-08-19",40595
"2021-08-20",39622
"2021-08-23",39038
"2021-08-24",39427
"2021-08-25",38843
"2021-08-26",38454
"2021-08-27",38989
"2021-08-30",39184
"2021-08-31",41374
"2021-09-01",42056
"2021-09-02",40109
"2021-09-03",39914
"2021-09-06",39378
"2021-09-07",40157
"2021-09-08",38843
"2021-09-09",38356
"2021-09-10",38259
"2021-09-13",36799
"2021-09-14",35192
"2021-09-15",36409
"2021-09-16",36166
"2021-09-17",37139
"2021-09-23",36117
"2021-09-24",35338
"2021-09-27",34998
"2021-09-28",34414
"2021-09-29",33245
"2021-09-30",34170
"2021-10-01",38600
"2021-10-05",35533
"2021-10-06",32856
"2021-10-07",34122
"2021-10-08",34219
"2021-10-12",34511
"2021-10-13",36069
"2021-10-14",38356
"2021-10-15",41228
"2021-10-18",44781
"2021-10-19",45122
"2021-10-20",44927
"2021-10-21",45512
"2021-10-22",50525
"2021-10-25",48919
"2021-10-26",54468
"2021-10-27",54808
"2021-10-28",50233
"2021-10-29",48189
"2021-11-01",49162
"2021-11-02",48091
"2021-11-03",48140
"2021-11-04",49600
"2021-11-05",48750
"2021-11-08",55550
"2021-11-09",57750
"2021-11-10",55850
"2021-11-11",59700
"2021-11-12",60000
"2021-11-15",72900
"2021-11-16",73450
"2021-11-17",78400
"2021-11-18",79950
"2021-11-19",77850
"2021-11-22",66350
"2021-11-23",67550
"2021-11-24",66750
"2021-11-25",67600
"2021-11-26",67750
"2021-11-29",69250
"2021-11-30",70050
"2021-12-01",69700
"2021-12-02",61800
"2021-12-03",63200
"2021-12-06",62850
"2021-12-07",59850
"2021-12-08",61400
"2021-12-09",64000
"2021-12-10",62750
"2021-12-13",61850
"2021-12-14",63550
"2021-12-15",63400
"2021-12-16",65200
"2021-12-17",64000
"2021-12-20",73000
"2021-12-21",68600
"2021-12-22",73400
"2021-12-23",72000
"2021-12-24",75300
"2021-12-27",72100
"2021-12-28",73700
"2021-12-29",71900
"2021-12-30",70000
"2022-01-03",69700
"2022-01-04",68000
"2022-01-05",63400
"2022-01-06",59200
"2022-01-07",58500
"2022-01-10",53000
"2022-01-11",52500
"2022-01-12",52700
"2022-01-13",51000
"2022-01-14",50500
"2022-01-17",47500
"2022-01-18",48700
"2022-01-19",50300
"2022-01-20",52600
"2022-01-21",52700
"2022-01-24",49150
"2022-01-25",45400
"2022-01-26",44800
"2022-01-27",43500
"2022-01-28",45550
"2022-02-03",44500
"2022-02-04",46000
"2022-02-07",44350
"2022-02-08",45200
"2022-02-09",45800
"2022-02-10",46900
"2022-02-11",45500
"2022-02-14",42000
"2022-02-15",42000
"2022-02-16",44400
"2022-02-17",43100
"2022-02-18",42750
"2022-02-21",43300
"2022-02-22",42450
"2022-02-23",43550
"2022-02-24",41100
"2022-02-25",42400
"2022-02-28",44450
"2022-03-02",47600
"2022-03-03",47600
"2022-03-04",46200
"2022-03-07",44850
"2022-03-08",43550
"2022-03-10",44650
"2022-03-11",47100
"2022-03-14",44000
"2022-03-15",44850
"2022-03-16",46450
"2022-03-17",50200
"2022-03-18",51900
"2022-03-21",49850
"2022-03-22",49700
"2022-03-23",51000
"2022-03-24",50400
"2022-03-25",50500
"2022-03-28",44750
"2022-03-29",44700
"2022-03-30",42200
"2022-03-31",42900
"2022-04-01",42250
"2022-04-04",41850
"2022-04-05",43450
"2022-04-06",42650
"2022-04-07",40100
"2022-04-08",39000
"2022-04-11",38750
"2022-04-12",36900
"2022-04-13",37350
"2022-04-14",37200
"2022-04-15",36750
"2022-04-18",35200
"2022-04-19",35400
"2022-04-20",34400
"2022-04-21",34400
"2022-04-22",33550
"2022-04-25",32000
"2022-04-26",31950
"2022-04-27",29700
"2022-04-28",29700
"2022-04-29",29950
"2022-05-02",28550
"2022-05-03",29750
"2022-05-04",28700
"2022-05-06",28100
"2022-05-09",26750
"2022-05-10",26150
"2022-05-11",25350
"2022-05-12",23800
"2022-05-13",24450
"2022-05-16",25300
"2022-05-17",25400
"2022-05-18",25450
"2022-05-19",24600
"2022-05-20",30650
"2022-05-23",28400
"2022-05-24",27850
"2022-05-25",28050
"2022-05-26",28550
"2022-05-27",28700
"2022-05-30",28900
"2022-05-31",29600
"2022-06-02",29200
"2022-06-03",30450
"2022-06-07",28950
"2022-06-08",28100
"2022-06-09",27600
"2022-06-10",27200
"2022-06-13",24700
"2022-06-14",24900
"2022-06-15",22950
"2022-06-16",22250
"2022-06-17",21850
"2022-06-20",20450
"2022-06-21",21400
"2022-06-22",20250
"2022-06-23",19400
"2022-06-24",21200
"2022-06-27",21700
"2022-06-28",21950
"2022-06-29",21700
"2022-06-30",20650
"2022-07-01",20200
"2022-07-04",20300
"2022-07-05",21400
"2022-07-06",21850
"2022-07-07",21800
"2022-07-08",22950
"2022-07-11",23750
"2022-07-12",23550
"2022-07-13",23900
"2022-07-14",23800
"2022-07-15",22650
"2022-07-18",23650
"2022-07-19",23650
"2022-07-20",23850
"2022-07-21",26850
"2022-07-22",26050
"2022-07-25",26400
"2022-07-26",25850
"2022-07-27",26100
"2022-07-28",25500
"2022-07-29",25600
"2022-08-01",26550
"2022-08-02",25700
"2022-08-03",26500
"2022-08-04",27900
"2022-08-05",28050
"2022-08-08",28500
"2022-08-09",27650
"2022-08-10",26550
