"","Price"
"2013-03-11",5800
"2013-03-12",5810
"2013-03-13",5810
"2013-03-14",5760
"2013-03-15",5700
"2013-03-18",5700
"2013-03-19",5720
"2013-03-20",5750
"2013-03-21",5750
"2013-03-22",5900
"2013-03-25",5900
"2013-03-26",6090
"2013-03-27",6380
"2013-03-28",6470
"2013-03-29",6360
"2013-04-01",6570
"2013-04-02",6930
"2013-04-03",6960
"2013-04-04",6960
"2013-04-05",7240
"2013-04-08",7070
"2013-04-09",6900
"2013-04-10",6970
"2013-04-11",7000
"2013-04-12",6920
"2013-04-15",7120
"2013-04-16",7070
"2013-04-17",7000
"2013-04-18",6910
"2013-04-19",7100
"2013-04-22",7480
"2013-04-23",7600
"2013-04-24",7710
"2013-04-25",7700
"2013-04-26",7730
"2013-04-29",7590
"2013-04-30",7620
"2013-05-02",7550
"2013-05-03",7330
"2013-05-06",7000
"2013-05-07",7060
"2013-05-08",7150
"2013-05-09",7070
"2013-05-10",6880
"2013-05-13",7040
"2013-05-14",6910
"2013-05-15",6930
"2013-05-16",6920
"2013-05-20",6920
"2013-05-21",6960
"2013-05-22",6910
"2013-05-23",6790
"2013-05-24",6870
"2013-05-27",6860
"2013-05-28",6750
"2013-05-29",6870
"2013-05-30",6850
"2013-05-31",6850
"2013-06-03",7020
"2013-06-04",7040
"2013-06-05",6550
"2013-06-07",6700
"2013-06-10",6770
"2013-06-11",6570
"2013-06-12",6640
"2013-06-13",6590
"2013-06-14",6460
"2013-06-17",6490
"2013-06-18",6460
"2013-06-19",6450
"2013-06-20",6630
"2013-06-21",6600
"2013-06-24",6680
"2013-06-25",6470
"2013-06-26",6560
"2013-06-27",6940
"2013-06-28",6930
"2013-07-01",6990
"2013-07-02",6900
"2013-07-03",6840
"2013-07-04",6860
"2013-07-05",6850
"2013-07-08",6810
"2013-07-09",6760
"2013-07-10",6750
"2013-07-11",6840
"2013-07-12",6790
"2013-07-15",6430
"2013-07-16",6590
"2013-07-17",6890
"2013-07-18",6890
"2013-07-19",6800
"2013-07-22",6770
"2013-07-23",6770
"2013-07-24",6640
"2013-07-25",6790
"2013-07-26",6830
"2013-07-29",6770
"2013-07-30",6710
"2013-07-31",6820
"2013-08-01",6930
"2013-08-02",7210
"2013-08-05",7320
"2013-08-06",7280
"2013-08-07",7480
"2013-08-08",7420
"2013-08-09",7240
"2013-08-12",7330
"2013-08-13",7150
"2013-08-14",7000
