"","Price"
"2021-07-27",19071
"2021-07-28",24792
"2021-07-29",32224
"2021-07-30",32224
"2021-08-02",30171
"2021-08-03",39217
"2021-08-04",41271
"2021-08-05",41515
"2021-08-06",40048
"2021-08-09",39119
"2021-08-10",36283
"2021-08-11",36136
"2021-08-12",38532
"2021-08-13",36674
"2021-08-17",34229
"2021-08-18",36332
"2021-08-19",36821
"2021-08-20",34425
"2021-08-23",33007
"2021-08-24",32713
"2021-08-25",32224
"2021-08-26",31735
"2021-08-27",29828
"2021-08-30",29730
"2021-08-31",30073
"2021-09-01",29682
"2021-09-02",28312
"2021-09-03",28264
"2021-09-06",27775
"2021-09-07",29339
"2021-09-08",27921
"2021-09-09",26405
"2021-09-10",25721
"2021-09-13",24890
"2021-09-14",25085
"2021-09-15",27090
"2021-09-16",26552
"2021-09-17",25770
"2021-09-23",24938
"2021-09-24",25036
"2021-09-27",24547
"2021-09-28",23227
"2021-09-29",22640
"2021-09-30",22836
"2021-10-01",23643
"2021-10-05",22445
"2021-10-06",19951
"2021-10-07",20904
"2021-10-08",20171
"2021-10-12",20855
"2021-10-13",22029
"2021-10-14",24645
"2021-10-15",26699
"2021-10-18",26943
"2021-10-19",27628
"2021-10-20",26748
"2021-10-21",26405
"2021-10-22",30757
"2021-10-25",32664
"2021-10-26",33349
"2021-10-27",34229
"2021-10-28",32811
"2021-10-29",32127
"2021-11-01",35452
"2021-11-02",35403
"2021-11-03",34327
"2021-11-04",34278
"2021-11-05",32762
"2021-11-08",33202
"2021-11-09",34669
"2021-11-10",33349
"2021-11-11",34034
"2021-11-12",33740
"2021-11-15",37016
"2021-11-16",37701
"2021-11-17",45427
"2021-11-18",45036
"2021-11-19",42933
"2021-11-22",36674
"2021-11-23",34669
"2021-11-24",34816
"2021-11-25",35256
"2021-11-26",34082
"2021-11-29",33496
"2021-11-30",33985
"2021-12-01",33936
"2021-12-02",31442
"2021-12-03",31931
"2021-12-06",30806
"2021-12-07",29828
"2021-12-08",31100
"2021-12-09",32909
"2021-12-10",32175
"2021-12-13",31638
"2021-12-14",31344
"2021-12-15",30904
"2021-12-16",32127
"2021-12-17",31540
"2021-12-20",31686
"2021-12-21",31589
"2021-12-22",32811
"2021-12-23",32811
"2021-12-24",33007
"2021-12-27",31784
"2021-12-28",31540
"2021-12-29",31931
"2021-12-30",33398
"2022-01-03",33202
"2022-01-04",34327
"2022-01-05",32518
"2022-01-06",30317
"2022-01-07",30855
"2022-01-10",29535
"2022-01-11",28166
"2022-01-12",28215
"2022-01-13",28166
"2022-01-14",27188
"2022-01-17",25819
"2022-01-18",24987
"2022-01-19",26259
"2022-01-20",28606
"2022-01-21",30219
"2022-01-24",26014
"2022-01-25",24498
"2022-01-26",23740
"2022-01-27",20807
"2022-01-28",20733
"2022-02-03",20489
"2022-02-04",21393
"2022-02-07",20489
"2022-02-08",21222
"2022-02-09",21369
"2022-02-10",21467
"2022-02-11",21027
"2022-02-14",19560
"2022-02-15",19217
"2022-02-16",20000
"2022-02-17",20049
"2022-02-18",20366
"2022-02-21",20538
"2022-02-22",20269
"2022-02-23",20880
"2022-02-24",19975
"2022-02-25",20325
"2022-02-28",21350
"2022-03-02",22150
"2022-03-03",22075
"2022-03-04",21500
"2022-03-07",22650
"2022-03-08",24275
"2022-03-10",24600
"2022-03-11",24750
"2022-03-14",24575
"2022-03-15",23750
"2022-03-16",24175
"2022-03-17",26300
"2022-03-18",26600
"2022-03-21",25900
"2022-03-22",26350
"2022-03-23",26300
"2022-03-24",26100
"2022-03-25",25850
"2022-03-28",24775
"2022-03-29",25050
"2022-03-30",25350
"2022-03-31",24950
"2022-04-01",24150
"2022-04-04",24525
"2022-04-05",24850
"2022-04-06",24400
"2022-04-07",23525
"2022-04-08",23475
"2022-04-11",23125
"2022-04-12",22700
"2022-04-13",23075
"2022-04-14",23625
"2022-04-15",23750
"2022-04-18",26400
"2022-04-19",25200
"2022-04-20",24400
"2022-04-21",24750
"2022-04-22",22400
"2022-04-25",21200
"2022-04-26",21150
"2022-04-27",21800
"2022-04-28",21150
