"","Price"
"2013-03-11",6320
"2013-03-12",6210
"2013-03-13",6330
"2013-03-14",6330
"2013-03-15",6280
"2013-03-18",6250
"2013-03-19",6040
"2013-03-20",5900
"2013-03-21",5890
"2013-03-22",5990
"2013-03-25",5800
"2013-03-26",5710
"2013-03-27",5690
"2013-03-28",5780
"2013-03-29",5770
"2013-04-01",5770
"2013-04-02",5710
"2013-04-03",5470
"2013-04-04",5470
"2013-04-05",5300
"2013-04-08",5200
"2013-04-09",5200
"2013-04-10",5250
"2013-04-11",5390
"2013-04-12",5370
"2013-04-15",5300
"2013-04-16",5490
"2013-04-17",5500
"2013-04-18",5600
"2013-04-19",5600
"2013-04-22",5560
"2013-04-23",5590
"2013-04-24",5690
"2013-04-25",5800
"2013-04-26",5860
"2013-04-29",5860
"2013-04-30",5990
"2013-05-02",5970
"2013-05-03",5960
"2013-05-06",5950
"2013-05-07",5900
"2013-05-08",5930
"2013-05-09",5910
"2013-05-10",5920
"2013-05-13",5900
"2013-05-14",5920
"2013-05-15",5890
"2013-05-16",5870
"2013-05-20",5910
"2013-05-21",5920
"2013-05-22",6000
"2013-05-23",6050
"2013-05-24",6150
"2013-05-27",6130
"2013-05-28",6200
"2013-05-29",6400
"2013-05-30",6470
"2013-05-31",6400
"2013-06-03",6500
"2013-06-04",6500
"2013-06-05",6440
"2013-06-07",6420
"2013-06-10",6440
"2013-06-11",6800
"2013-06-12",6730
"2013-06-13",6790
"2013-06-14",6720
"2013-06-17",6600
"2013-06-18",6650
"2013-06-19",6700
"2013-06-20",6600
"2013-06-21",6350
"2013-06-24",6400
"2013-06-25",6150
"2013-06-26",6240
"2013-06-27",6350
"2013-06-28",6400
"2013-07-01",6460
"2013-07-02",6410
"2013-07-03",6410
"2013-07-04",6490
"2013-07-05",6490
"2013-07-08",6450
"2013-07-09",6560
"2013-07-10",6540
"2013-07-11",6600
"2013-07-12",6600
"2013-07-15",6550
"2013-07-16",6480
"2013-07-17",6470
"2013-07-18",6500
"2013-07-19",6550
"2013-07-22",6570
"2013-07-23",6600
"2013-07-24",6710
"2013-07-25",6680
"2013-07-26",6620
"2013-07-29",6600
"2013-07-30",6470
"2013-07-31",6550
"2013-08-01",6550
"2013-08-02",6540
"2013-08-05",6550
"2013-08-06",6550
"2013-08-07",6530
"2013-08-08",6520
"2013-08-09",6450
"2013-08-12",6500
"2013-08-13",6600
"2013-08-14",7000
"2013-08-16",7080
"2013-08-19",7080
"2013-08-20",7060
"2013-08-21",6900
"2013-08-22",6560
"2013-08-23",6780
"2013-08-26",6840
"2013-08-27",6760
"2013-08-28",6550
"2013-08-29",6630
"2013-08-30",6440
"2013-09-02",6450
"2013-09-03",6410
"2013-09-04",6550
"2013-09-05",6580
"2013-09-06",6550
"2013-09-09",6490
"2013-09-10",6480
"2013-09-11",6380
"2013-09-12",6410
"2013-09-13",6550
"2013-09-16",6700
"2013-09-17",6680
"2013-09-23",6430
"2013-09-24",6300
"2013-09-25",6280
"2013-09-26",6390
"2013-09-27",6340
"2013-09-30",6340
"2013-10-01",6300
"2013-10-02",6300
"2013-10-04",6250
"2013-10-07",6290
"2013-10-08",6300
"2013-10-10",6260
"2013-10-11",6250
"2013-10-14",6200
"2013-10-15",6150
"2013-10-16",6180
"2013-10-17",6210
"2013-10-18",6270
"2013-10-21",6200
"2013-10-22",6190
"2013-10-23",6170
"2013-10-24",6150
"2013-10-25",6020
"2013-10-28",6070
"2013-10-29",6040
"2013-10-30",6110
"2013-10-31",6110
"2013-11-01",6120
"2013-11-04",6100
"2013-11-05",6090
"2013-11-06",6090
"2013-11-07",6080
"2013-11-08",5930
"2013-11-11",5570
"2013-11-12",5850
"2013-11-13",5770
"2013-11-14",5850
"2013-11-15",5860
"2013-11-18",5930
"2013-11-19",6000
"2013-11-20",6030
"2013-11-21",6050
"2013-11-22",6100
"2013-11-25",6050
"2013-11-26",6090
"2013-11-27",6120
"2013-11-28",6130
"2013-11-29",6090
"2013-12-02",6080
"2013-12-03",6000
"2013-12-04",5980
"2013-12-05",5990
"2013-12-06",5980
"2013-12-09",6000
"2013-12-10",5940
"2013-12-11",6000
"2013-12-12",6000
"2013-12-13",5990
"2013-12-16",5880
"2013-12-17",5940
"2013-12-18",5940
"2013-12-19",5890
"2013-12-20",5970
"2013-12-23",5840
"2013-12-24",5970
"2013-12-26",5970
"2013-12-27",5880
"2013-12-30",6000
"2014-01-02",6000
"2014-01-03",6000
"2014-01-06",5950
"2014-01-07",5970
"2014-01-08",5940
"2014-01-09",5920
"2014-01-10",5800
"2014-01-13",5780
"2014-01-14",5800
"2014-01-15",5770
"2014-01-16",5840
"2014-01-17",5840
"2014-01-20",6040
"2014-01-21",6170
"2014-01-22",6280
"2014-01-23",6290
"2014-01-24",6300
"2014-01-27",6300
"2014-01-28",6320
"2014-01-29",6310
"2014-02-03",6280
"2014-02-04",6270
"2014-02-05",6200
"2014-02-06",6200
"2014-02-07",6290
"2014-02-10",6290
"2014-02-11",6280
"2014-02-12",6370
"2014-02-13",6500
"2014-02-14",6530
"2014-02-17",6590
"2014-02-18",6470
"2014-02-19",6500
"2014-02-20",6490
"2014-02-21",6500
"2014-02-24",6460
"2014-02-25",6600
"2014-02-26",6660
"2014-02-27",6790
"2014-02-28",6850
"2014-03-03",6800
"2014-03-04",6690
"2014-03-05",6700
"2014-03-06",6810
"2014-03-07",6840
"2014-03-10",6830
"2014-03-11",6880
"2014-03-12",6900
"2014-03-13",7310
"2014-03-14",8200
"2014-03-17",7950
"2014-03-18",7700
"2014-03-19",7610
"2014-03-20",7630
"2014-03-21",7620
"2014-03-24",7750
"2014-03-25",7730
"2014-03-26",7830
"2014-03-27",8180
"2014-03-28",8260
"2014-03-31",8190
"2014-04-01",8200
"2014-04-02",8320
"2014-04-03",8520
"2014-04-04",8680
"2014-04-07",8670
"2014-04-08",8900
"2014-04-09",9010
"2014-04-10",9050
"2014-04-11",9250
"2014-04-14",9800
"2014-04-15",10200
"2014-04-16",9730
"2014-04-17",9610
"2014-04-18",9500
"2014-04-21",9550
"2014-04-22",9560
"2014-04-23",9340
"2014-04-24",9300
"2014-04-25",9310
"2014-04-28",9340
"2014-04-29",9300
"2014-04-30",9300
"2014-05-02",9270
"2014-05-07",9250
"2014-05-08",9190
"2014-05-09",9190
"2014-05-12",9150
"2014-05-13",9150
"2014-05-14",9410
"2014-05-15",9910
"2014-05-16",9820
"2014-05-19",9310
"2014-05-20",9300
"2014-05-21",9300
"2014-05-22",9250
"2014-05-23",9240
"2014-05-26",9300
"2014-05-27",9380
"2014-05-28",9340
"2014-05-29",9320
"2014-05-30",9290
"2014-06-02",9220
"2014-06-03",9140
"2014-06-05",8900
"2014-06-09",9010
"2014-06-10",9060
"2014-06-11",9010
"2014-06-12",8830
"2014-06-13",8850
"2014-06-16",8860
"2014-06-17",8960
"2014-06-18",8950
"2014-06-19",9240
"2014-06-20",9510
"2014-06-23",9640
"2014-06-24",9900
"2014-06-25",9980
"2014-06-26",9920
"2014-06-27",9840
"2014-06-30",10000
"2014-07-01",10000
"2014-07-02",10300
"2014-07-03",10950
"2014-07-04",11000
"2014-07-07",11100
"2014-07-08",10950
"2014-07-09",11150
"2014-07-10",11750
"2014-07-11",11850
"2014-07-14",12050
"2014-07-15",11800
"2014-07-16",11900
"2014-07-17",11900
"2014-07-18",11800
"2014-07-21",11500
"2014-07-22",11600
"2014-07-23",11400
"2014-07-24",10650
"2014-07-25",10700
"2014-07-28",10300
"2014-07-29",10350
"2014-07-30",10900
"2014-07-31",10600
"2014-08-01",10700
"2014-08-04",10850
"2014-08-05",10800
"2014-08-06",10850
"2014-08-07",10750
"2014-08-08",10600
"2014-08-11",10250
"2014-08-12",10000
"2014-08-13",10450
"2014-08-14",10500
"2014-08-18",10300
"2014-08-19",10650
"2014-08-20",10600
"2014-08-21",10600
"2014-08-22",10900
"2014-08-25",11100
"2014-08-26",11250
"2014-08-27",11800
"2014-08-28",11450
"2014-08-29",11200
"2014-09-01",10600
"2014-09-02",10650
"2014-09-03",10500
"2014-09-04",10500
"2014-09-05",10250
"2014-09-11",10250
"2014-09-12",10350
"2014-09-15",10300
"2014-09-16",10350
"2014-09-17",10350
"2014-09-18",10400
"2014-09-19",10450
"2014-09-22",10550
"2014-09-23",10650
"2014-09-24",10650
"2014-09-25",11000
"2014-09-26",11250
"2014-09-29",11250
"2014-09-30",11150
"2014-10-01",10550
"2014-10-02",10400
"2014-10-06",10350
"2014-10-07",10500
"2014-10-08",10450
"2014-10-10",10400
"2014-10-13",10200
"2014-10-14",10200
"2014-10-15",10050
"2014-10-16",10000
"2014-10-17",10000
"2014-10-20",10000
"2014-10-21",10100
"2014-10-22",10200
"2014-10-23",10050
"2014-10-24",10150
"2014-10-27",10100
"2014-10-28",10300
"2014-10-29",10100
"2014-10-30",10150
"2014-10-31",10350
"2014-11-03",10350
"2014-11-04",10250
"2014-11-05",10050
"2014-11-06",10000
"2014-11-07",10000
"2014-11-10",10000
"2014-11-11",10000
"2014-11-12",9970
"2014-11-13",9990
"2014-11-14",10050
"2014-11-17",9990
"2014-11-18",9980
"2014-11-19",10000
"2014-11-20",10050
"2014-11-21",10000
"2014-11-24",9980
"2014-11-25",9990
"2014-11-26",9990
"2014-11-27",9990
"2014-11-28",10000
"2014-12-01",9970
"2014-12-02",9970
"2014-12-03",9950
"2014-12-04",10000
"2014-12-05",9990
"2014-12-08",10000
"2014-12-09",9930
"2014-12-10",9830
"2014-12-11",9850
"2014-12-12",9800
"2014-12-15",9790
"2014-12-16",9760
"2014-12-17",9750
"2014-12-18",9700
"2014-12-19",9700
"2014-12-22",9840
"2014-12-23",9800
"2014-12-24",9800
"2014-12-26",9800
"2014-12-29",9720
"2014-12-30",9850
"2015-01-02",9880
"2015-01-05",9710
"2015-01-06",9720
"2015-01-07",9750
"2015-01-08",9700
"2015-01-09",9790
"2015-01-12",9860
"2015-01-13",9950
"2015-01-14",9960
"2015-01-15",9950
"2015-01-16",9900
"2015-01-19",9910
"2015-01-20",9880
"2015-01-21",9730
"2015-01-22",9800
"2015-01-23",9740
"2015-01-26",9830
"2015-01-27",9900
"2015-01-28",9910
"2015-01-29",9910
"2015-01-30",10300
"2015-02-02",10400
"2015-02-03",10600
"2015-02-04",10700
"2015-02-05",10550
"2015-02-06",10800
"2015-02-09",10950
"2015-02-10",10550
"2015-02-11",10750
"2015-02-12",10750
"2015-02-13",10750
"2015-02-16",10750
"2015-02-17",10750
"2015-02-23",10700
"2015-02-24",10900
"2015-02-25",10800
"2015-02-26",10750
"2015-02-27",10600
"2015-03-02",10200
"2015-03-03",10350
"2015-03-04",10300
"2015-03-05",10200
"2015-03-06",10150
"2015-03-09",10150
"2015-03-10",9900
"2015-03-11",10100
"2015-03-12",10250
"2015-03-13",10250
"2015-03-16",10150
"2015-03-17",10250
"2015-03-18",10250
"2015-03-19",10050
"2015-03-20",10050
"2015-03-23",10050
"2015-03-24",10000
"2015-03-25",10050
"2015-03-26",10050
"2015-03-27",10000
"2015-03-30",10050
"2015-03-31",10350
"2015-04-01",10450
"2015-04-02",10600
"2015-04-03",10550
"2015-04-06",10600
"2015-04-07",10600
"2015-04-08",10450
"2015-04-09",10400
"2015-04-10",10400
"2015-04-13",10550
"2015-04-14",11150
"2015-04-15",11200
"2015-04-16",11200
"2015-04-17",11900
"2015-04-20",11900
"2015-04-21",12000
"2015-04-22",11950
"2015-04-23",11650
"2015-04-24",11750
"2015-04-27",11450
"2015-04-28",11650
"2015-04-29",11500
"2015-04-30",11000
"2015-05-04",10850
"2015-05-06",10500
"2015-05-07",10500
