"","Price"
"2013-03-11",1255
"2013-03-12",1260
"2013-03-13",1270
"2013-03-14",1325
"2013-03-15",1303
"2013-03-18",1293
"2013-03-19",1275
"2013-03-20",1250
"2013-03-21",1250
"2013-03-22",1293
"2013-03-25",1370
"2013-03-26",1393
"2013-03-27",1413
"2013-03-28",1433
"2013-03-29",1445
"2013-04-01",1565
"2013-04-02",1543
"2013-04-03",1595
"2013-04-04",1578
"2013-04-05",1558
"2013-04-08",1420
"2013-04-09",1445
"2013-04-10",1385
"2013-04-11",1475
"2013-04-12",1528
"2013-04-15",1560
"2013-04-16",1565
"2013-04-17",1553
"2013-04-18",1490
"2013-04-19",1430
"2013-04-22",1470
"2013-04-23",1520
"2013-04-24",1603
"2013-04-25",1603
"2013-04-26",1625
"2013-04-29",1625
"2013-04-30",1585
"2013-05-02",1575
"2013-05-03",1588
"2013-05-06",1595
"2013-05-07",1600
"2013-05-08",1633
"2013-05-09",1635
"2013-05-10",1603
"2013-05-13",1580
"2013-05-14",1535
"2013-05-15",1513
"2013-05-16",1483
"2013-05-20",1510
"2013-05-21",1505
"2013-05-22",1490
"2013-05-23",1555
"2013-05-24",1585
"2013-05-27",1560
"2013-05-28",1553
"2013-05-29",1503
"2013-05-30",1513
"2013-05-31",1508
"2013-06-03",1480
"2013-06-04",1495
"2013-06-05",1480
"2013-06-07",1385
"2013-06-10",1423
"2013-06-11",1385
"2013-06-12",1370
"2013-06-13",1365
"2013-06-14",1373
"2013-06-17",1300
"2013-06-18",1300
"2013-06-19",1295
"2013-06-20",1218
"2013-06-21",1190
"2013-06-24",1168
"2013-06-25",1088
"2013-06-26",1128
"2013-06-27",1210
"2013-06-28",1200
"2013-07-01",1220
"2013-07-02",1205
"2013-07-03",1205
"2013-07-04",1195
"2013-07-05",1203
"2013-07-08",1168
"2013-07-09",1198
"2013-07-10",1195
"2013-07-11",1208
"2013-07-12",1205
"2013-07-15",1318
"2013-07-16",1275
"2013-07-17",1290
"2013-07-18",1273
"2013-07-19",1260
"2013-07-22",1255
"2013-07-23",1265
"2013-07-24",1255
"2013-07-25",1250
