"","Price"
"2013-03-11",6225
"2013-03-12",6325
"2013-03-13",6275
"2013-03-14",6275
"2013-03-15",6400
"2013-03-18",6100
"2013-03-19",6150
"2013-03-20",5750
"2013-03-21",5650
"2013-03-22",6475
"2013-03-25",6325
"2013-03-26",5925
"2013-03-27",6075
"2013-03-28",6050
"2013-03-29",6025
"2013-04-01",6300
"2013-04-02",5975
"2013-04-03",5625
"2013-04-04",5400
"2013-04-05",5500
"2013-04-08",5450
"2013-04-09",6250
"2013-04-10",6525
"2013-04-11",6650
"2013-04-12",6225
"2013-04-15",6250
"2013-04-16",6100
"2013-04-17",6150
"2013-04-18",6150
"2013-04-19",5900
"2013-04-22",5850
"2013-04-23",5825
"2013-04-24",5775
"2013-04-25",5725
"2013-04-26",6125
"2013-04-29",5900
"2013-04-30",6000
"2013-05-02",6050
"2013-05-03",6075
"2013-05-06",6150
"2013-05-07",6150
"2013-05-08",6100
"2013-05-09",6075
"2013-05-10",5975
"2013-05-13",6000
"2013-05-14",5975
"2013-05-15",6150
"2013-05-16",6275
"2013-05-20",6375
"2013-05-21",6200
"2013-05-22",6300
"2013-05-23",6400
"2013-05-24",6400
"2013-05-27",6325
"2013-05-28",6525
"2013-05-29",6625
"2013-05-30",6175
"2013-05-31",6075
"2013-06-03",5800
"2013-06-04",5800
"2013-06-05",5500
"2013-06-07",5250
"2013-06-10",5200
"2013-06-11",5200
"2013-06-12",5250
"2013-06-13",5100
"2013-06-14",4585
"2013-06-17",5250
"2013-06-18",5075
"2013-06-19",5825
"2013-06-20",5350
"2013-06-21",5500
"2013-06-24",5225
"2013-06-25",4950
"2013-06-26",5000
"2013-06-27",4985
"2013-06-28",5175
"2013-07-01",5150
"2013-07-02",5250
"2013-07-03",5500
"2013-07-04",6000
"2013-07-05",5675
"2013-07-08",5725
"2013-07-09",5825
"2013-07-10",5925
"2013-07-11",5900
"2013-07-12",6050
"2013-07-15",6050
"2013-07-16",5925
"2013-07-17",5750
"2013-07-18",5650
"2013-07-19",5625
"2013-07-22",5700
"2013-07-23",5675
"2013-07-24",5675
"2013-07-25",5600
"2013-07-26",5725
"2013-07-29",5500
"2013-07-30",5425
"2013-07-31",5300
"2013-08-01",5300
"2013-08-02",5500
"2013-08-05",5450
"2013-08-06",5400
