"","Price"
"2013-03-11",6758
"2013-03-12",6863
"2013-03-13",7214
"2013-03-14",7396
"2013-03-15",7381
"2013-03-18",7046
"2013-03-19",7648
"2013-03-20",8183
"2013-03-21",8070
"2013-03-22",8801
"2013-03-25",8801
"2013-03-26",8801
"2013-03-27",8645
"2013-03-28",8602
"2013-03-29",8827
"2013-04-01",8814
"2013-04-02",8660
"2013-04-03",8237
"2013-04-04",8308
"2013-04-05",8281
"2013-04-08",8197
"2013-04-09",8139
"2013-04-10",8293
"2013-04-11",8841
"2013-04-12",8981
"2013-04-15",9178
"2013-04-16",8981
"2013-04-17",8700
"2013-04-18",8939
"2013-04-19",8981
"2013-04-22",9964
"2013-04-23",10020
"2013-04-24",10161
"2013-04-25",10035
"2013-04-26",10216
"2013-04-29",10089
"2013-04-30",9866
"2013-05-02",9683
"2013-05-03",9726
"2013-05-06",9418
"2013-05-07",9991
"2013-05-08",10161
"2013-05-09",10145
"2013-05-10",9880
"2013-05-13",9880
"2013-05-14",9572
"2013-05-15",9278
"2013-05-16",9024
"2013-05-20",8870
"2013-05-21",9220
"2013-05-22",9951
"2013-05-23",9766
"2013-05-24",9991
"2013-05-27",10089
"2013-05-28",10245
"2013-05-29",10062
"2013-05-30",9753
"2013-05-31",9753
"2013-06-03",9291
"2013-06-04",9403
"2013-06-05",9389
"2013-06-07",9066
"2013-06-10",8462
"2013-06-11",8504
"2013-06-12",8281
"2013-06-13",8560
"2013-06-14",8631
"2013-06-17",8337
"2013-06-18",8631
"2013-06-19",8660
"2013-06-20",8210
"2013-06-21",8098
"2013-06-24",7746
"2013-06-25",7508
"2013-06-26",7929
"2013-06-27",9010
"2013-06-28",9193
"2013-07-01",9403
"2013-07-02",9741
"2013-07-03",9543
"2013-07-04",9922
"2013-07-05",10118
"2013-07-08",9612
"2013-07-09",10174
"2013-07-10",10245
"2013-07-11",10763
"2013-07-12",11017
"2013-07-15",10891
"2013-07-16",10553
"2013-07-17",11017
"2013-07-18",11017
"2013-07-19",11253
"2013-07-22",11076
"2013-07-23",10439
"2013-07-24",10336
"2013-07-25",10588
"2013-07-26",10409
"2013-07-29",10187
"2013-07-30",10187
"2013-07-31",10913
"2013-08-01",10795
"2013-08-02",10736
"2013-08-05",10499
"2013-08-06",10409
"2013-08-07",10424
"2013-08-08",10143
"2013-08-09",10468
"2013-08-12",10409
"2013-08-13",10364
"2013-08-14",10068
"2013-08-16",9832
"2013-08-19",9743
"2013-08-20",9535
"2013-08-21",9181
"2013-08-22",8987
"2013-08-23",9195
"2013-08-26",9283
"2013-08-27",9314
"2013-08-28",9403
"2013-08-29",9920
"2013-08-30",9772
"2013-09-02",9920
"2013-09-03",9758
"2013-09-04",9920
"2013-09-05",9847
"2013-09-06",9639
"2013-09-09",9551
"2013-09-10",9657
"2013-09-11",9522
"2013-09-12",9358
"2013-09-13",9253
"2013-09-16",9224
"2013-09-17",8935
"2013-09-23",8752
"2013-09-24",9233
"2013-09-25",10311
"2013-09-26",10388
"2013-09-27",10984
"2013-09-30",11407
"2013-10-01",11426
"2013-10-02",11234
"2013-10-04",11234
"2013-10-07",11042
"2013-10-08",11311
"2013-10-10",11773
"2013-10-11",11907
"2013-10-14",11734
"2013-10-15",11734
"2013-10-16",11503
"2013-10-17",11773
"2013-10-18",11599
