"","Price"
"2013-03-11",29900
"2013-03-12",29850
"2013-03-13",29800
"2013-03-14",30200
"2013-03-15",30250
"2013-03-18",30150
"2013-03-19",29800
"2013-03-20",29750
"2013-03-21",29800
"2013-03-22",29950
"2013-03-25",29500
"2013-03-26",29800
"2013-03-27",29850
"2013-03-28",29850
"2013-03-29",30000
"2013-04-01",29850
"2013-04-02",30200
"2013-04-03",30400
"2013-04-04",31400
"2013-04-05",32100
"2013-04-08",30650
"2013-04-09",29900
"2013-04-10",30250
"2013-04-11",29550
"2013-04-12",29500
"2013-04-15",30000
"2013-04-16",30500
"2013-04-17",30500
"2013-04-18",31300
"2013-04-19",31350
"2013-04-22",31700
"2013-04-23",32500
"2013-04-24",32800
"2013-04-25",33050
"2013-04-26",33900
"2013-04-29",34200
"2013-04-30",34200
"2013-05-02",33400
"2013-05-03",33750
"2013-05-06",33900
"2013-05-07",33300
"2013-05-08",34800
"2013-05-09",35000
"2013-05-10",34000
"2013-05-13",33750
"2013-05-14",32300
"2013-05-15",32650
"2013-05-16",32550
"2013-05-20",32100
"2013-05-21",32900
"2013-05-22",33450
"2013-05-23",33700
"2013-05-24",33750
"2013-05-27",34000
"2013-05-28",34400
"2013-05-29",34500
"2013-05-30",35000
"2013-05-31",35150
"2013-06-03",35100
"2013-06-04",33950
"2013-06-05",33000
"2013-06-07",33400
"2013-06-10",32850
"2013-06-11",33200
"2013-06-12",33150
"2013-06-13",32700
"2013-06-14",33250
"2013-06-17",32700
"2013-06-18",32700
"2013-06-19",33550
"2013-06-20",33650
"2013-06-21",33850
"2013-06-24",33450
"2013-06-25",33000
"2013-06-26",32800
"2013-06-27",33150
"2013-06-28",32850
"2013-07-01",33000
"2013-07-02",32950
"2013-07-03",34300
"2013-07-04",33500
"2013-07-05",33550
"2013-07-08",32800
"2013-07-09",33200
"2013-07-10",32400
"2013-07-11",32850
"2013-07-12",33050
"2013-07-15",33050
"2013-07-16",33000
"2013-07-17",33600
"2013-07-18",33700
"2013-07-19",33900
"2013-07-22",35100
"2013-07-23",36900
"2013-07-24",38700
"2013-07-25",37200
"2013-07-26",38000
"2013-07-29",38100
"2013-07-30",37850
"2013-07-31",37200
"2013-08-01",37200
"2013-08-02",37550
"2013-08-05",38000
"2013-08-06",38300
"2013-08-07",37200
"2013-08-08",36150
"2013-08-09",36500
"2013-08-12",36800
"2013-08-13",37250
"2013-08-14",36250
"2013-08-16",36400
"2013-08-19",36250
"2013-08-20",36250
"2013-08-21",36000
"2013-08-22",35650
"2013-08-23",36000
"2013-08-26",36300
"2013-08-27",36300
"2013-08-28",36300
"2013-08-29",37700
"2013-08-30",38300
"2013-09-02",38400
"2013-09-03",40300
"2013-09-04",39700
"2013-09-05",40450
"2013-09-06",41150
"2013-09-09",40150
"2013-09-10",41400
"2013-09-11",40900
"2013-09-12",40500
"2013-09-13",40050
"2013-09-16",40150
"2013-09-17",40000
"2013-09-23",40000
"2013-09-24",39850
"2013-09-25",39400
"2013-09-26",40450
"2013-09-27",40150
"2013-09-30",41450
"2013-10-01",40350
"2013-10-02",39950
"2013-10-04",39650
"2013-10-07",38900
"2013-10-08",38800
"2013-10-10",38550
"2013-10-11",39100
"2013-10-14",39800
"2013-10-15",39500
"2013-10-16",40000
"2013-10-17",39800
"2013-10-18",40800
"2013-10-21",41100
"2013-10-22",40150
"2013-10-23",39700
"2013-10-24",39400
"2013-10-25",39400
"2013-10-28",41100
"2013-10-29",41450
"2013-10-30",41700
"2013-10-31",43000
"2013-11-01",43700
"2013-11-04",43000
"2013-11-05",43000
"2013-11-06",43400
"2013-11-07",43650
"2013-11-08",42500
"2013-11-11",42450
"2013-11-12",42500
"2013-11-13",42500
"2013-11-14",42050
"2013-11-15",42500
"2013-11-18",42500
"2013-11-19",42500
"2013-11-20",42750
"2013-11-21",42650
"2013-11-22",42650
"2013-11-25",43150
"2013-11-26",43200
"2013-11-27",43000
"2013-11-28",43100
"2013-11-29",43700
"2013-12-02",42800
"2013-12-03",42800
"2013-12-04",41600
"2013-12-05",41350
"2013-12-06",41350
"2013-12-09",42000
